,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles,Tackles_Won,Tackles_Def_3rd,Tackles_Mid_3rd,Tackles_Att_3rd,Dribblers_Tackled,Dribblers_Challenged,Dribblers_Tackle_W%,Dribblers_Tackle_Lost,Blocks,Shots_Blocked,Passes_Blocked,Interceptions,Tackles+Interceptions,Clearances,Errors_Shots,Matches
1469,José Luis Morales,es ESP,"FW,MF",Levante,es La Liga,32,1987,28.0,17,8,5,9,3,6,34,17.6,28,14,1,13,6,23,5,1,Matches
1470,José Luis Palomino,ar ARG,DF,Atalanta,it Serie A,29,1990,27.6,81,44,46,33,2,28,54,51.9,26,39,14,25,61,142,74,2,Matches
1471,José Luis Rodríguez,pa PAN,FW,Alavés,es La Liga,21,1998,0.2,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,Matches
1472,David Luiz,br BRA,DF,Arsenal,eng Premier League,32,1987,31.2,28,16,14,14,0,13,24,54.2,11,42,37,5,32,60,133,2,Matches
1473,Douglas Luiz,br BRA,MF,Aston Villa,eng Premier League,21,1998,29.0,46,24,25,17,4,19,65,29.2,46,42,15,27,36,82,54,1,Matches
1474,Jordan Lukaku,be BEL,DF,Lazio,it Serie A,25,1994,4.4,4,2,1,1,2,2,4,50.0,2,2,1,1,0,4,9,0,Matches
1475,Romelu Lukaku,be BEL,FW,Inter,it Serie A,26,1993,33.1,13,7,4,7,2,3,10,30.0,7,14,6,8,1,14,28,0,Matches
1476,Dodi Lukebakio,be BEL,"FW,MF",Hertha BSC,de Bundesliga,21,1997,22.6,25,18,13,8,4,10,28,35.7,18,22,4,18,10,35,14,0,Matches
1477,Saša Lukić,rs SRB,MF,Torino,it Serie A,22,1996,20.7,29,17,8,19,2,10,35,28.6,25,21,7,14,29,58,15,0,Matches
1478,Senad Lulić,ba BIH,DF,Lazio,it Serie A,33,1986,17.5,21,13,10,7,4,11,41,26.8,30,20,4,16,21,42,28,1,Matches
1479,John Lundstram,eng ENG,MF,Sheffield Utd,eng Premier League,25,1994,27.3,46,30,18,21,7,21,65,32.3,44,18,4,14,33,79,46,1,Matches
1480,Sebastiano Luperto,it ITA,DF,Napoli,it Serie A,22,1996,5.9,12,9,7,3,2,6,9,66.7,3,5,3,2,6,18,16,0,Matches
1481,Arnaud Lusamba,cd COD,"MF,FW",Nice,fr Ligue 1,22,1997,10.9,20,11,8,10,2,7,23,30.4,16,9,0,9,5,25,6,1,Matches
1482,Andreas Luthe,de GER,GK,Augsburg,de Bundesliga,32,1987,10.0,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,5,1,Matches
1483,Lyanco,br BRA,DF,Torino,it Serie A,22,1997,13.1,23,13,9,12,2,7,13,53.8,6,29,19,10,23,46,54,2,Matches
1484,Charalambos Lykogiannis,gr GRE,DF,Cagliari,it Serie A,25,1993,14.9,14,9,9,3,2,7,18,38.9,11,25,9,16,23,37,71,0,Matches
1485,Yann M'Vila,fr FRA,"MF,DF",Saint-Étienne,fr Ligue 1,29,1990,21.6,29,14,12,16,1,12,43,27.9,31,14,4,10,40,69,47,1,Matches
1486,Alexis Mac Allister,ar ARG,"MF,FW",Brighton,eng Premier League,20,1998,3.9,9,5,4,3,2,5,9,55.6,4,12,0,12,1,10,2,0,Matches
1487,Darwin Machís,ve VEN,"FW,MF",Granada,es La Liga,26,1993,23.7,23,13,11,8,4,8,23,34.8,15,22,4,18,31,54,9,0,Matches
1488,Yvann Macon,fr FRA,DF,Saint-Étienne,fr Ligue 1,20,1998,1.1,0,0,0,0,0,0,1,0.0,1,2,0,2,3,3,4,0,Matches
1489,James Maddison,eng ENG,MF,Leicester City,eng Premier League,22,1996,29.2,59,30,13,31,15,23,68,33.8,45,16,0,16,9,68,7,1,Matches
1490,Lisandro Magallán,ar ARG,DF,Alavés,es La Liga,25,1993,13.3,22,15,10,12,0,8,14,57.1,6,17,6,11,16,38,43,1,Matches
1491,Francesco Magnanelli,it ITA,MF,Sassuolo,it Serie A,34,1984,15.5,25,13,9,12,4,11,35,31.4,24,12,6,6,19,44,23,1,Matches
1492,Giangiacomo Magnani,it ITA,DF,Brescia,it Serie A,23,1995,1.3,0,0,0,0,0,0,1,0.0,1,2,2,0,2,2,6,0,Matches
1493,Giangiacomo Magnani,it ITA,DF,Sassuolo,it Serie A,23,1995,1.6,0,0,0,0,0,0,0,,0,2,1,1,2,2,7,0,Matches
1494,Hugo Magnetti,fr FRA,MF,Brest,fr Ligue 1,21,1998,2.6,16,10,7,7,2,5,9,55.6,4,4,0,4,7,23,4,0,Matches
1495,Harry Maguire,eng ENG,DF,Manchester Utd,eng Premier League,26,1993,38.0,37,23,23,14,0,18,34,52.9,16,31,22,9,72,109,159,0,Matches
1496,Abdallahi Mahmoud,mr MTN,MF,Alavés,es La Liga,19,2000,1.7,4,4,2,1,1,1,6,16.7,5,0,0,0,5,9,2,0,Matches
1497,Riyad Mahrez,dz ALG,"FW,MF",Manchester City,eng Premier League,28,1991,21.6,28,14,11,9,8,11,38,28.9,27,31,1,30,18,46,8,2,Matches
1498,Thiago Maia,br BRA,MF,Lille,fr Ligue 1,22,1997,0.5,4,4,1,3,0,0,1,0.0,1,0,0,0,1,5,1,0,Matches
1499,Arne Maier,de GER,MF,Hertha BSC,de Bundesliga,20,1999,5.9,9,7,6,1,2,1,10,10.0,9,5,0,5,7,16,2,1,Matches
1500,Habib Maïga,ci CIV,MF,Metz,fr Ligue 1,23,1996,25.2,84,50,36,38,10,24,64,37.5,40,39,4,35,34,118,39,2,Matches
1501,Mike Maignan,fr FRA,GK,Lille,fr Ligue 1,24,1995,28.0,0,0,0,0,0,0,0,,0,0,0,0,2,2,5,0,Matches
1502,Ainsley Maitland-Niles,eng ENG,DF,Arsenal,eng Premier League,21,1997,15.4,41,23,34,5,2,22,43,51.2,21,12,3,9,28,69,38,0,Matches
1503,Josh Maja,ng NGA,FW,Bordeaux,fr Ligue 1,20,1998,8.2,5,2,0,2,3,1,10,10.0,9,8,4,4,1,6,3,0,Matches
1504,Abdul Majeed Waris,gh GHA,FW,Strasbourg,fr Ligue 1,27,1991,4.1,6,4,4,2,0,3,8,37.5,5,2,0,2,4,10,0,0,Matches
1505,Žan Majer,si SVN,MF,Lecce,it Serie A,27,1992,18.5,39,18,19,12,8,17,56,30.4,39,27,6,21,26,65,18,1,Matches
1506,Jean-Victor Makengo,fr FRA,MF,Toulouse,fr Ligue 1,21,1998,11.0,14,11,3,10,1,4,13,30.8,9,7,1,6,3,17,5,1,Matches
1507,Nemanja Maksimović,rs SRB,MF,Getafe,es La Liga,24,1995,32.2,49,28,12,31,6,10,44,22.7,34,37,7,30,56,105,30,1,Matches
1508,Nikola Maksimović,rs SRB,DF,Napoli,it Serie A,27,1991,20.0,35,24,21,14,0,10,21,47.6,11,19,11,8,30,65,64,1,Matches
1509,Kévin Malcuit,ma MAR,DF,Napoli,it Serie A,28,1991,2.8,8,6,4,3,1,5,6,83.3,1,4,1,3,3,11,2,0,Matches
1510,Daniel Maldini,it ITA,"FW,MF",Milan,it Serie A,17,2001,0.3,0,0,0,0,0,0,2,0.0,2,1,0,1,1,1,0,0,Matches
1511,Ruslan Malinovskyi,ua UKR,"MF,FW",Atalanta,it Serie A,26,1993,17.1,22,14,2,17,3,9,31,29.0,22,13,2,11,5,27,5,0,Matches
1512,Yunus Mallı,tr TUR,"MF,FW",Union Berlin,de Bundesliga,27,1992,7.5,8,3,1,5,2,5,10,50.0,5,2,0,2,7,15,7,0,Matches
1513,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,28,1991,21.8,62,42,44,16,2,27,48,56.3,21,24,8,16,22,84,97,1,Matches
1514,Streli Mamba,de GER,FW,Paderborn 07,de Bundesliga,25,1994,16.9,15,9,0,9,6,1,13,7.7,12,12,2,10,6,21,2,0,Matches
1515,Hianga Mananga Mbock,fr FRA,MF,Brest,fr Ligue 1,19,1999,1.6,1,1,1,0,0,0,0,,0,0,0,0,4,5,0,0,Matches
1516,Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,30,1989,22.0,34,22,18,13,3,16,36,44.4,20,16,3,13,22,56,51,0,Matches
1517,Gianluca Mancini,it ITA,"DF,MF",Roma,it Serie A,23,1996,30.4,49,26,26,18,5,22,44,50.0,22,32,15,17,60,109,98,1,Matches
1518,Marco Mancosu,it ITA,"MF,FW",Lecce,it Serie A,30,1988,27.1,32,18,11,16,5,10,46,21.7,36,34,9,25,16,48,15,1,Matches
1519,Steve Mandanda,fr FRA,GK,Marseille,fr Ligue 1,34,1985,26.3,3,1,3,0,0,3,4,75.0,1,0,0,0,1,4,2,4,Matches
1520,Reinildo Mandava,mz MOZ,"DF,MF",Lille,fr Ligue 1,25,1994,12.3,37,21,23,11,3,25,41,61.0,16,16,1,15,19,56,20,0,Matches
1521,Aïssa Mandi,dz ALG,DF,Betis,es La Liga,27,1991,28.6,33,15,22,8,3,18,28,64.3,10,29,15,14,38,71,93,0,Matches
1522,Rolando Mandragora,it ITA,MF,Udinese,it Serie A,22,1997,22.8,47,24,15,25,7,15,55,27.3,40,30,5,25,26,73,25,0,Matches
1523,Sadio Mané,sn SEN,FW,Liverpool,eng Premier League,27,1992,30.5,44,32,9,20,15,13,40,32.5,27,19,0,19,13,57,11,2,Matches
1524,Eliaquim Mangala,fr FRA,DF,Valencia,es La Liga,28,1991,7.5,4,4,3,1,0,1,2,50.0,1,7,6,1,7,11,40,0,Matches
1525,Thomas Mangani,fr FRA,MF,Angers,fr Ligue 1,32,1987,20.8,33,23,15,16,2,14,47,29.8,33,17,2,15,12,45,20,1,Matches
1526,Massimiliano Mangraviti,it ITA,DF,Brescia,it Serie A,21,1998,10.8,8,6,1,6,1,3,6,50.0,3,11,6,5,8,16,43,0,Matches
1527,Kostas Manolas,gr GRE,DF,Napoli,it Serie A,28,1991,24.2,23,15,13,10,0,10,17,58.8,7,19,14,5,25,48,76,1,Matches
1528,Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,25,1994,17.8,39,26,27,8,4,24,38,63.2,14,14,2,12,18,57,56,0,Matches
1529,Giacomo Manzari,it ITA,"FW,MF",Sassuolo,it Serie A,18,2000,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1530,Myziane Maolida,fr FRA,"FW,MF",Nice,fr Ligue 1,20,1999,7.5,14,10,5,6,3,5,12,41.7,7,8,0,8,3,17,3,0,Matches
1531,Faitout Maouassa,fr FRA,DF,Rennes,fr Ligue 1,21,1998,20.0,51,33,27,20,4,14,26,53.8,12,13,5,8,23,74,59,0,Matches
1532,Fernando Marçal,br BRA,DF,Lyon,fr Ligue 1,30,1989,9.2,28,18,18,7,3,13,26,50.0,13,7,3,4,26,54,32,0,Matches
1533,Marcelo,br BRA,DF,Real Madrid,es La Liga,31,1988,14.4,19,11,8,8,3,9,28,32.1,19,19,2,17,18,37,21,0,Matches
1534,Marcelo,br BRA,DF,Lyon,fr Ligue 1,32,1987,16.7,27,18,18,8,1,16,23,69.6,7,12,11,1,22,49,77,0,Matches
1535,Solly March,eng ENG,"FW,MF",Brighton,eng Premier League,25,1994,12.7,25,12,16,6,3,9,19,47.4,10,16,4,12,20,45,14,2,Matches
1536,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,27,1992,21.1,9,5,6,3,0,4,8,50.0,4,25,22,3,26,35,41,1,Matches
1537,Óscar de Marcos,es ESP,"DF,FW",Athletic Club,es La Liga,30,1989,6.0,5,3,2,1,2,3,6,50.0,3,6,0,6,8,13,8,0,Matches
1538,Dario Maresic,at AUT,DF,Reims,fr Ligue 1,19,1999,1.0,0,0,0,0,0,0,0,,0,1,1,0,1,1,6,0,Matches
1539,Miguel Marí,es ESP,MF,Eibar,es La Liga,22,1997,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1540,Pablo Marí,es ESP,DF,Arsenal,eng Premier League,25,1993,1.3,2,1,2,0,0,0,0,,0,0,0,0,1,3,10,0,Matches
1541,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,24,1995,19.5,20,16,18,1,1,7,11,63.6,4,14,7,7,23,43,75,1,Matches
1542,Mariano,do DOM,"FW,MF",Real Madrid,es La Liga,25,1993,0.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
1543,Adrian Mariappa,jm JAM,DF,Watford,eng Premier League,32,1986,16.8,20,14,15,4,1,11,30,36.7,19,22,7,15,11,31,73,0,Matches
1544,Jordan Marié,fr FRA,"MF,FW",Dijon,fr Ligue 1,27,1991,2.2,7,5,4,3,0,4,9,44.4,5,3,1,2,4,11,2,0,Matches
1545,Federico Marigosu,it ITA,MF,Cagliari,it Serie A,18,2001,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
1546,Adrián Marín,es ESP,DF,Alavés,es La Liga,22,1997,9.5,22,15,14,6,2,13,15,86.7,2,13,4,9,13,35,32,0,Matches
1547,Guillermo Maripán,cl CHI,DF,Alavés,es La Liga,25,1994,1.0,1,1,1,0,0,1,2,50.0,1,0,0,0,2,3,10,0,Matches
1548,Guillermo Maripán,cl CHI,DF,Monaco,fr Ligue 1,25,1994,19.5,42,26,28,13,1,24,41,58.5,17,30,13,17,25,67,69,2,Matches
1549,Marlon,br BRA,DF,Sassuolo,it Serie A,23,1995,20.2,40,23,24,15,1,17,27,63.0,10,20,13,7,35,75,69,0,Matches
1550,Omar Marmoush,eg EGY,FW,Wolfsburg,de Bundesliga,20,1999,0.9,,1,,,,,,,,,,,1,,,,Matches
1551,Gonzalo Maroni,ar ARG,"MF,FW",Sampdoria,it Serie A,20,1999,2.0,3,1,1,1,1,3,7,42.9,4,1,0,1,3,6,0,0,Matches
1552,Marquinhos,br BRA,"MF,DF",Paris S-G,fr Ligue 1,25,1994,16.4,39,20,17,18,4,11,26,42.3,15,25,8,17,25,64,31,1,Matches
1553,Bruno Martella,it ITA,DF,Brescia,it Serie A,26,1992,14.1,18,9,14,3,1,9,16,56.3,7,13,7,6,17,35,48,1,Matches
1554,Roger Martí,es ESP,FW,Levante,es La Liga,28,1991,25.2,18,11,8,7,3,7,29,24.1,22,14,0,14,6,24,17,0,Matches
1555,Anthony Martial,fr FRA,FW,Manchester Utd,eng Premier League,23,1995,29.2,15,12,1,4,10,1,16,6.3,15,18,1,17,5,20,17,0,Matches
1556,Aarón Martín,es ESP,DF,Mainz 05,de Bundesliga,22,1997,19.9,29,15,17,8,4,9,22,40.9,13,11,5,6,30,59,36,0,Matches
1557,Daniel Martín,es ESP,GK,Betis,es La Liga,21,1998,5.9,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,Matches
1558,David Martin,eng ENG,GK,West Ham,eng Premier League,33,1986,4.8,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,Matches
1559,Jonas Martin,fr FRA,MF,Rennes,fr Ligue 1,29,1990,1.3,6,2,4,0,2,1,1,100.0,0,2,2,0,0,6,0,0,Matches
1560,Jonas Martin,fr FRA,MF,Strasbourg,fr Ligue 1,29,1990,2.7,5,3,4,0,1,1,3,33.3,2,3,0,3,1,6,3,0,Matches
1561,Josh Martin,eng ENG,"FW,MF",Norwich City,eng Premier League,17,2001,0.4,1,0,0,0,1,0,0,,0,1,0,1,1,2,0,0,Matches
1562,Martinelli,br BRA,FW,Arsenal,eng Premier League,18,2001,7.4,20,15,10,6,4,7,20,35.0,13,15,1,14,3,23,8,0,Matches
1563,Álex Martínez,es ESP,DF,Granada,es La Liga,28,1990,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1564,Emiliano Martínez,ar ARG,GK,Arsenal,eng Premier League,26,1992,8.6,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
1565,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,28,1991,33.0,48,30,33,13,2,27,47,57.4,20,28,13,15,39,87,140,0,Matches
1566,Javi Martínez,es ESP,MF,Osasuna,es La Liga,19,1999,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
1567,Javi Martínez,es ESP,"DF,MF",Bayern Munich,de Bundesliga,30,1988,7.5,16,12,9,7,0,9,11,81.8,2,9,8,1,18,34,30,0,Matches
1568,José Martínez,es ESP,DF,Granada,es La Liga,26,1993,13.2,21,16,12,8,1,14,25,56.0,11,6,4,2,18,39,46,0,Matches
1569,Lautaro Martínez,ar ARG,FW,Inter,it Serie A,21,1997,27.2,22,7,2,8,12,4,34,11.8,30,30,2,28,15,37,11,0,Matches
1570,Pablo Martínez,es ESP,MF,Levante,es La Liga,21,1998,0.4,2,0,1,1,0,0,1,0.0,1,0,0,0,0,2,2,0,Matches
1571,Pablo Martinez,fr FRA,DF,Nîmes,fr Ligue 1,30,1989,26.0,42,21,26,15,1,21,40,52.5,19,34,22,12,58,100,97,0,Matches
1572,Gelson Martins,pt POR,"DF,FW",Monaco,fr Ligue 1,24,1995,18.6,30,22,11,15,4,17,42,40.5,25,9,2,7,19,49,10,1,Matches
1573,Adam Marušić,me MNE,DF,Lazio,it Serie A,26,1992,10.5,11,6,7,4,0,4,11,36.4,7,14,2,12,14,25,16,0,Matches
1574,Omar Mascarell,es ESP,MF,Schalke 04,de Bundesliga,26,1993,22.5,42,23,17,22,3,21,57,36.8,36,46,14,32,62,104,40,0,Matches
1575,Andrea Masiello,it ITA,DF,Genoa,it Serie A,33,1986,14.7,26,15,17,8,1,16,32,50.0,16,8,2,6,26,52,55,2,Matches
1576,Andrea Masiello,it ITA,DF,Atalanta,it Serie A,33,1986,6.0,11,4,6,4,1,7,14,50.0,7,6,4,2,10,21,13,0,Matches
1577,Adam Masina,ma MAR,DF,Watford,eng Premier League,25,1994,20.2,38,22,24,11,3,14,37,37.8,23,26,12,14,28,66,66,0,Matches
1578,Jordi Masip,es ESP,GK,Valladolid,es La Liga,30,1989,35.0,1,1,1,0,0,0,2,0.0,2,0,0,0,1,2,7,3,Matches
1579,Arthur Masuaku,cd COD,DF,West Ham,eng Premier League,25,1993,10.4,41,23,24,13,4,23,39,59.0,16,19,5,14,14,55,23,0,Matches
1580,Jaime Mata,es ESP,FW,Getafe,es La Liga,30,1988,30.5,21,13,3,11,7,3,20,15.0,17,16,1,15,7,28,15,0,Matches
1581,Juan Mata,es ESP,"MF,FW",Manchester Utd,eng Premier League,31,1988,8.4,7,3,1,5,1,2,7,28.6,5,5,1,4,0,7,2,0,Matches
1582,Aleš Matějů,cz CZE,DF,Brescia,it Serie A,23,1996,28.3,48,27,33,9,6,23,45,51.1,22,41,24,17,37,85,109,3,Matches
1583,Jean-Philippe Mateta,fr FRA,FW,Mainz 05,de Bundesliga,22,1997,11.7,2,2,0,2,0,0,6,0.0,6,3,2,1,1,3,11,0,Matches
1584,Nemanja Matić,rs SRB,MF,Manchester Utd,eng Premier League,30,1988,17.6,46,24,23,19,4,20,43,46.5,23,21,8,13,22,68,28,1,Matches
1585,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,27,1991,7.8,13,9,4,7,2,4,11,36.4,7,8,4,4,12,25,38,0,Matches
1586,Rabbi Matondo,wls WAL,"FW,MF",Schalke 04,de Bundesliga,18,2000,12.9,10,3,3,2,5,3,13,23.1,10,4,0,4,5,15,1,0,Matches
1587,Alessandro Matri,it ITA,"FW,MF",Brescia,it Serie A,34,1984,1.0,1,0,0,0,1,0,0,,0,1,0,1,0,1,1,0,Matches
1588,Federico Mattiello,it ITA,DF,Cagliari,it Serie A,24,1995,10.3,30,21,19,7,4,11,27,40.7,16,20,7,13,18,48,22,0,Matches
1589,Blaise Matuidi,fr FRA,MF,Juventus,it Serie A,32,1987,24.9,48,27,13,27,8,13,34,38.2,21,35,6,29,22,70,16,0,Matches
1590,Neal Maupay,fr FRA,FW,Brighton,eng Premier League,22,1996,30.7,20,12,1,13,6,9,29,31.0,20,24,0,24,4,24,10,0,Matches
1591,Stephy Mavididi,eng ENG,"FW,MF",Dijon,fr Ligue 1,21,1998,15.5,18,11,7,8,3,10,26,38.5,16,11,0,11,7,25,5,0,Matches
1592,Philipp Max,de GER,DF,Augsburg,de Bundesliga,25,1993,30.1,42,29,22,16,4,20,45,44.4,25,19,4,15,26,68,50,0,Matches
1593,Alexandru Maxim,ro ROU,"MF,DF",Mainz 05,de Bundesliga,29,1990,1.3,4,2,1,2,1,1,3,33.3,2,0,0,0,1,5,1,0,Matches
1594,Eric Maxim Choupo-Moting,cm CMR,"FW,MF",Paris S-G,fr Ligue 1,30,1989,5.0,12,9,3,4,5,4,8,50.0,4,3,0,3,1,13,3,0,Matches
1595,Kévin Mayi,ga GAB,"FW,MF",Brest,fr Ligue 1,26,1993,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1596,Borja Mayoral,es ESP,FW,Levante,es La Liga,22,1997,23.8,12,3,4,6,2,2,13,15.4,11,11,0,11,4,16,6,0,Matches
1597,Luca Mazzitelli,it ITA,MF,Sassuolo,it Serie A,23,1995,0.1,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,Matches
1598,Kevin Mbabu,ch SUI,DF,Wolfsburg,de Bundesliga,24,1995,18.8,69,48,39,24,6,35,54,64.8,19,33,10,23,23,92,53,0,Matches
1599,Kylian Mbappé,fr FRA,FW,Paris S-G,fr Ligue 1,20,1998,16.8,7,2,1,5,1,3,10,30.0,7,4,0,4,3,10,0,0,Matches
1600,Ibrahima Mbaye,sn SEN,DF,Bologna,it Serie A,24,1994,16.7,19,10,13,4,2,7,17,41.2,10,22,11,11,15,34,42,0,Matches
1601,Loïc Mbe Soh,fr FRA,DF,Paris S-G,fr Ligue 1,18,2001,0.6,2,2,2,0,0,2,2,100.0,0,0,0,0,1,3,0,0,Matches
1602,Isaac Mbenza,be BEL,FW,Amiens,fr Ligue 1,23,1996,0.9,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
1603,Nathanael Mbuku,fr FRA,"FW,MF",Reims,fr Ligue 1,17,2002,4.4,4,2,2,2,0,0,3,0.0,3,0,0,0,2,6,1,0,Matches
1604,James McArthur,sct SCO,MF,Crystal Palace,eng Premier League,31,1987,34.3,88,51,43,34,11,37,106,34.9,69,69,19,50,60,148,56,0,Matches
1605,Oliver McBurnie,sct SCO,FW,Sheffield Utd,eng Premier League,23,1996,23.5,37,22,6,27,4,11,40,27.5,29,25,3,22,15,52,43,0,Matches
1606,Alex McCarthy,eng ENG,GK,Southampton,eng Premier League,29,1989,28.0,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,11,3,Matches
1607,James McCarthy,ie IRL,MF,Crystal Palace,eng Premier League,28,1990,18.7,82,47,36,36,10,40,76,52.6,36,24,5,19,24,106,11,0,Matches
1608,John McGinn,sct SCO,MF,Aston Villa,eng Premier League,24,1994,25.7,53,35,19,23,11,18,62,29.0,44,25,1,24,25,78,18,0,Matches
1609,David McGoldrick,ie IRL,FW,Sheffield Utd,eng Premier League,31,1987,20.2,41,26,9,24,8,5,20,25.0,15,14,2,12,3,44,23,0,Matches
1610,Michael McGovern,nir NIR,GK,Norwich City,eng Premier League,35,1984,1.8,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,Matches
1611,Weston McKennie,us USA,"MF,DF",Schalke 04,de Bundesliga,20,1998,23.0,38,20,17,16,5,13,40,32.5,27,38,12,26,46,84,39,0,Matches
1612,Kenny McLean,sct SCO,MF,Norwich City,eng Premier League,27,1992,33.0,44,29,20,18,6,14,42,33.3,28,32,7,25,38,82,67,2,Matches
1613,Dwight McNeil,eng ENG,MF,Burnley,eng Premier League,19,1999,37.1,47,33,18,22,7,23,71,32.4,48,60,8,52,30,77,34,0,Matches
1614,Scott McTominay,sct SCO,MF,Manchester Utd,eng Premier League,22,1996,19.7,43,22,14,25,4,17,32,53.1,15,25,5,20,31,74,34,2,Matches
1615,Biagio Meccariello,it ITA,DF,Lecce,it Serie A,28,1991,8.5,23,13,15,6,2,12,29,41.4,17,14,2,12,10,33,25,0,Matches
1616,Gary Medel,cl CHI,MF,Bologna,it Serie A,31,1987,19.8,43,22,15,24,4,16,43,37.2,27,24,8,16,34,77,31,2,Matches
1617,Ben Mee,eng ENG,DF,Burnley,eng Premier League,29,1989,32.0,41,22,25,16,0,17,29,58.6,12,42,31,11,42,83,165,2,Matches
1618,Joshua Mees,de GER,"MF,FW",Union Berlin,de Bundesliga,23,1996,3.6,8,5,3,4,1,4,12,33.3,8,3,0,3,2,10,4,0,Matches
1619,Admir Mehmedi,ch SUI,"MF,FW",Wolfsburg,de Bundesliga,28,1991,13.3,14,6,2,9,3,4,15,26.7,11,10,0,10,5,19,4,0,Matches
1620,Soualiho Meïté,fr FRA,MF,Torino,it Serie A,25,1994,24.5,32,18,14,13,5,12,35,34.3,23,31,6,25,24,56,36,0,Matches
1621,Farid El Melali,dz ALG,"MF,FW",Angers,fr Ligue 1,22,1997,3.4,7,5,2,2,3,4,14,28.6,10,5,0,5,2,9,4,0,Matches
1622,Óscar Melendo,es ESP,"MF,FW",Espanyol,es La Liga,21,1997,12.4,10,4,4,4,2,4,12,33.3,8,7,2,5,2,12,3,0,Matches
1623,Gonzalo Melero,es ESP,MF,Levante,es La Liga,25,1994,13.7,20,13,9,9,2,7,27,25.9,20,12,3,9,9,29,15,1,Matches
1624,Arthur Melo,br BRA,MF,Barcelona,es La Liga,22,1996,13.1,15,10,4,7,4,4,12,33.3,8,9,0,9,4,19,5,2,Matches
1625,Memphis,nl NED,"FW,MF",Lyon,fr Ligue 1,25,1994,11.3,4,3,2,0,2,0,5,0.0,5,0,0,0,2,6,2,0,Matches
1626,Pedro Mendes,pt POR,DF,Montpellier,fr Ligue 1,28,1990,15.3,28,17,15,13,0,15,24,62.5,9,19,12,7,28,56,42,1,Matches
1627,Thiago Mendes,br BRA,MF,Lyon,fr Ligue 1,27,1992,20.1,43,29,20,19,4,21,45,46.7,24,21,7,14,46,89,36,0,Matches
1628,Brais Méndez,es ESP,"MF,FW",Celta Vigo,es La Liga,22,1997,16.4,26,11,14,9,3,12,39,30.8,27,20,0,20,12,38,23,1,Matches
1629,Édgar Méndez,es ESP,"MF,FW",Alavés,es La Liga,29,1990,9.6,11,7,4,6,1,5,13,38.5,8,10,2,8,5,16,7,0,Matches
1630,Stiven Mendoza,co COL,"FW,MF",Amiens,fr Ligue 1,27,1992,12.2,12,7,4,5,3,4,22,18.2,18,13,2,11,9,21,3,1,Matches
1631,Alexandre Mendy,gw GNB,FW,Brest,fr Ligue 1,25,1994,10.0,5,1,1,0,4,1,4,25.0,3,4,1,3,0,5,10,0,Matches
1632,Benjamin Mendy,fr FRA,DF,Manchester City,eng Premier League,25,1994,16.6,18,15,7,7,4,9,27,33.3,18,10,2,8,16,34,21,3,Matches
1633,Edouard Mendy,sn SEN,GK,Rennes,fr Ligue 1,27,1992,24.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,1,Matches
1634,Ferland Mendy,fr FRA,DF,Real Madrid,es La Liga,24,1995,20.1,32,26,20,9,3,14,18,77.8,4,19,5,14,22,54,30,1,Matches
1635,Nampalys Mendy,sn SEN,MF,Leicester City,eng Premier League,27,1992,3.2,7,5,4,1,2,4,5,80.0,1,4,1,3,6,13,6,0,Matches
1636,Hamza Mendyl,ma MAR,DF,Dijon,fr Ligue 1,21,1997,16.0,49,32,31,14,4,29,46,63.0,17,16,4,12,23,72,47,0,Matches
1637,Chris Mepham,wls WAL,DF,Bournemouth,eng Premier League,21,1997,10.1,20,9,13,7,0,11,14,78.6,3,17,11,6,17,37,62,1,Matches
1638,Levent Mercan,de GER,"MF,FW",Schalke 04,de Bundesliga,18,2000,0.8,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1,Matches
