,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles,Tackles_Won,Tackles_Def_3rd,Tackles_Mid_3rd,Tackles_Att_3rd,Dribblers_Tackled,Dribblers_Challenged,Dribblers_Tackle_W%,Dribblers_Tackle_Lost,Blocks,Shots_Blocked,Passes_Blocked,Interceptions,Tackles+Interceptions,Clearances,Errors_Shots
1362,1604,Iván Marcone,ar ARG,MF,Elche,es La Liga,30,1990,29.4,64.0,41,42.0,17.0,5.0,35.0,84.0,41.7,49.0,27.0,8.0,19.0,36,100.0,33.0,3.0
1363,1605,Óscar de Marcos,es ESP,"DF,MF",Athletic Club,es La Liga,31,1989,16.9,28.0,17,12.0,10.0,6.0,10.0,25.0,40.0,15.0,12.0,1.0,11.0,12,40.0,38.0,0.0
1364,1606,Dario Maresic,at AUT,DF,Reims,fr Ligue 1,20,1999,5.7,12.0,7,8.0,4.0,0.0,8.0,14.0,57.1,6.0,7.0,2.0,5.0,10,22.0,17.0,1.0
1365,1607,José Mari,es ESP,MF,Cádiz,es La Liga,32,1987,16.1,32.0,17,13.0,18.0,1.0,14.0,31.0,45.2,17.0,16.0,7.0,9.0,27,59.0,33.0,1.0
1366,1608,Pablo Marí,es ESP,DF,Arsenal,eng Premier League,26,1993,10.0,15.0,9,12.0,3.0,0.0,5.0,10.0,50.0,5.0,8.0,7.0,1.0,9,24.0,30.0,2.0
1367,1609,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,25,1995,19.6,20.0,7,14.0,5.0,1.0,12.0,17.0,70.6,5.0,17.0,11.0,6.0,21,41.0,65.0,0.0
1368,1610,Mariano,do DOM,FW,Real Madrid,es La Liga,26,1993,5.7,4.0,2,2.0,1.0,1.0,0.0,9.0,0.0,9.0,3.0,1.0,2.0,0,4.0,3.0,0.0
1369,1611,Jordan Marié,fr FRA,MF,Dijon,fr Ligue 1,28,1991,15.9,34.0,17,9.0,23.0,2.0,23.0,56.0,41.1,33.0,14.0,5.0,9.0,23,57.0,12.0,2.0
1370,1614,Răzvan Marin,ro ROU,MF,Cagliari,it Serie A,24,1996,32.9,54.0,33,26.0,22.0,6.0,27.0,53.0,50.9,26.0,29.0,10.0,19.0,29,83.0,15.0,0.0
1371,1615,Guillermo Maripán,cl CHI,DF,Monaco,fr Ligue 1,26,1994,23.2,26.0,11,17.0,9.0,0.0,15.0,27.0,55.6,12.0,18.0,11.0,7.0,27,53.0,66.0,1.0
1372,1616,Marlon,br BRA,DF,Sassuolo,it Serie A,24,1995,19.4,19.0,13,13.0,6.0,0.0,13.0,18.0,72.2,5.0,23.0,17.0,6.0,27,46.0,44.0,2.0
1373,1617,Omar Marmoush,eg EGY,FW,Wolfsburg,de Bundesliga,21,1999,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1374,1618,Marquinhos,br BRA,DF,Paris S-G,fr Ligue 1,26,1994,23.6,27.0,21,14.0,10.0,3.0,15.0,26.0,57.7,11.0,21.0,9.0,12.0,27,54.0,75.0,2.0
1375,1619,Luca Marrone,it ITA,DF,Crotone,it Serie A,30,1990,17.6,25.0,18,16.0,9.0,0.0,13.0,21.0,61.9,8.0,22.0,11.0,11.0,26,51.0,56.0,1.0
1376,1620,Roger Martí,es ESP,FW,Levante,es La Liga,29,1991,24.4,11.0,7,5.0,4.0,2.0,6.0,23.0,26.1,17.0,10.0,3.0,7.0,4,15.0,6.0,0.0
1377,1621,Anthony Martial,fr FRA,FW,Manchester Utd,eng Premier League,24,1995,16.4,2.0,1,1.0,1.0,0.0,0.0,10.0,0.0,10.0,17.0,3.0,14.0,1,3.0,8.0,0.0
1378,1624,Álex Martín,es ESP,DF,Cádiz,es La Liga,22,1998,1.1,2.0,0,1.0,1.0,0.0,2.0,4.0,50.0,2.0,1.0,1.0,0.0,0,2.0,6.0,0.0
1379,1625,Jonas Martin,fr FRA,MF,Rennes,fr Ligue 1,30,1990,5.4,11.0,9,5.0,4.0,2.0,5.0,14.0,35.7,9.0,11.0,2.0,9.0,13,24.0,2.0,1.0
1380,1626,Gabriel Martinelli,br BRA,FW,Arsenal,eng Premier League,19,2001,6.5,7.0,1,2.0,3.0,2.0,4.0,10.0,40.0,6.0,6.0,0.0,6.0,8,15.0,4.0,0.0
1381,1628,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,29,1991,28.0,22.0,15,16.0,6.0,0.0,9.0,27.0,33.3,18.0,17.0,7.0,10.0,28,50.0,96.0,0.0
1382,1629,Javi Martínez,es ESP,"MF,FW",Osasuna,es La Liga,20,1999,5.1,9.0,4,1.0,6.0,2.0,5.0,12.0,41.7,7.0,9.0,0.0,9.0,5,14.0,4.0,0.0
1383,1630,Javi Martínez,es ESP,"DF,MF",Bayern Munich,de Bundesliga,31,1988,5.2,10.0,5,4.0,4.0,2.0,7.0,9.0,77.8,2.0,8.0,4.0,4.0,13,23.0,19.0,0.0
1384,1632,Lautaro Martínez,ar ARG,FW,Inter,it Serie A,22,1997,28.5,25.0,12,5.0,11.0,9.0,7.0,24.0,29.2,17.0,31.0,1.0,30.0,27,52.0,16.0,0.0
1385,1633,Pablo Martinez,fr FRA,DF,Nîmes,fr Ligue 1,31,1989,6.0,10.0,7,7.0,3.0,0.0,7.0,7.0,100.0,0.0,6.0,4.0,2.0,11,21.0,28.0,0.0
1386,1634,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,it Serie A,24,1996,16.5,32.0,20,17.0,11.0,4.0,18.0,41.0,43.9,23.0,27.0,9.0,18.0,39,71.0,48.0,0.0
1387,1635,Gelson Martins,pt POR,"MF,FW",Monaco,fr Ligue 1,25,1995,17.2,41.0,26,12.0,16.0,13.0,15.0,37.0,40.5,22.0,20.0,0.0,20.0,13,54.0,8.0,0.0
1388,1636,Adam Marušić,me MNE,DF,Lazio,it Serie A,27,1992,33.0,38.0,22,22.0,15.0,1.0,20.0,40.0,50.0,20.0,38.0,6.0,32.0,40,78.0,54.0,0.0
1389,1637,Sylvain Marveaux,fr FRA,"MF,FW",Lorient,fr Ligue 1,34,1986,2.2,6.0,3,1.0,4.0,1.0,3.0,3.0,100.0,0.0,2.0,0.0,2.0,1,7.0,2.0,0.0
1390,1638,Marvin,es ESP,"DF,MF",Real Madrid,es La Liga,20,2000,1.5,3.0,2,0.0,3.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,2,5.0,3.0,0.0
1391,1639,Omar Mascarell,es ESP,MF,Schalke 04,de Bundesliga,27,1993,19.6,41.0,24,15.0,19.0,7.0,21.0,54.0,38.9,33.0,40.0,14.0,26.0,37,78.0,32.0,1.0
1392,1640,Andrea Masiello,it ITA,DF,Genoa,it Serie A,34,1986,28.5,38.0,22,29.0,6.0,3.0,23.0,48.0,47.9,25.0,32.0,13.0,19.0,53,91.0,107.0,3.0
1393,1642,Roberto Massimo,de GER,"DF,FW",Stuttgart,de Bundesliga,19,2000,8.4,21.0,11,13.0,5.0,3.0,11.0,24.0,45.8,13.0,5.0,1.0,4.0,11,32.0,13.0,0.0
1394,1643,Giuseppe Mastinu,it ITA,FW,Spezia,it Serie A,28,1991,0.4,1.0,1,0.0,0.0,1.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,0,1.0,0.0,0.0
1395,1644,Arthur Masuaku,cd COD,"DF,MF",West Ham,eng Premier League,26,1993,11.2,20.0,12,14.0,6.0,0.0,11.0,34.0,32.4,23.0,12.0,0.0,12.0,8,28.0,28.0,2.0
1396,1645,Jaime Mata,es ESP,FW,Getafe,es La Liga,31,1988,22.6,12.0,7,1.0,3.0,8.0,3.0,18.0,16.7,15.0,13.0,2.0,11.0,6,18.0,16.0,0.0
1397,1646,Juan Mata,es ESP,"FW,MF",Manchester Utd,eng Premier League,32,1988,5.7,1.0,0,1.0,0.0,0.0,0.0,7.0,0.0,7.0,3.0,0.0,3.0,3,4.0,3.0,0.0
1398,1647,Pape Matar Sarr,sn SEN,MF,Metz,fr Ligue 1,17,2002,17.7,45.0,29,19.0,21.0,5.0,20.0,38.0,52.6,18.0,24.0,4.0,20.0,27,72.0,16.0,0.0
1399,1648,Eliot Matazo,be BEL,MF,Monaco,fr Ligue 1,18,2002,3.5,11.0,5,6.0,5.0,0.0,3.0,7.0,42.9,4.0,1.0,0.0,1.0,1,12.0,2.0,0.0
1400,1651,Nemanja Matić,rs SRB,MF,Manchester Utd,eng Premier League,31,1988,12.3,25.0,11,13.0,12.0,0.0,13.0,31.0,41.9,18.0,19.0,5.0,14.0,22,47.0,10.0,3.0
1401,1652,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,28,1991,7.7,14.0,9,7.0,7.0,0.0,7.0,8.0,87.5,1.0,6.0,0.0,6.0,7,21.0,22.0,0.0
1402,1653,Rabbi Matondo,wls WAL,"FW,MF",Schalke 04,de Bundesliga,19,2000,2.4,3.0,2,0.0,3.0,0.0,2.0,3.0,66.7,1.0,1.0,0.0,1.0,1,4.0,1.0,0.0
1403,1654,Ryder Matos,br BRA,MF,Udinese,it Serie A,27,1993,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1404,1655,Henning Matriciani,de GER,DF,Schalke 04,de Bundesliga,20,2000,0.3,1.0,1,1.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,0,1.0,1.0,0.0
1405,1656,Chrislain Matsima,fr FRA,"DF,FW",Monaco,fr Ligue 1,18,2002,3.9,5.0,4,3.0,2.0,0.0,4.0,7.0,57.1,3.0,3.0,0.0,3.0,4,9.0,12.0,0.0
1406,1657,Federico Mattiello,it ITA,DF,Spezia,it Serie A,25,1995,0.4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1407,1658,Neal Maupay,fr FRA,"FW,MF",Brighton,eng Premier League,23,1996,27.9,20.0,8,9.0,7.0,4.0,4.0,24.0,16.7,20.0,20.0,0.0,20.0,13,33.0,6.0,0.0
1408,1659,Tony Mauricio,fr FRA,MF,Lens,fr Ligue 1,26,1994,5.6,19.0,12,7.0,8.0,4.0,11.0,17.0,64.7,6.0,8.0,1.0,7.0,3,22.0,4.0,0.0
1409,1660,Stephy Mavididi,eng ENG,"FW,MF",Montpellier,fr Ligue 1,22,1998,22.6,18.0,5,7.0,10.0,1.0,8.0,23.0,34.8,15.0,12.0,0.0,12.0,14,32.0,6.0,0.0
1410,1661,Konstantinos Mavropanos,gr GRE,DF,Stuttgart,de Bundesliga,22,1997,16.3,42.0,29,29.0,12.0,1.0,27.0,46.0,58.7,19.0,25.0,10.0,15.0,59,101.0,66.0,1.0
1411,1662,Eric Maxim Choupo-Moting,cm CMR,"FW,MF",Bayern Munich,de Bundesliga,31,1989,9.1,8.0,2,0.0,5.0,3.0,1.0,4.0,25.0,3.0,6.0,0.0,6.0,2,10.0,7.0,0.0
1412,1665,Youssef Maziz,fr FRA,"MF,FW",Metz,fr Ligue 1,22,1998,2.9,2.0,0,1.0,1.0,0.0,1.0,5.0,20.0,4.0,1.0,0.0,1.0,6,8.0,1.0,0.0
1413,1666,Antonio Mazzotta,it ITA,DF,Crotone,it Serie A,30,1989,0.6,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0
1414,1667,Kevin Mbabu,ch SUI,DF,Wolfsburg,de Bundesliga,25,1995,18.2,51.0,33,27.0,17.0,7.0,24.0,35.0,68.6,11.0,28.0,7.0,21.0,22,73.0,59.0,1.0
1415,1668,Kylian Mbappé,fr FRA,FW,Paris S-G,fr Ligue 1,21,1998,26.4,4.0,2,0.0,1.0,3.0,2.0,9.0,22.2,7.0,7.0,1.0,6.0,3,7.0,4.0,1.0
1416,1669,Ibrahima Mbaye,sn SEN,DF,Bologna,it Serie A,25,1994,4.8,6.0,5,5.0,1.0,0.0,3.0,5.0,60.0,2.0,5.0,3.0,2.0,1,7.0,10.0,0.0
1417,1670,Jean-Manuel Mbom,de GER,"MF,DF",Werder Bremen,de Bundesliga,20,2000,12.9,19.0,13,14.0,3.0,2.0,8.0,27.0,29.6,19.0,17.0,6.0,11.0,13,32.0,27.0,0.0
1418,1671,Nathanael Mbuku,fr FRA,"MF,FW",Reims,fr Ligue 1,18,2002,24.6,33.0,19,9.0,13.0,11.0,8.0,28.0,28.6,20.0,17.0,0.0,17.0,14,47.0,10.0,0.0
1419,1672,James McArthur,sct SCO,MF,Crystal Palace,eng Premier League,32,1987,16.3,57.0,32,25.0,27.0,5.0,15.0,39.0,38.5,24.0,28.0,3.0,25.0,23,80.0,31.0,0.0
1420,1673,Oliver McBurnie,sct SCO,FW,Sheffield Utd,eng Premier League,24,1996,14.7,15.0,7,7.0,7.0,1.0,5.0,17.0,29.4,12.0,10.0,3.0,7.0,6,21.0,30.0,0.0
1421,1675,James McCarthy,ie IRL,MF,Crystal Palace,eng Premier League,29,1990,9.1,16.0,12,9.0,7.0,0.0,8.0,21.0,38.1,13.0,15.0,7.0,8.0,8,24.0,12.0,0.0
1422,1676,John McGinn,sct SCO,MF,Aston Villa,eng Premier League,25,1994,37.0,61.0,37,23.0,31.0,7.0,27.0,84.0,32.1,57.0,38.0,6.0,32.0,43,104.0,23.0,2.0
1423,1677,David McGoldrick,ie IRL,"FW,MF",Sheffield Utd,eng Premier League,32,1987,26.6,33.0,21,8.0,15.0,10.0,13.0,31.0,41.9,18.0,19.0,3.0,16.0,2,35.0,25.0,0.0
1424,1678,Weston McKennie,us USA,MF,Juventus,it Serie A,21,1998,18.9,34.0,19,9.0,20.0,5.0,12.0,33.0,36.4,21.0,21.0,3.0,18.0,28,62.0,26.0,0.0
1425,1679,Dwight McNeil,eng ENG,MF,Burnley,eng Premier League,20,1999,34.1,47.0,24,24.0,18.0,5.0,18.0,56.0,32.1,38.0,44.0,6.0,38.0,32,79.0,32.0,1.0
1426,1680,Scott McTominay,sct SCO,MF,Manchester Utd,eng Premier League,23,1996,23.7,51.0,24,23.0,25.0,3.0,23.0,36.0,63.9,13.0,35.0,10.0,25.0,29,80.0,46.0,0.0
1427,1681,Gary Medel,cl CHI,"DF,MF",Bologna,it Serie A,32,1987,5.7,12.0,9,6.0,5.0,1.0,4.0,10.0,40.0,6.0,8.0,6.0,2.0,7,19.0,10.0,0.0
1428,1682,Facundo Medina,ar ARG,DF,Lens,fr Ligue 1,21,1999,22.3,39.0,22,22.0,15.0,2.0,24.0,38.0,63.2,14.0,25.0,9.0,16.0,39,78.0,51.0,3.0
1429,1683,Nathan de Medina,be BEL,DF,Arminia,de Bundesliga,22,1997,7.1,16.0,10,9.0,6.0,1.0,3.0,10.0,30.0,7.0,12.0,2.0,10.0,11,27.0,22.0,0.0
1430,1684,Ben Mee,eng ENG,DF,Burnley,eng Premier League,30,1989,29.9,32.0,15,16.0,14.0,2.0,14.0,29.0,48.3,15.0,54.0,45.0,9.0,43,75.0,148.0,2.0
1431,1685,Joshua Mees,de GER,FW,Union Berlin,de Bundesliga,24,1996,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1432,1686,Admir Mehmedi,ch SUI,"MF,FW",Wolfsburg,de Bundesliga,29,1991,9.1,17.0,9,6.0,7.0,4.0,6.0,16.0,37.5,10.0,7.0,0.0,7.0,5,22.0,1.0,0.0
1433,1689,Hannibal Mejbri,tn TUN,MF,Manchester Utd,eng Premier League,17,2003,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1434,1690,Farid El Melali,dz ALG,"FW,MF",Angers,fr Ligue 1,23,1997,4.6,9.0,5,5.0,4.0,0.0,2.0,13.0,15.4,11.0,12.0,0.0,12.0,6,15.0,2.0,0.0
1435,1691,Filippo Melegoni,it ITA,"MF,DF",Genoa,it Serie A,21,1999,4.3,7.0,6,2.0,5.0,0.0,3.0,6.0,50.0,3.0,5.0,0.0,5.0,5,12.0,8.0,0.0
1436,1692,Gonzalo Melero,es ESP,"MF,FW",Levante,es La Liga,26,1994,20.6,24.0,15,11.0,6.0,7.0,10.0,39.0,25.6,29.0,14.0,5.0,9.0,18,42.0,22.0,1.0
1437,1693,Birger Meling,no NOR,DF,Nîmes,fr Ligue 1,25,1994,25.9,49.0,31,27.0,15.0,7.0,33.0,50.0,66.0,17.0,43.0,9.0,34.0,36,85.0,70.0,0.0
1438,1694,Arthur Melo,br BRA,MF,Juventus,it Serie A,23,1996,12.9,17.0,9,7.0,10.0,0.0,12.0,31.0,38.7,19.0,6.0,1.0,5.0,18,35.0,9.0,1.0
1439,1695,Memphis,nl NED,FW,Lyon,fr Ligue 1,26,1994,32.5,4.0,3,0.0,3.0,1.0,1.0,20.0,5.0,19.0,11.0,1.0,10.0,5,9.0,3.0,0.0
1440,1696,Houboulang Mendes,gw GNB,DF,Lorient,fr Ligue 1,22,1998,14.4,28.0,19,19.0,5.0,4.0,16.0,28.0,57.1,12.0,14.0,2.0,12.0,14,42.0,35.0,0.0
1441,1697,Pedro Mendes,pt POR,DF,Montpellier,fr Ligue 1,29,1990,18.1,21.0,19,16.0,5.0,0.0,14.0,21.0,66.7,7.0,23.0,13.0,10.0,34,55.0,58.0,0.0
1442,1698,Thiago Mendes,br BRA,MF,Lyon,fr Ligue 1,28,1992,24.9,37.0,22,13.0,20.0,4.0,18.0,38.0,47.4,20.0,33.0,7.0,26.0,39,76.0,21.0,2.0
1443,1699,Brais Méndez,es ESP,"MF,FW",Celta Vigo,es La Liga,23,1997,29.7,59.0,31,23.0,27.0,9.0,16.0,65.0,24.6,49.0,27.0,2.0,25.0,32,91.0,34.0,0.0
1444,1700,Édgar Méndez,es ESP,"MF,FW",Alavés,es La Liga,30,1990,23.2,39.0,29,18.0,13.0,8.0,15.0,48.0,31.3,33.0,20.0,3.0,17.0,19,58.0,14.0,0.0
1445,1701,Eñaut Mendía,es ESP,FW,Eibar,es La Liga,21,1999,0.7,2.0,1,2.0,0.0,0.0,1.0,2.0,50.0,1.0,1.0,1.0,0.0,0,2.0,0.0,0.0
1446,1702,Batista Mendy,fr FRA,MF,Nantes,fr Ligue 1,20,2000,0.8,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,1,2.0,1.0,0.0
1447,1703,Benjamin Mendy,fr FRA,DF,Manchester City,eng Premier League,26,1994,10.6,13.0,9,1.0,8.0,4.0,5.0,21.0,23.8,16.0,12.0,5.0,7.0,5,18.0,14.0,1.0
1448,1706,Ferland Mendy,fr FRA,DF,Real Madrid,es La Liga,25,1995,24.5,26.0,16,17.0,6.0,3.0,12.0,24.0,50.0,12.0,16.0,4.0,12.0,26,52.0,32.0,1.0
1449,1707,Nampalys Mendy,sn SEN,MF,Leicester City,eng Premier League,28,1992,16.2,26.0,17,18.0,6.0,2.0,7.0,20.0,35.0,13.0,12.0,1.0,11.0,14,40.0,8.0,0.0
1450,1708,Hamza Mendyl,ma MAR,"FW,DF",Schalke 04,de Bundesliga,22,1997,1.1,2.0,2,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0,2.0,2.0,0.0
1451,1709,Levent Mercan,de GER,FW,Schalke 04,de Bundesliga,19,2000,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1452,1710,Jorge Meré,es ESP,DF,Köln,de Bundesliga,23,1997,14.4,13.0,6,9.0,3.0,1.0,6.0,13.0,46.2,7.0,14.0,11.0,3.0,15,28.0,63.0,0.0
1453,1712,Mikel Merino,es ESP,MF,Real Sociedad,es La Liga,24,1996,23.9,61.0,36,14.0,36.0,11.0,18.0,45.0,40.0,27.0,36.0,8.0,28.0,32,93.0,26.0,0.0
1454,1713,Martín Merquelanz,es ESP,"MF,FW",Real Sociedad,es La Liga,25,1995,6.1,9.0,3,3.0,2.0,4.0,2.0,7.0,28.6,5.0,7.0,1.0,6.0,3,12.0,4.0,0.0
1455,1714,Yıldırım Mert Çetin,tr TUR,DF,Hellas Verona,it Serie A,23,1997,4.6,8.0,4,3.0,5.0,0.0,2.0,6.0,33.3,4.0,7.0,5.0,2.0,14,22.0,11.0,1.0
1456,1715,Dries Mertens,be BEL,"FW,MF",Napoli,it Serie A,33,1987,16.2,16.0,14,4.0,7.0,5.0,5.0,25.0,20.0,20.0,7.0,1.0,6.0,9,25.0,3.0,1.0
1457,1716,Roque Mesa,es ESP,MF,Valladolid,es La Liga,31,1989,19.6,46.0,29,18.0,24.0,4.0,20.0,47.0,42.6,27.0,11.0,2.0,9.0,14,60.0,23.0,1.0
1458,1718,Lionel Messi,ar ARG,"FW,MF",Barcelona,es La Liga,33,1987,33.6,18.0,10,3.0,9.0,6.0,6.0,17.0,35.3,11.0,12.0,0.0,12.0,6,24.0,0.0,2.0
1459,1719,Junior Messias,br BRA,"MF,FW",Crotone,it Serie A,29,1991,35.7,60.0,35,26.0,24.0,10.0,22.0,70.0,31.4,48.0,32.0,12.0,20.0,35,95.0,40.0,0.0
1460,1720,Thomas Meunier,be BEL,DF,Dortmund,de Bundesliga,28,1991,16.4,30.0,21,19.0,6.0,5.0,20.0,29.0,69.0,9.0,16.0,6.0,10.0,18,48.0,29.0,2.0
1461,1721,Mexer,mz MOZ,DF,Bordeaux,fr Ligue 1,31,1988,7.9,9.0,6,8.0,0.0,1.0,5.0,10.0,50.0,5.0,8.0,5.0,3.0,17,26.0,22.0,0.0
1462,1722,Max Meyer,de GER,MF,Köln,de Bundesliga,24,1995,3.9,7.0,4,3.0,3.0,1.0,4.0,8.0,50.0,4.0,4.0,1.0,3.0,3,10.0,1.0,0.0
1463,1723,Omenuke Mfulu,cd COD,MF,Elche,es La Liga,26,1994,8.8,18.0,12,10.0,8.0,0.0,5.0,15.0,33.3,10.0,7.0,1.0,6.0,11,29.0,18.0,0.0
1464,1724,Míchel,es ESP,MF,Valladolid,es La Liga,32,1988,10.5,18.0,11,10.0,3.0,5.0,5.0,22.0,22.7,17.0,10.0,1.0,9.0,9,27.0,12.0,1.0
1465,1725,Jonas Michelbrink,de GER,MF,Hertha BSC,de Bundesliga,19,2001,0.4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1466,1726,Clément Michelin,fr FRA,DF,Lens,fr Ligue 1,23,1997,12.8,25.0,19,13.0,9.0,3.0,9.0,16.0,56.3,7.0,13.0,4.0,9.0,25,50.0,32.0,0.0
1467,1727,Edouard Michut,fr FRA,MF,Paris S-G,fr Ligue 1,17,2003,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1468,1728,Petar Mićin,rs SRB,MF,Udinese,it Serie A,21,1998,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1469,1729,Florian Miguel,fr FRA,DF,Nîmes,fr Ligue 1,23,1996,17.1,14.0,13,12.0,2.0,0.0,9.0,17.0,52.9,8.0,21.0,13.0,8.0,45,59.0,66.0,1.0
1470,1730,Valentin Mihaila,ro ROU,"FW,MF",Parma,it Serie A,20,2000,7.8,2.0,1,1.0,1.0,0.0,0.0,10.0,0.0,10.0,8.0,1.0,7.0,5,7.0,8.0,0.0
1471,1731,Nikola Milenković,rs SRB,DF,Fiorentina,it Serie A,22,1997,33.7,49.0,29,33.0,14.0,2.0,21.0,33.0,63.6,12.0,42.0,33.0,9.0,44,93.0,122.0,1.0
1472,1732,Arkadiusz Milik,pl POL,FW,Marseille,fr Ligue 1,26,1994,13.6,14.0,9,0.0,7.0,7.0,2.0,12.0,16.7,10.0,5.0,1.0,4.0,2,16.0,9.0,0.0
1473,1733,Sergej Milinković-Savić,rs SRB,MF,Lazio,it Serie A,25,1995,30.5,59.0,40,20.0,30.0,9.0,27.0,84.0,32.1,57.0,52.0,12.0,40.0,33,92.0,47.0,0.0
1474,1735,Éder Militão,br BRA,DF,Real Madrid,es La Liga,22,1998,12.6,20.0,8,13.0,6.0,1.0,8.0,14.0,57.1,6.0,19.0,6.0,13.0,19,39.0,42.0,0.0
1475,1736,Luka Milivojević,rs SRB,MF,Crystal Palace,eng Premier League,29,1991,26.2,65.0,34,25.0,31.0,9.0,42.0,77.0,54.5,35.0,29.0,6.0,23.0,35,100.0,47.0,2.0
1476,1737,Luis Milla,es ESP,MF,Granada,es La Liga,25,1994,13.9,22.0,11,11.0,10.0,1.0,6.0,28.0,21.4,22.0,10.0,0.0,10.0,24,46.0,16.0,1.0
1477,1738,Pere Milla,es ESP,"FW,MF",Elche,es La Liga,27,1992,22.0,24.0,17,12.0,10.0,2.0,8.0,37.0,21.6,29.0,17.0,5.0,12.0,13,37.0,17.0,1.0
1478,1739,Álex Millán,es ESP,FW,Villarreal,es La Liga,20,1999,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1479,1740,Vincenzo Millico,it ITA,"FW,MF",Torino,it Serie A,19,2000,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1480,1741,Enzo Millot,fr FRA,MF,Monaco,fr Ligue 1,18,2002,0.5,2.0,0,0.0,1.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,2,4.0,0.0,0.0
1481,1742,James Milner,eng ENG,"MF,DF",Liverpool,eng Premier League,34,1986,11.9,26.0,19,9.0,14.0,3.0,11.0,33.0,33.3,22.0,30.0,3.0,27.0,14,40.0,16.0,1.0
1482,1743,Santi Mina,es ESP,FW,Celta Vigo,es La Liga,24,1995,26.8,31.0,13,9.0,12.0,10.0,6.0,37.0,16.2,31.0,15.0,3.0,12.0,6,37.0,17.0,0.0
1483,1744,Yerry Mina,co COL,DF,Everton,eng Premier League,25,1994,21.5,21.0,14,17.0,4.0,0.0,8.0,12.0,66.7,4.0,30.0,23.0,7.0,24,45.0,110.0,1.0
1484,1747,Tyrone Mings,eng ENG,DF,Aston Villa,eng Premier League,27,1993,35.5,32.0,16,23.0,7.0,2.0,16.0,24.0,66.7,8.0,59.0,40.0,19.0,41,73.0,172.0,3.0
1485,1748,Óscar Mingueza,es ESP,DF,Barcelona,es La Liga,21,1999,21.1,52.0,33,28.0,17.0,7.0,30.0,53.0,56.6,23.0,19.0,6.0,13.0,20,72.0,48.0,2.0
1486,1749,Rafa Mir,es ESP,FW,Huesca,es La Liga,23,1997,32.0,15.0,9,4.0,4.0,7.0,7.0,22.0,31.8,15.0,14.0,2.0,12.0,15,30.0,25.0,0.0
1487,1750,Jorge Miramón,es ESP,DF,Levante,es La Liga,31,1989,19.2,32.0,22,26.0,6.0,0.0,21.0,35.0,60.0,14.0,22.0,2.0,20.0,27,59.0,54.0,0.0
1488,1751,Aleksei Miranchuk,ru RUS,"MF,FW",Atalanta,it Serie A,24,1995,7.5,24.0,13,8.0,9.0,7.0,6.0,9.0,66.7,3.0,1.0,0.0,1.0,3,27.0,1.0,0.0
1489,1752,Juan Miranda,es ESP,DF,Betis,es La Liga,20,2000,18.4,27.0,11,16.0,9.0,2.0,16.0,32.0,50.0,16.0,18.0,2.0,16.0,29,56.0,58.0,1.0
1490,1754,Tyrick Mitchell,eng ENG,DF,Crystal Palace,eng Premier League,20,1999,19.0,64.0,35,48.0,9.0,7.0,23.0,40.0,57.5,17.0,29.0,10.0,19.0,21,85.0,62.0,1.0
