,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles,Tackles_Won,Tackles_Def_3rd,Tackles_Mid_3rd,Tackles_Att_3rd,Dribblers_Tackled,Dribblers_Challenged,Dribblers_Tackle_W%,Dribblers_Tackle_Lost,Blocks,Shots_Blocked,Passes_Blocked,Interceptions,Tackles+Interceptions,Clearances,Errors_Shots
1099,1317,Yassine Kechta,ma MAR,MF,Le Havre,fr Ligue 1,21.0,2002.0,20.5,46.0,24,24.0,19.0,3.0,31.0,73.0,42.5,42.0,20.0,3.0,17.0,23,69.0,16.0,1.0
1100,1320,Habib Keita,ml MLI,MF,Clermont Foot,fr Ligue 1,21.0,2002.0,14.2,34.0,19,14.0,15.0,5.0,17.0,28.0,60.7,11.0,27.0,10.0,17.0,29,63.0,30.0,0.0
1101,1321,Naby Keïta,gn GUI,"MF,DF",Werder Bremen,de Bundesliga,28.0,1995.0,1.2,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2,3.0,1.0,0.0
1102,1322,Yannik Keitel,de GER,"DF,MF",Freiburg,de Bundesliga,23.0,2000.0,10.2,20.0,15,14.0,5.0,1.0,10.0,15.0,66.7,5.0,17.0,8.0,9.0,12,32.0,44.0,3.0
1103,1324,Thomas Keller,de GER,"MF,FW",Heidenheim,de Bundesliga,23.0,1999.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1104,1325,Lloyd Kelly,eng ENG,DF,Bournemouth,eng Premier League,24.0,1998.0,17.3,24.0,19,10.0,9.0,5.0,14.0,25.0,56.0,11.0,22.0,12.0,10.0,13,37.0,67.0,0.0
1105,1326,Omari Kellyman,eng ENG,FW,Aston Villa,eng Premier League,17.0,2005.0,0.4,1.0,0,0.0,1.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0
1106,1327,Aljoscha Kemlein,de GER,MF,Union Berlin,de Bundesliga,18.0,2004.0,0.3,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,0,0.0,0.0,0.0
1107,1328,Tobias Kempe,de GER,MF,Darmstadt 98,de Bundesliga,34.0,1989.0,15.0,20.0,13,9.0,8.0,3.0,8.0,24.0,33.3,16.0,16.0,4.0,12.0,9,29.0,12.0,0.0
1108,1329,Milos Kerkez,hu HUN,DF,Bournemouth,eng Premier League,19.0,2003.0,21.9,47.0,26,31.0,13.0,3.0,30.0,42.0,71.4,12.0,31.0,11.0,20.0,20,67.0,60.0,2.0
1109,1330,Kaine Kesler-Hayden,eng ENG,"MF,DF",Aston Villa,eng Premier League,20.0,2002.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1110,1331,Reda Khadra,de GER,"FW,MF",Reims,fr Ligue 1,22.0,2001.0,15.2,16.0,10,5.0,4.0,7.0,8.0,20.0,40.0,12.0,8.0,2.0,6.0,3,19.0,13.0,0.0
1111,1332,Wahbi Khazri,tn TUN,FW,Montpellier,fr Ligue 1,32.0,1991.0,12.6,24.0,17,8.0,12.0,4.0,14.0,35.0,40.0,21.0,10.0,0.0,10.0,3,27.0,7.0,0.0
1112,1333,Rani Khedira,de GER,MF,Union Berlin,de Bundesliga,29.0,1994.0,14.9,35.0,22,15.0,19.0,1.0,17.0,26.0,65.4,9.0,12.0,5.0,7.0,22,57.0,38.0,0.0
1113,1334,Kiké,es ESP,"FW,MF",Alavés,es La Liga,33.0,1989.0,15.8,8.0,4,2.0,3.0,3.0,4.0,9.0,44.4,5.0,16.0,5.0,11.0,1,9.0,12.0,0.0
1114,1335,Luca Kilian,de GER,DF,Köln,de Bundesliga,23.0,1999.0,7.1,16.0,9,15.0,1.0,0.0,9.0,14.0,64.3,5.0,12.0,5.0,7.0,7,23.0,28.0,0.0
1115,1336,Max Kilman,eng ENG,DF,Wolves,eng Premier League,26.0,1997.0,38.0,47.0,21,40.0,6.0,1.0,24.0,32.0,75.0,8.0,64.0,37.0,27.0,39,86.0,182.0,4.0
1116,1337,Joshua Kimmich,de GER,"MF,DF",Bayern Munich,de Bundesliga,28.0,1995.0,24.2,45.0,33,25.0,15.0,5.0,26.0,39.0,66.7,13.0,32.0,4.0,28.0,14,59.0,28.0,1.0
1117,1338,Jakub Kiwior,pl POL,DF,Arsenal,eng Premier League,23.0,2000.0,10.5,20.0,12,11.0,8.0,1.0,14.0,19.0,73.7,5.0,11.0,3.0,8.0,8,28.0,28.0,1.0
1118,1339,Simon Kjær,dk DEN,DF,Milan,it Serie A,34.0,1989.0,13.0,24.0,15,11.0,11.0,2.0,14.0,22.0,63.6,8.0,22.0,16.0,6.0,14,38.0,46.0,2.0
1119,1340,Davy Klaassen,nl NED,MF,Inter,it Serie A,30.0,1993.0,2.3,4.0,2,0.0,4.0,0.0,1.0,3.0,33.3,2.0,5.0,1.0,4.0,3,7.0,4.0,0.0
1120,1341,Christoph Klarer,at AUT,DF,Darmstadt 98,de Bundesliga,23.0,2000.0,26.2,37.0,22,30.0,4.0,3.0,24.0,36.0,66.7,12.0,31.0,20.0,11.0,21,58.0,94.0,1.0
1121,1342,Tim Kleindienst,de GER,FW,Heidenheim,de Bundesliga,27.0,1995.0,31.9,21.0,12,6.0,11.0,4.0,7.0,25.0,28.0,18.0,32.0,8.0,24.0,12,33.0,58.0,0.0
1122,1343,Lukas Klostermann,de GER,DF,RB Leipzig,de Bundesliga,27.0,1996.0,16.0,15.0,10,7.0,7.0,1.0,4.0,13.0,30.8,9.0,25.0,12.0,13.0,13,28.0,64.0,1.0
1123,1344,Justin Kluivert,nl NED,"MF,FW",Bournemouth,eng Premier League,24.0,1999.0,21.3,28.0,14,5.0,12.0,11.0,8.0,30.0,26.7,22.0,16.0,1.0,15.0,8,36.0,11.0,0.0
1124,1345,Ansgar Knauff,de GER,"MF,DF",Eint Frankfurt,de Bundesliga,21.0,2002.0,23.4,43.0,26,17.0,16.0,10.0,17.0,31.0,54.8,14.0,40.0,3.0,37.0,20,63.0,15.0,0.0
1125,1346,Robin Knoche,de GER,DF,Union Berlin,de Bundesliga,31.0,1992.0,21.3,34.0,22,27.0,7.0,0.0,19.0,30.0,63.3,11.0,27.0,19.0,8.0,13,47.0,73.0,0.0
1126,1348,Robin Koch,de GER,DF,Eint Frankfurt,de Bundesliga,27.0,1996.0,30.4,38.0,23,26.0,12.0,0.0,17.0,27.0,63.0,10.0,33.0,24.0,9.0,32,70.0,136.0,2.0
1127,1350,Dominik Kohr,de GER,"DF,MF",Mainz 05,de Bundesliga,29.0,1994.0,24.3,65.0,42,36.0,25.0,4.0,36.0,57.0,63.2,21.0,27.0,6.0,21.0,43,108.0,58.0,0.0
1128,1351,Koke,es ESP,MF,Atlético Madrid,es La Liga,31.0,1992.0,27.7,66.0,44,27.0,32.0,7.0,36.0,79.0,45.6,43.0,37.0,12.0,25.0,16,82.0,34.0,1.0
1129,1352,Sead Kolašinac,ba BIH,DF,Atalanta,it Serie A,30.0,1993.0,24.2,44.0,32,23.0,19.0,2.0,30.0,49.0,61.2,19.0,22.0,9.0,13.0,21,65.0,47.0,0.0
1130,1353,Luca Koleosho,it ITA,"MF,FW",Burnley,eng Premier League,18.0,2004.0,10.8,7.0,4,2.0,5.0,0.0,2.0,10.0,20.0,8.0,13.0,0.0,13.0,2,9.0,0.0,0.0
1131,1356,Mert Kömür,de GER,"MF,DF",Augsburg,de Bundesliga,18.0,2005.0,1.3,3.0,3,3.0,0.0,0.0,3.0,5.0,60.0,2.0,0.0,0.0,0.0,0,3.0,1.0,0.0
1132,1357,Cheick Konaté,ml MLI,DF,Clermont Foot,fr Ligue 1,19.0,2004.0,11.9,26.0,15,17.0,9.0,0.0,20.0,36.0,55.6,16.0,16.0,2.0,14.0,13,39.0,21.0,0.0
1133,1358,Ibrahima Konaté,fr FRA,DF,Liverpool,eng Premier League,24.0,1999.0,17.5,36.0,22,22.0,13.0,1.0,18.0,24.0,75.0,6.0,18.0,12.0,6.0,20,56.0,51.0,1.0
1134,1359,Geoffrey Kondogbia,cf CTA,MF,Marseille,fr Ligue 1,30.0,1993.0,16.3,48.0,31,18.0,25.0,5.0,13.0,32.0,40.6,19.0,21.0,4.0,17.0,30,78.0,25.0,0.0
1135,1360,Abdoul Koné,fr FRA,DF,Reims,fr Ligue 1,18.0,2005.0,2.1,7.0,7,5.0,2.0,0.0,4.0,11.0,36.4,7.0,2.0,0.0,2.0,2,9.0,9.0,0.0
1136,1361,Amadou Koné,ml MLI,MF,Reims,fr Ligue 1,18.0,2005.0,5.3,13.0,8,11.0,2.0,0.0,6.0,10.0,60.0,4.0,8.0,3.0,5.0,10,23.0,10.0,0.0
1137,1364,Manu Koné,fr FRA,MF,Gladbach,de Bundesliga,22.0,2001.0,17.3,45.0,26,20.0,20.0,5.0,17.0,25.0,68.0,8.0,22.0,1.0,21.0,15,60.0,16.0,1.0
1138,1365,Ezri Konsa,eng ENG,DF,Aston Villa,eng Premier League,25.0,1997.0,34.1,54.0,32,28.0,23.0,3.0,23.0,27.0,85.2,4.0,36.0,20.0,16.0,28,82.0,73.0,3.0
1139,1366,Teun Koopmeiners,nl NED,MF,Atalanta,it Serie A,25.0,1998.0,29.2,39.0,24,12.0,22.0,5.0,17.0,50.0,34.0,33.0,33.0,3.0,30.0,10,49.0,35.0,0.0
1140,1367,Odilon Kossonou,ci CIV,DF,Leverkusen,de Bundesliga,22.0,2001.0,20.1,30.0,20,11.0,12.0,7.0,15.0,26.0,57.7,11.0,27.0,3.0,24.0,27,57.0,43.0,1.0
1141,1368,Filip Kostić,rs SRB,DF,Juventus,it Serie A,30.0,1992.0,20.2,37.0,23,20.0,13.0,4.0,17.0,33.0,51.5,16.0,29.0,8.0,21.0,9,46.0,43.0,0.0
1142,1369,Christian Kouamé,ci CIV,FW,Fiorentina,it Serie A,25.0,1997.0,12.1,13.0,4,7.0,6.0,0.0,6.0,10.0,60.0,4.0,16.0,0.0,16.0,2,15.0,10.0,0.0
1143,1370,Rominigue Kouamé,ml MLI,MF,Cádiz,es La Liga,26.0,1996.0,9.1,14.0,9,6.0,7.0,1.0,7.0,15.0,46.7,8.0,10.0,2.0,8.0,13,27.0,10.0,1.0
1144,1371,Koffi Kouao,ci CIV,DF,Metz,fr Ligue 1,25.0,1998.0,9.6,20.0,13,12.0,7.0,1.0,11.0,17.0,64.7,6.0,9.0,6.0,3.0,13,33.0,38.0,1.0
1145,1373,Therence Koudou,fr FRA,DF,Reims,fr Ligue 1,18.0,2004.0,3.5,2.0,2,1.0,1.0,0.0,0.0,2.0,0.0,2.0,4.0,3.0,1.0,4,6.0,9.0,0.0
1146,1374,Jules Koundé,fr FRA,DF,Barcelona,es La Liga,24.0,1998.0,32.2,37.0,23,22.0,10.0,5.0,28.0,51.0,54.9,23.0,32.0,12.0,20.0,25,62.0,83.0,5.0
1147,1375,Boubakar Kouyaté,ml MLI,DF,Montpellier,fr Ligue 1,26.0,1997.0,21.4,49.0,30,39.0,8.0,2.0,28.0,51.0,54.9,23.0,31.0,20.0,11.0,29,78.0,123.0,1.0
1148,1376,Cheikhou Kouyaté,sn SEN,MF,Nott'ham Forest,eng Premier League,33.0,1989.0,2.4,8.0,5,3.0,3.0,2.0,1.0,4.0,25.0,3.0,4.0,1.0,3.0,2,10.0,10.0,0.0
1149,1377,Mateo Kovačić,hr CRO,MF,Manchester City,eng Premier League,29.0,1994.0,17.2,36.0,25,16.0,15.0,5.0,18.0,28.0,64.3,10.0,23.0,1.0,22.0,10,46.0,10.0,0.0
1150,1378,Viktor Kovalenko,ua UKR,MF,Empoli,it Serie A,27.0,1996.0,6.8,5.0,2,2.0,2.0,1.0,2.0,8.0,25.0,6.0,12.0,2.0,10.0,1,6.0,7.0,0.0
1151,1380,Dawid Kownacki,pl POL,FW,Werder Bremen,de Bundesliga,26.0,1997.0,4.2,1.0,1,1.0,0.0,0.0,1.0,4.0,25.0,3.0,3.0,1.0,2.0,0,1.0,1.0,0.0
1152,1381,Emil Krafth,se SWE,DF,Newcastle Utd,eng Premier League,28.0,1994.0,10.1,21.0,14,10.0,7.0,4.0,12.0,25.0,48.0,13.0,8.0,3.0,5.0,9,30.0,21.0,0.0
1153,1382,Alex Král,cz CZE,MF,Union Berlin,de Bundesliga,25.0,1998.0,15.2,19.0,14,7.0,10.0,2.0,8.0,20.0,40.0,12.0,15.0,4.0,11.0,11,30.0,30.0,0.0
1154,1383,Andrej Kramarić,hr CRO,"MF,FW",Hoffenheim,de Bundesliga,32.0,1991.0,24.4,11.0,2,5.0,4.0,2.0,6.0,13.0,46.2,7.0,14.0,2.0,12.0,10,21.0,12.0,2.0
1155,1384,Christoph Kramer,de GER,MF,Gladbach,de Bundesliga,32.0,1991.0,2.8,10.0,5,5.0,5.0,0.0,2.0,14.0,14.3,12.0,7.0,1.0,6.0,4,14.0,6.0,0.0
1156,1385,Frans Krätzig,de GER,DF,Bayern Munich,de Bundesliga,20.0,2003.0,0.6,2.0,0,2.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0,2.0,0.0,0.0
1157,1386,Tom Krauß,de GER,MF,Mainz 05,de Bundesliga,22.0,2001.0,15.0,57.0,33,22.0,31.0,4.0,21.0,58.0,36.2,37.0,33.0,4.0,29.0,17,74.0,28.0,0.0
1158,1387,Rasmus Kristensen,dk DEN,DF,Roma,it Serie A,26.0,1997.0,19.4,36.0,19,25.0,8.0,3.0,28.0,50.0,56.0,22.0,27.0,7.0,20.0,8,44.0,50.0,0.0
1159,1388,Thomas Kristensen,dk DEN,DF,Udinese,it Serie A,21.0,2002.0,23.3,35.0,24,25.0,10.0,0.0,21.0,33.0,63.6,12.0,29.0,20.0,9.0,29,64.0,118.0,0.0
1160,1389,Toni Kroos,de GER,MF,Real Madrid,es La Liga,33.0,1990.0,23.6,53.0,34,19.0,25.0,9.0,24.0,59.0,40.7,35.0,22.0,4.0,18.0,17,70.0,11.0,1.0
1161,1390,Nikola Krstović,me MNE,FW,Lecce,it Serie A,23.0,2000.0,26.4,17.0,6,3.0,9.0,5.0,6.0,10.0,60.0,4.0,12.0,4.0,8.0,4,21.0,22.0,0.0
1162,1391,Rade Krunić,ba BIH,MF,Milan,it Serie A,29.0,1993.0,7.6,10.0,8,3.0,6.0,1.0,4.0,9.0,44.4,5.0,7.0,3.0,4.0,11,21.0,14.0,0.0
1163,1392,Lukas Kübler,de GER,DF,Freiburg,de Bundesliga,30.0,1992.0,20.5,50.0,24,35.0,13.0,2.0,26.0,42.0,61.9,16.0,36.0,14.0,22.0,37,87.0,57.0,1.0
1164,1393,Takefusa Kubo,jp JPN,"FW,MF",Real Sociedad,es La Liga,22.0,2001.0,23.9,26.0,17,15.0,6.0,5.0,9.0,23.0,39.1,14.0,21.0,2.0,19.0,11,37.0,8.0,1.0
1165,1394,Mahmut Kücüksahin,0,MF,Augsburg,de Bundesliga,19.0,2004.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1166,1395,Mohammed Kudus,gh GHA,"FW,MF",West Ham,eng Premier League,22.0,2000.0,27.6,65.0,47,27.0,27.0,11.0,20.0,40.0,50.0,20.0,25.0,0.0,25.0,11,76.0,9.0,1.0
1167,1396,Christian Kühlwetter,de GER,MF,Heidenheim,de Bundesliga,27.0,1996.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1168,1397,Dejan Kulusevski,se SWE,"FW,MF",Tottenham,eng Premier League,23.0,2000.0,30.7,62.0,33,19.0,20.0,23.0,25.0,67.0,37.3,42.0,24.0,1.0,23.0,18,80.0,2.0,1.0
1169,1398,Sael Kumbedi,fr FRA,DF,Lyon,fr Ligue 1,18.0,2005.0,10.3,30.0,20,14.0,12.0,4.0,9.0,22.0,40.9,13.0,12.0,3.0,9.0,14,44.0,18.0,2.0
1170,1399,Marash Kumbulla,al ALB,DF,Sassuolo,it Serie A,23.0,2000.0,4.0,3.0,2,2.0,1.0,0.0,1.0,2.0,50.0,1.0,8.0,6.0,2.0,0,3.0,22.0,0.0
1171,1400,Justin Kumi,it ITA,FW,Sassuolo,it Serie A,19.0,2004.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1172,1401,Layvin Kurzawa,fr FRA,DF,Paris S-G,fr Ligue 1,30.0,1992.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1173,1402,Berkan Kutlu,tr TUR,MF,Genoa,it Serie A,25.0,1998.0,2.2,6.0,4,5.0,1.0,0.0,3.0,6.0,50.0,3.0,3.0,0.0,3.0,4,10.0,5.0,0.0
1174,1403,Daler Kuzyaev,ru RUS,MF,Le Havre,fr Ligue 1,30.0,1993.0,23.2,34.0,19,11.0,13.0,10.0,15.0,43.0,34.9,28.0,18.0,5.0,13.0,22,56.0,18.0,1.0
1175,1404,Khvicha Kvaratskhelia,ge GEO,FW,Napoli,it Serie A,22.0,2001.0,30.4,42.0,21,11.0,19.0,12.0,15.0,49.0,30.6,34.0,15.0,1.0,14.0,13,55.0,9.0,0.0
1176,1405,Giorgi Kvernadze,ge GEO,"FW,DF",Frosinone,it Serie A,20.0,2003.0,0.7,3.0,0,2.0,0.0,1.0,2.0,2.0,100.0,0.0,1.0,0.0,1.0,1,4.0,0.0,0.0
1177,1406,Moritz-Broni Kwarteng,gh GHA,FW,Bochum,de Bundesliga,25.0,1998.0,3.1,3.0,0,0.0,3.0,0.0,1.0,7.0,14.3,6.0,4.0,0.0,4.0,2,5.0,0.0,0.0
1178,1407,Grejohn Kyei,fr FRA,FW,Clermont Foot,fr Ligue 1,27.0,1995.0,11.4,6.0,4,2.0,2.0,2.0,2.0,3.0,66.7,1.0,5.0,1.0,4.0,1,7.0,10.0,0.0
1179,1408,Giorgos Kyriakopoulos,gr GRE,DF,Monza,it Serie A,27.0,1996.0,19.0,19.0,10,16.0,3.0,0.0,11.0,24.0,45.8,13.0,18.0,1.0,17.0,13,32.0,28.0,0.0
1180,1409,Luca de la Torre,us USA,MF,Celta Vigo,es La Liga,25.0,1998.0,21.7,39.0,21,12.0,22.0,5.0,22.0,43.0,51.2,21.0,23.0,4.0,19.0,12,51.0,17.0,0.0
1181,1410,Gaëtan Laborde,fr FRA,"FW,MF",Nice,fr Ligue 1,29.0,1994.0,21.2,18.0,12,8.0,4.0,6.0,11.0,30.0,36.7,19.0,20.0,2.0,18.0,6,24.0,8.0,1.0
1182,1411,Alexandre Lacazette,fr FRA,FW,Lyon,fr Ligue 1,32.0,1991.0,25.5,19.0,12,8.0,9.0,2.0,5.0,17.0,29.4,12.0,22.0,3.0,19.0,8,27.0,9.0,0.0
1183,1412,Maxence Lacroix,fr FRA,DF,Wolfsburg,de Bundesliga,23.0,2000.0,26.2,48.0,29,28.0,18.0,2.0,29.0,41.0,70.7,12.0,35.0,12.0,23.0,24,72.0,121.0,0.0
1184,1414,Yoel Lago,es ESP,DF,Celta Vigo,es La Liga,19.0,2004.0,1.0,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,2.0,2.0,0.0
1185,1415,Aïssa Laïdouni,tn TUN,MF,Union Berlin,de Bundesliga,26.0,1996.0,11.9,21.0,12,4.0,12.0,5.0,4.0,12.0,33.3,8.0,26.0,2.0,24.0,12,33.0,14.0,2.0
1186,1416,Konrad Laimer,at AUT,"DF,MF",Bayern Munich,de Bundesliga,26.0,1997.0,19.7,56.0,36,25.0,20.0,11.0,22.0,52.0,42.3,30.0,42.0,6.0,36.0,18,74.0,13.0,2.0
1187,1417,Stefan Lainer,at AUT,"DF,MF",Gladbach,de Bundesliga,30.0,1992.0,8.3,23.0,16,15.0,8.0,0.0,14.0,24.0,58.3,10.0,13.0,6.0,7.0,5,28.0,28.0,0.0
1188,1418,Kenny Lala,mg MAD,DF,Brest,fr Ligue 1,31.0,1991.0,33.0,78.0,51,39.0,28.0,11.0,30.0,56.0,53.6,26.0,27.0,6.0,21.0,28,106.0,75.0,1.0
1189,1419,Adam Lallana,eng ENG,"MF,FW",Brighton,eng Premier League,35.0,1988.0,9.4,8.0,3,4.0,4.0,0.0,0.0,4.0,0.0,4.0,2.0,1.0,1.0,3,11.0,1.0,0.0
1190,1420,Mathis Lambourde,fr FRA,FW,Rennes,fr Ligue 1,17.0,2006.0,0.1,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0.0,1.0,0.0
1191,1421,Érik Lamela,ar ARG,"FW,MF",Sevilla,es La Liga,31.0,1992.0,5.1,21.0,14,4.0,10.0,7.0,10.0,15.0,66.7,5.0,12.0,0.0,12.0,1,22.0,5.0,0.0
1192,1422,Mohamed Lamine Bayo,gn GUI,FW,Le Havre,fr Ligue 1,25.0,1998.0,15.4,13.0,5,2.0,5.0,6.0,2.0,10.0,20.0,8.0,8.0,1.0,7.0,2,15.0,11.0,0.0
1193,1423,Didier Lamkel Zé,cm CMR,"FW,MF",Metz,fr Ligue 1,26.0,1996.0,6.1,7.0,2,2.0,4.0,1.0,2.0,5.0,40.0,3.0,4.0,0.0,4.0,0,7.0,11.0,0.0
1194,1424,Tariq Lamptey,gh GHA,"DF,FW",Brighton,eng Premier League,22.0,2000.0,10.2,21.0,14,14.0,5.0,2.0,13.0,22.0,59.1,9.0,7.0,3.0,4.0,6,27.0,6.0,0.0
1195,1425,Bruno Langa,mz MOZ,DF,Almería,es La Liga,25.0,1997.0,9.1,17.0,12,10.0,5.0,2.0,6.0,14.0,42.9,8.0,11.0,4.0,7.0,4,21.0,33.0,2.0
1196,1426,Gianluca Lapadula,pe PER,FW,Cagliari,it Serie A,33.0,1990.0,13.4,1.0,1,0.0,0.0,1.0,1.0,10.0,10.0,9.0,2.0,1.0,1.0,2,3.0,5.0,0.0
1197,1427,Aymeric Laporte,es ESP,DF,Manchester City,eng Premier League,29.0,1994.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,1.0,0.0
1198,1428,Julien Laporte,fr FRA,DF,Lorient,fr Ligue 1,29.0,1993.0,20.2,23.0,14,15.0,7.0,1.0,16.0,36.0,44.4,20.0,36.0,26.0,10.0,11,34.0,116.0,1.0
1199,1429,Cyle Larin,ca CAN,FW,Mallorca,es La Liga,28.0,1995.0,20.3,17.0,8,6.0,4.0,7.0,2.0,7.0,28.6,5.0,16.0,5.0,11.0,3,20.0,17.0,0.0
1200,1430,Yasser Larouci,dz ALG,DF,Sheffield Utd,eng Premier League,22.0,2001.0,5.9,17.0,9,10.0,5.0,2.0,10.0,14.0,71.4,4.0,6.0,1.0,5.0,7,24.0,20.0,1.0
1201,1431,Hugo Larsson,se SWE,MF,Eint Frankfurt,de Bundesliga,19.0,2004.0,21.0,32.0,18,18.0,10.0,4.0,15.0,28.0,53.6,13.0,34.0,7.0,27.0,29,61.0,30.0,1.0
1202,1432,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,eng Premier League,29.0,1993.0,12.0,14.0,9,7.0,7.0,0.0,6.0,11.0,54.5,5.0,17.0,12.0,5.0,5,19.0,42.0,0.0
1203,1433,Juanmi Latasa,es ESP,FW,Getafe,es La Liga,22.0,2001.0,17.3,9.0,7,0.0,6.0,3.0,1.0,11.0,9.1,10.0,9.0,0.0,9.0,4,13.0,21.0,0.0
1204,1434,Toni Lato,es ESP,DF,Mallorca,es La Liga,25.0,1997.0,17.2,38.0,23,19.0,13.0,6.0,16.0,27.0,59.3,11.0,17.0,3.0,14.0,17,55.0,27.0,0.0
1205,1435,Armand Lauriente,fr FRA,FW,Sassuolo,it Serie A,24.0,1998.0,32.3,31.0,20,8.0,14.0,9.0,13.0,44.0,29.5,31.0,29.0,4.0,25.0,15,46.0,11.0,0.0
1206,1436,Roméo Lavia,be BEL,MF,Chelsea,eng Premier League,19.0,2004.0,0.4,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0
1207,1437,Lázaro,br BRA,"FW,MF",Almería,es La Liga,21.0,2002.0,3.2,4.0,1,2.0,0.0,2.0,2.0,8.0,25.0,6.0,4.0,0.0,4.0,1,5.0,1.0,0.0
1208,1438,Valentino Lazaro,at AUT,"DF,MF",Torino,it Serie A,27.0,1996.0,22.2,18.0,11,7.0,9.0,2.0,13.0,19.0,68.4,6.0,14.0,1.0,13.0,8,26.0,29.0,0.0
1209,1439,Darko Lazović,rs SRB,"FW,MF",Hellas Verona,it Serie A,32.0,1990.0,21.4,26.0,16,11.0,6.0,9.0,16.0,31.0,51.6,15.0,10.0,1.0,9.0,6,32.0,14.0,0.0
1210,1440,Manuel Lazzari,it ITA,DF,Lazio,it Serie A,29.0,1993.0,18.6,26.0,18,13.0,10.0,3.0,18.0,28.0,64.3,10.0,20.0,4.0,16.0,12,38.0,37.0,1.0
1211,1441,Théo Le Bris,fr FRA,"DF,MF",Lorient,fr Ligue 1,20.0,2002.0,16.8,35.0,22,25.0,7.0,3.0,19.0,40.0,47.5,21.0,24.0,3.0,21.0,12,47.0,42.0,0.0
1212,1444,Jérémy Le Douaron,fr FRA,FW,Brest,fr Ligue 1,25.0,1998.0,18.0,21.0,10,7.0,9.0,5.0,11.0,26.0,42.3,15.0,14.0,1.0,13.0,2,23.0,10.0,0.0
1213,1445,Enzo Le Fée,fr FRA,MF,Rennes,fr Ligue 1,23.0,2000.0,17.0,50.0,35,23.0,17.0,10.0,23.0,47.0,48.9,24.0,17.0,3.0,14.0,19,69.0,20.0,0.0
1214,1446,Vincent Le Goff,fr FRA,"DF,MF",Lorient,fr Ligue 1,33.0,1989.0,6.0,5.0,0,4.0,0.0,1.0,4.0,8.0,50.0,4.0,11.0,3.0,8.0,3,8.0,10.0,0.0
1215,1447,Robin Le Normand,es ESP,DF,Real Sociedad,es La Liga,26.0,1996.0,27.4,31.0,22,16.0,15.0,0.0,17.0,30.0,56.7,13.0,26.0,15.0,11.0,28,59.0,96.0,1.0
1216,1449,Rafael Leão,pt POR,FW,Milan,it Serie A,24.0,1999.0,27.9,16.0,10,3.0,8.0,5.0,8.0,13.0,61.5,5.0,15.0,1.0,14.0,9,25.0,19.0,0.0
1217,1450,Adrien Lebeau,fr FRA,"MF,FW",Brest,fr Ligue 1,24.0,1999.0,0.6,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,1.0,1.0,0,0.0,1.0,0.0
1218,1454,Pierre Lees-Melou,fr FRA,MF,Brest,fr Ligue 1,30.0,1993.0,28.0,96.0,67,51.0,41.0,4.0,49.0,129.0,38.0,80.0,61.0,11.0,50.0,43,139.0,64.0,3.0
1219,1455,Diogo Leite,pt POR,DF,Union Berlin,de Bundesliga,24.0,1999.0,30.0,52.0,36,31.0,15.0,6.0,25.0,51.0,49.0,26.0,48.0,22.0,26.0,47,99.0,155.0,1.0
1220,1456,Maxim Leitsch,de GER,DF,Mainz 05,de Bundesliga,25.0,1998.0,4.2,6.0,3,5.0,1.0,0.0,3.0,6.0,50.0,3.0,2.0,0.0,2.0,4,10.0,13.0,0.0
1221,1457,Florian Lejeune,fr FRA,DF,Rayo Vallecano,es La Liga,32.0,1991.0,37.0,39.0,25,26.0,11.0,2.0,19.0,30.0,63.3,11.0,33.0,18.0,15.0,23,62.0,155.0,1.0
