,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles,Tackles_Won,Tackles_Def_3rd,Tackles_Mid_3rd,Tackles_Att_3rd,Dribblers_Tackled,Dribblers_Challenged,Dribblers_Tackle_W%,Dribblers_Tackle_Lost,Blocks,Shots_Blocked,Passes_Blocked,Interceptions,Tackles+Interceptions,Clearances,Errors_Shots
1207,1437,Juraj Kucka,sk SVK,MF,Watford,eng Premier League,34,1987,21.3,59.0,39,32.0,25.0,2.0,27.0,73.0,37.0,46.0,30.0,9.0,21.0,27,86.0,46.0,2.0
1208,1438,Mykola Kukharevych,ua UKR,FW,Troyes,fr Ligue 1,20,2001,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1209,1441,Marash Kumbulla,al ALB,DF,Roma,it Serie A,21,2000,11.4,21.0,13,13.0,7.0,1.0,8.0,15.0,53.3,7.0,17.0,8.0,9.0,16,37.0,26.0,0.0
1210,1442,Fabian Kunze,de GER,MF,Arminia,de Bundesliga,23,1998,14.0,35.0,21,14.0,20.0,1.0,15.0,32.0,46.9,17.0,17.0,2.0,15.0,19,54.0,27.0,1.0
1211,1443,Enock Kwateng,fr FRA,DF,Bordeaux,fr Ligue 1,24,1997,22.2,54.0,35,31.0,19.0,4.0,33.0,72.0,45.8,39.0,17.0,4.0,13.0,43,97.0,48.0,1.0
1212,1444,Grejohn Kyei,fr FRA,FW,Clermont Foot,fr Ligue 1,25,1995,4.4,3.0,2,1.0,1.0,1.0,0.0,6.0,0.0,6.0,6.0,0.0,6.0,0,3.0,1.0,0.0
1213,1445,Giorgos Kyriakopoulos,gr GRE,"DF,FW",Sassuolo,it Serie A,25,1996,21.9,30.0,14,19.0,7.0,4.0,19.0,38.0,50.0,19.0,32.0,9.0,23.0,11,41.0,52.0,0.0
1214,1446,Andrea La Mantia,it ITA,"FW,MF",Empoli,it Serie A,30,1991,5.4,2.0,0,0.0,0.0,2.0,1.0,2.0,50.0,1.0,3.0,1.0,2.0,1,3.0,6.0,0.0
1215,1449,Alexandre Lacazette,fr FRA,FW,Arsenal,eng Premier League,30,1991,19.8,27.0,10,8.0,13.0,6.0,7.0,21.0,33.3,14.0,12.0,1.0,11.0,5,32.0,6.0,0.0
1216,1450,Tom Lacoux,fr FRA,"DF,MF",Bordeaux,fr Ligue 1,19,2002,10.1,18.0,13,11.0,5.0,2.0,9.0,24.0,37.5,15.0,14.0,4.0,10.0,9,27.0,20.0,1.0
1217,1451,Lenny Lacroix,fr FRA,DF,Metz,fr Ligue 1,18,2003,2.2,9.0,7,8.0,1.0,0.0,5.0,8.0,62.5,3.0,5.0,1.0,4.0,10,19.0,5.0,0.0
1218,1452,Maxence Lacroix,fr FRA,DF,Wolfsburg,de Bundesliga,21,2000,27.7,59.0,33,41.0,16.0,2.0,29.0,40.0,72.5,11.0,35.0,16.0,19.0,60,119.0,144.0,0.0
1219,1454,Víctor Laguardia,es ESP,DF,Alavés,es La Liga,31,1989,33.8,29.0,16,21.0,8.0,0.0,19.0,30.0,63.3,11.0,36.0,24.0,12.0,27,56.0,151.0,1.0
1220,1455,Konrad Laimer,at AUT,MF,RB Leipzig,de Bundesliga,24,1997,13.8,38.0,24,11.0,22.0,5.0,24.0,53.0,45.3,29.0,29.0,3.0,26.0,4,42.0,9.0,0.0
1221,1456,Stefan Lainer,at AUT,DF,M'Gladbach,de Bundesliga,28,1992,16.3,19.0,11,9.0,7.0,3.0,12.0,28.0,42.9,16.0,24.0,5.0,19.0,14,33.0,31.0,0.0
1222,1457,Diego Lainez,mx MEX,FW,Betis,es La Liga,21,2000,1.6,1.0,1,0.0,1.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,1,2.0,0.0,0.0
1223,1458,Adam Lallana,eng ENG,MF,Brighton,eng Premier League,33,1988,17.3,34.0,17,14.0,14.0,6.0,12.0,41.0,29.3,29.0,16.0,6.0,10.0,16,50.0,13.0,1.0
1224,1459,Vassilis Lambropoulos,gr GRE,DF,Bochum,de Bundesliga,31,1990,13.0,18.0,12,13.0,3.0,2.0,11.0,25.0,44.0,14.0,21.0,10.0,11.0,17,35.0,56.0,0.0
1225,1460,Érik Lamela,ar ARG,"FW,MF",Sevilla,es La Liga,29,1992,11.3,31.0,18,12.0,14.0,5.0,10.0,29.0,34.5,19.0,11.0,0.0,11.0,5,36.0,3.0,0.0
1226,1461,Mohamed Lamine Bayo,gn GUI,FW,Clermont Foot,fr Ligue 1,23,1998,26.8,12.0,5,4.0,3.0,5.0,3.0,24.0,12.5,21.0,7.0,1.0,6.0,7,19.0,14.0,0.0
1227,1462,Didier Lamkel Zé,cm CMR,FW,Metz,fr Ligue 1,24,1996,6.7,3.0,1,1.0,0.0,2.0,1.0,3.0,33.3,2.0,3.0,1.0,2.0,1,4.0,7.0,0.0
1228,1465,Tariq Lamptey,gh GHA,"DF,FW",Brighton,eng Premier League,20,2000,17.3,36.0,25,14.0,17.0,5.0,15.0,25.0,60.0,10.0,13.0,3.0,10.0,21,57.0,23.0,0.0
1229,1466,Manuel Lanzini,ar ARG,"MF,FW",West Ham,eng Premier League,28,1993,19.8,28.0,15,10.0,11.0,7.0,10.0,35.0,28.6,25.0,16.0,0.0,16.0,19,47.0,10.0,0.0
1230,1467,Aymeric Laporte,es ESP,DF,Manchester City,eng Premier League,27,1994,31.4,33.0,15,22.0,10.0,1.0,14.0,20.0,70.0,6.0,15.0,10.0,5.0,20,53.0,64.0,2.0
1231,1468,Julien Laporte,fr FRA,DF,Lorient,fr Ligue 1,27,1993,32.1,63.0,45,35.0,26.0,2.0,32.0,64.0,50.0,32.0,37.0,22.0,15.0,54,117.0,174.0,0.0
1232,1469,Yasser Larouci,dz ALG,DF,Troyes,fr Ligue 1,20,2001,3.8,6.0,5,2.0,4.0,0.0,3.0,3.0,100.0,0.0,1.0,0.0,1.0,7,13.0,5.0,0.0
1233,1470,Kevin Lasagna,it ITA,"MF,FW",Hellas Verona,it Serie A,28,1992,13.2,13.0,7,4.0,5.0,4.0,4.0,15.0,26.7,11.0,16.0,0.0,16.0,3,16.0,7.0,0.0
1234,1471,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,eng Premier League,27,1993,22.9,15.0,7,9.0,5.0,1.0,4.0,12.0,33.3,8.0,38.0,28.0,10.0,22,37.0,121.0,1.0
1235,1472,Bryan Lasme,fr FRA,FW,Arminia,de Bundesliga,22,1998,9.7,6.0,6,1.0,2.0,3.0,0.0,3.0,0.0,3.0,7.0,0.0,7.0,1,7.0,9.0,0.0
1236,1473,Paul Lasne,fr FRA,MF,Brest,fr Ligue 1,32,1989,9.4,26.0,12,6.0,16.0,4.0,8.0,18.0,44.4,10.0,11.0,2.0,9.0,24,50.0,10.0,0.0
1237,1474,Juanmi Latasa,es ESP,FW,Real Madrid,es La Liga,20,2001,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1238,1475,Toni Lato,es ESP,DF,Valencia,es La Liga,23,1997,6.6,17.0,12,12.0,3.0,2.0,9.0,16.0,56.3,7.0,6.0,0.0,6.0,8,25.0,14.0,0.0
1239,1476,Armand Lauriente,fr FRA,"FW,MF",Lorient,fr Ligue 1,22,1998,27.5,33.0,18,9.0,16.0,8.0,11.0,30.0,36.7,19.0,27.0,2.0,25.0,15,48.0,3.0,0.0
1240,1477,Darko Lazović,rs SRB,DF,Hellas Verona,it Serie A,30,1990,30.7,36.0,23,20.0,8.0,8.0,21.0,39.0,53.8,18.0,28.0,4.0,24.0,19,55.0,49.0,1.0
1241,1478,Manuel Lazzari,it ITA,DF,Lazio,it Serie A,27,1993,18.5,28.0,14,13.0,15.0,0.0,16.0,26.0,61.5,10.0,10.0,2.0,8.0,12,40.0,16.0,1.0
1242,1479,Théo Le Bris,fr FRA,MF,Lorient,fr Ligue 1,18,2002,0.7,2.0,1,1.0,1.0,0.0,1.0,2.0,50.0,1.0,2.0,0.0,2.0,0,2.0,1.0,0.0
1243,1480,Jérémy Le Douaron,fr FRA,"FW,MF",Brest,fr Ligue 1,23,1998,16.1,11.0,5,4.0,4.0,3.0,1.0,17.0,5.9,16.0,15.0,0.0,15.0,4,15.0,14.0,0.0
1244,1481,Enzo Le Fée,fr FRA,"MF,FW",Lorient,fr Ligue 1,21,2000,24.4,70.0,44,25.0,36.0,9.0,41.0,90.0,45.6,49.0,25.0,1.0,24.0,29,99.0,18.0,0.0
1245,1482,Vincent Le Goff,fr FRA,DF,Lorient,fr Ligue 1,31,1989,34.0,61.0,38,38.0,19.0,4.0,37.0,62.0,59.7,25.0,18.0,3.0,15.0,37,98.0,50.0,0.0
1246,1483,Maxime Le Marchand,fr FRA,DF,Strasbourg,fr Ligue 1,31,1989,9.6,17.0,8,16.0,1.0,0.0,8.0,10.0,80.0,2.0,9.0,5.0,4.0,14,31.0,32.0,0.0
1247,1484,Robin Le Normand,es ESP,DF,Real Sociedad,es La Liga,24,1996,37.0,49.0,32,36.0,8.0,5.0,28.0,36.0,77.8,8.0,34.0,22.0,12.0,48,97.0,125.0,0.0
1248,1485,Patrick Leal,us USA,FW,Venezia,it Serie A,18,2003,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1249,1486,Rafael Leão,pt POR,FW,Milan,it Serie A,22,1999,28.9,17.0,7,3.0,9.0,5.0,10.0,20.0,50.0,10.0,12.0,1.0,11.0,12,29.0,8.0,0.0
1250,1489,Pierre Lees-Melou,fr FRA,MF,Norwich City,eng Premier League,28,1993,25.2,58.0,36,23.0,29.0,6.0,25.0,92.0,27.2,67.0,37.0,11.0,26.0,25,83.0,23.0,0.0
1251,1490,Wu Lei,cn CHN,"FW,MF",Espanyol,es La Liga,29,1991,5.3,3.0,2,1.0,2.0,0.0,3.0,8.0,37.5,5.0,4.0,0.0,4.0,4,7.0,3.0,0.0
1252,1491,Maxim Leitsch,de GER,DF,Bochum,de Bundesliga,23,1998,17.1,18.0,10,9.0,7.0,2.0,10.0,15.0,66.7,5.0,31.0,19.0,12.0,31,49.0,74.0,1.0
1253,1492,Lucas Leiva,br BRA,MF,Lazio,it Serie A,34,1987,18.9,55.0,30,26.0,25.0,4.0,15.0,53.0,28.3,38.0,27.0,10.0,17.0,28,83.0,37.0,0.0
1254,1493,Florian Lejeune,fr FRA,DF,Alavés,es La Liga,30,1991,30.0,33.0,24,22.0,10.0,1.0,12.0,20.0,60.0,8.0,30.0,19.0,11.0,31,64.0,158.0,0.0
1255,1494,Iñigo Lekue,es ESP,DF,Athletic Club,es La Liga,28,1993,21.4,32.0,23,16.0,12.0,4.0,22.0,44.0,50.0,22.0,37.0,12.0,25.0,23,55.0,63.0,0.0
1256,1495,Thomas Lemar,fr FRA,MF,Atlético Madrid,es La Liga,25,1995,16.0,24.0,14,9.0,12.0,3.0,8.0,23.0,34.8,15.0,18.0,0.0,18.0,8,32.0,11.0,0.0
1257,1496,Félix Lemaréchal,fr FRA,MF,Monaco,fr Ligue 1,17,2003,0.1,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1258,1497,Mario Lemina,ga GAB,MF,Nice,fr Ligue 1,27,1993,21.9,62.0,35,25.0,33.0,4.0,28.0,38.0,73.7,10.0,32.0,9.0,23.0,48,110.0,37.0,0.0
1259,1498,Fabien Lemoine,fr FRA,MF,Lorient,fr Ligue 1,34,1987,12.4,35.0,22,20.0,14.0,1.0,17.0,41.0,41.5,24.0,21.0,4.0,17.0,14,49.0,24.0,1.0
1260,1499,Tim Lemperle,de GER,"FW,MF",Köln,de Bundesliga,19,2002,1.7,4.0,1,2.0,1.0,1.0,1.0,3.0,33.3,2.0,1.0,0.0,1.0,2,6.0,2.0,0.0
1261,1500,Ruben Lendinez,es ESP,DF,Valencia,es La Liga,18,2003,1.5,3.0,3,1.0,2.0,0.0,3.0,8.0,37.5,5.0,4.0,0.0,4.0,2,5.0,6.0,0.0
1262,1501,Clément Lenglet,fr FRA,DF,Barcelona,es La Liga,26,1995,9.2,20.0,11,11.0,7.0,2.0,8.0,13.0,61.5,5.0,7.0,3.0,4.0,13,33.0,21.0,0.0
1263,1502,Aaron Lennon,eng ENG,"MF,FW",Burnley,eng Premier League,34,1987,17.2,33.0,17,10.0,13.0,10.0,10.0,34.0,29.4,24.0,26.0,4.0,22.0,9,42.0,14.0,0.0
1264,1504,Christopher Lenz,de GER,DF,Eint Frankfurt,de Bundesliga,26,1994,7.4,29.0,15,22.0,6.0,1.0,12.0,21.0,57.1,9.0,9.0,4.0,5.0,7,36.0,21.0,0.0
1265,1505,Léo Leroy,fr FRA,MF,Montpellier,fr Ligue 1,21,2000,7.0,31.0,21,17.0,11.0,3.0,12.0,34.0,35.3,22.0,20.0,4.0,16.0,8,39.0,8.0,0.0
1266,1507,Robert Lewandowski,pl POL,FW,Bayern Munich,de Bundesliga,32,1988,32.7,10.0,3,0.0,6.0,4.0,5.0,17.0,29.4,12.0,17.0,2.0,15.0,6,16.0,8.0,0.0
1267,1508,Jamie Leweling,de GER,"FW,MF",Greuther Fürth,de Bundesliga,20,2001,21.8,13.0,8,3.0,7.0,3.0,3.0,16.0,18.8,13.0,9.0,0.0,9.0,13,26.0,5.0,0.0
1268,1509,Jamal Lewis,nir NIR,DF,Newcastle Utd,eng Premier League,23,1998,2.9,8.0,6,6.0,1.0,1.0,3.0,4.0,75.0,1.0,3.0,2.0,1.0,3,11.0,8.0,0.0
1269,1511,Ben Lhassine Kone,ci CIV,MF,Torino,it Serie A,21,2000,0.9,3.0,3,1.0,2.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,1,4.0,1.0,0.0
1270,1512,Yanis Lhery,fr FRA,"FW,MF",Saint-Étienne,fr Ligue 1,18,2003,0.8,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0,0.0,0.0,0.0
1271,1513,Dimitri Liénard,fr FRA,"DF,MF",Strasbourg,fr Ligue 1,33,1988,22.7,71.0,43,40.0,21.0,10.0,46.0,77.0,59.7,31.0,12.0,0.0,12.0,21,92.0,28.0,0.0
1272,1514,Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,25,1996,31.9,24.0,13,17.0,6.0,1.0,13.0,24.0,54.2,11.0,33.0,23.0,10.0,50,74.0,158.0,1.0
1273,1515,Matthijs de Ligt,nl NED,DF,Juventus,it Serie A,21,1999,29.7,34.0,19,21.0,13.0,0.0,15.0,18.0,83.3,3.0,31.0,21.0,10.0,26,60.0,103.0,0.0
1274,1516,Isaac Lihadji,fr FRA,"MF,FW",Lille,fr Ligue 1,19,2002,2.6,3.0,3,1.0,1.0,1.0,1.0,5.0,20.0,4.0,1.0,0.0,1.0,2,5.0,0.0,0.0
1275,1517,Anderson Lima,br BRA,MF,Lazio,it Serie A,21,1999,0.7,2.0,0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,2,4.0,1.0,0.0
1276,1519,Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,27,1994,26.2,16.0,11,9.0,7.0,0.0,9.0,14.0,64.3,5.0,26.0,17.0,9.0,25,41.0,96.0,0.0
1277,1520,Jesper Lindstrøm,dk DEN,"MF,FW",Eint Frankfurt,de Bundesliga,21,2000,22.0,28.0,13,6.0,13.0,9.0,12.0,36.0,33.3,24.0,30.0,0.0,30.0,24,52.0,11.0,1.0
1278,1521,Karol Linetty,pl POL,"MF,FW",Torino,it Serie A,26,1995,10.0,14.0,8,3.0,4.0,7.0,6.0,18.0,33.3,12.0,8.0,0.0,8.0,3,17.0,2.0,0.0
1279,1522,Jesse Lingard,eng ENG,"FW,MF",Manchester Utd,eng Premier League,28,1992,4.1,9.0,7,4.0,3.0,2.0,2.0,6.0,33.3,4.0,4.0,0.0,4.0,0,9.0,1.0,0.0
1280,1523,Pol Lirola,es ESP,"DF,FW",Marseille,fr Ligue 1,23,1997,19.7,28.0,16,15.0,9.0,4.0,13.0,28.0,46.4,15.0,15.0,0.0,15.0,13,41.0,22.0,0.0
1281,1524,Valentino Livramento,eng ENG,DF,Southampton,eng Premier League,18,2002,24.5,54.0,28,30.0,18.0,6.0,27.0,45.0,60.0,18.0,23.0,9.0,14.0,47,101.0,50.0,1.0
1282,1525,Dejan Ljubicic,at AUT,"MF,FW",Köln,de Bundesliga,23,1997,21.9,33.0,19,12.0,13.0,8.0,13.0,49.0,26.5,36.0,19.0,1.0,18.0,15,48.0,11.0,0.0
1283,1526,Javier Llabrés,es ESP,"FW,MF",Mallorca,es La Liga,18,2002,1.5,2.0,1,0.0,1.0,1.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,0,2.0,0.0,0.0
1284,1527,Diego Llorente,es ESP,DF,Leeds United,eng Premier League,27,1993,26.0,53.0,31,32.0,19.0,2.0,33.0,47.0,70.2,14.0,35.0,17.0,18.0,40,93.0,77.0,2.0
1285,1528,Marcos Llorente,es ESP,"MF,DF",Atlético Madrid,es La Liga,26,1995,27.2,51.0,23,25.0,22.0,4.0,28.0,43.0,65.1,15.0,33.0,10.0,23.0,27,78.0,44.0,0.0
1286,1532,Julen Lobete,es ESP,"FW,MF",Real Sociedad,es La Liga,20,2000,3.2,4.0,3,3.0,0.0,1.0,1.0,2.0,50.0,1.0,6.0,1.0,5.0,1,5.0,1.0,0.0
1287,1533,Stanislav Lobotka,sk SVK,MF,Napoli,it Serie A,26,1994,18.7,39.0,24,16.0,20.0,3.0,14.0,36.0,38.9,22.0,9.0,1.0,8.0,12,51.0,13.0,1.0
1288,1536,Manuel Locatelli,it ITA,MF,Juventus,it Serie A,23,1998,24.0,44.0,25,21.0,16.0,7.0,21.0,47.0,44.7,26.0,43.0,21.0,22.0,22,66.0,33.0,0.0
1289,1537,Bradley Locko,fr FRA,"MF,DF",Reims,fr Ligue 1,19,2002,11.2,28.0,19,13.0,11.0,4.0,14.0,24.0,58.3,10.0,20.0,8.0,12.0,14,42.0,15.0,0.0
1290,1538,Renan Lodi,br BRA,DF,Atlético Madrid,es La Liga,23,1998,13.1,31.0,18,14.0,13.0,4.0,11.0,27.0,40.7,16.0,22.0,4.0,18.0,13,44.0,19.0,1.0
1291,1539,Ruben Loftus-Cheek,eng ENG,"MF,DF",Chelsea,eng Premier League,25,1996,15.5,29.0,10,16.0,11.0,2.0,10.0,19.0,52.6,9.0,15.0,6.0,9.0,11,40.0,17.0,0.0
1292,1540,Kevin Long,ie IRL,DF,Burnley,eng Premier League,30,1990,4.6,3.0,2,1.0,2.0,0.0,1.0,2.0,50.0,1.0,4.0,1.0,3.0,1,4.0,20.0,0.0
1293,1541,Shane Long,ie IRL,FW,Southampton,eng Premier League,34,1987,3.4,9.0,5,2.0,4.0,3.0,1.0,1.0,100.0,0.0,4.0,0.0,4.0,0,9.0,2.0,0.0
1294,1542,Sean Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,23,1997,16.3,54.0,34,18.0,31.0,5.0,24.0,65.0,36.9,41.0,18.0,6.0,12.0,9,63.0,18.0,0.0
1295,1543,Ademola Lookman,ng NGA,"FW,MF",Leicester City,eng Premier League,23,1997,16.1,32.0,14,10.0,13.0,9.0,10.0,28.0,35.7,18.0,19.0,1.0,18.0,10,42.0,4.0,0.0
1296,1545,David López,es ESP,"MF,DF",Espanyol,es La Liga,31,1989,8.3,18.0,13,9.0,8.0,1.0,9.0,16.0,56.3,7.0,10.0,8.0,2.0,10,28.0,25.0,2.0
1297,1547,Javi López,es ESP,DF,Alavés,es La Liga,19,2002,5.1,8.0,6,6.0,2.0,0.0,4.0,6.0,66.7,2.0,7.0,1.0,6.0,4,12.0,15.0,0.0
1298,1548,Maxime Lopez,fr FRA,MF,Sassuolo,it Serie A,23,1997,32.6,69.0,36,40.0,27.0,2.0,35.0,87.0,40.2,52.0,33.0,7.0,26.0,42,111.0,38.0,1.0
1299,1550,Unai López,es ESP,MF,Rayo Vallecano,es La Liga,25,1995,12.9,19.0,9,6.0,10.0,3.0,10.0,33.0,30.3,23.0,7.0,0.0,7.0,10,29.0,8.0,1.0
1300,1551,Dion Lopy,sn SEN,MF,Reims,fr Ligue 1,19,2002,18.2,53.0,29,22.0,24.0,7.0,21.0,53.0,39.6,32.0,20.0,4.0,16.0,22,75.0,17.0,0.0
1301,1552,Samuel Loric,fr FRA,DF,Lorient,fr Ligue 1,21,2000,3.0,7.0,5,2.0,3.0,2.0,5.0,8.0,62.5,3.0,2.0,0.0,2.0,5,12.0,9.0,0.0
1302,1553,Anthony Losilla,fr FRA,MF,Bochum,de Bundesliga,35,1986,32.6,65.0,39,29.0,30.0,6.0,34.0,69.0,49.3,35.0,32.0,9.0,23.0,70,135.0,53.0,1.0
1303,1556,Jordan Lotomba,ch SUI,DF,Nice,fr Ligue 1,22,1998,19.8,33.0,17,21.0,9.0,3.0,16.0,30.0,53.3,14.0,17.0,4.0,13.0,12,45.0,28.0,0.0
1304,1557,Johaneko Louisjean,fr FRA,DF,Bordeaux,fr Ligue 1,17,2004,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1305,1558,Imran Louza,ma MAR,MF,Watford,eng Premier League,22,1999,15.7,41.0,21,18.0,20.0,3.0,16.0,38.0,42.1,22.0,28.0,6.0,22.0,42,83.0,20.0,1.0
1306,1561,Eduard Löwen,de GER,MF,Bochum,de Bundesliga,24,1997,15.7,28.0,22,12.0,11.0,5.0,10.0,43.0,23.3,33.0,17.0,2.0,15.0,9,37.0,15.0,1.0
1307,1562,Matthew Lowton,eng ENG,DF,Burnley,eng Premier League,32,1989,19.7,38.0,24,20.0,10.0,8.0,20.0,37.0,54.1,17.0,25.0,11.0,14.0,26,64.0,68.0,0.0
1308,1563,Anthony Lozano,hn HON,"FW,MF",Cádiz,es La Liga,28,1993,18.6,8.0,4,2.0,3.0,3.0,5.0,18.0,27.8,13.0,16.0,2.0,14.0,2,10.0,7.0,0.0
1309,1564,Hirving Lozano,mx MEX,FW,Napoli,it Serie A,26,1995,17.9,28.0,20,12.0,11.0,5.0,8.0,30.0,26.7,22.0,24.0,0.0,24.0,9,37.0,9.0,0.0
1310,1565,Jean Lucas,br BRA,MF,Monaco,fr Ligue 1,23,1998,16.1,43.0,25,14.0,24.0,5.0,17.0,40.0,42.5,23.0,15.0,5.0,10.0,13,56.0,4.0,1.0
1311,1566,Anderson Lucoqui,ao ANG,DF,Mainz 05,de Bundesliga,24,1997,8.3,22.0,10,11.0,6.0,5.0,11.0,22.0,50.0,11.0,15.0,3.0,12.0,11,33.0,10.0,0.0
1312,1567,Florentino Luís,pt POR,MF,Getafe,es La Liga,21,1999,11.0,42.0,25,22.0,17.0,3.0,17.0,35.0,48.6,18.0,21.0,2.0,19.0,21,63.0,11.0,1.0
1313,1568,José Luis Gayà,es ESP,DF,Valencia,es La Liga,26,1995,20.8,35.0,21,24.0,10.0,1.0,16.0,34.0,47.1,18.0,17.0,3.0,14.0,19,54.0,37.0,0.0
1314,1569,José Luis Morales,es ESP,"FW,MF",Levante,es La Liga,34,1987,30.2,27.0,17,6.0,9.0,12.0,12.0,42.0,28.6,30.0,29.0,0.0,29.0,4,31.0,7.0,0.0
1315,1570,José Luis Palomino,ar ARG,DF,Atalanta,it Serie A,31,1990,29.7,78.0,40,42.0,33.0,3.0,32.0,50.0,64.0,18.0,43.0,21.0,22.0,100,178.0,80.0,2.0
1316,1571,Luismi,es ESP,"FW,MF",Sevilla,es La Liga,20,2001,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1317,1572,Douglas Luiz,br BRA,MF,Aston Villa,eng Premier League,23,1998,30.2,59.0,39,30.0,24.0,5.0,21.0,72.0,29.2,51.0,30.0,7.0,23.0,34,93.0,28.0,1.0
1318,1573,Romelu Lukaku,be BEL,FW,Chelsea,eng Premier League,28,1993,17.7,2.0,1,0.0,1.0,1.0,1.0,5.0,20.0,4.0,11.0,1.0,10.0,0,2.0,20.0,0.0
1319,1574,Castello Lukeba,fr FRA,DF,Lyon,fr Ligue 1,18,2002,23.3,34.0,19,27.0,7.0,0.0,15.0,23.0,65.2,8.0,18.0,9.0,9.0,38,72.0,64.0,2.0
1320,1577,Saša Lukić,rs SRB,MF,Torino,it Serie A,24,1996,33.1,51.0,34,17.0,27.0,7.0,19.0,43.0,44.2,24.0,34.0,6.0,28.0,24,75.0,41.0,0.0
1321,1578,Levi Lumeka,eng ENG,"MF,FW",Troyes,fr Ligue 1,22,1998,0.7,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0,0.0,2.0,0.0
1322,1581,Sebastiano Luperto,it ITA,DF,Empoli,it Serie A,24,1996,21.8,29.0,17,17.0,10.0,2.0,10.0,20.0,50.0,10.0,32.0,26.0,6.0,45,74.0,132.0,0.0
1323,1583,Lyanco,br BRA,DF,Southampton,eng Premier League,24,1997,10.1,18.0,15,11.0,7.0,0.0,10.0,18.0,55.6,8.0,18.0,13.0,5.0,13,31.0,50.0,1.0
1324,1584,Charalambos Lykogiannis,gr GRE,"DF,FW",Cagliari,it Serie A,27,1993,20.2,19.0,12,16.0,1.0,2.0,11.0,20.0,55.0,9.0,18.0,8.0,10.0,31,50.0,73.0,0.0
1325,1585,Yannis M'Bemba,fr FRA,"DF,FW",Nantes,fr Ligue 1,20,2001,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0
1326,1586,Alexis Mac Allister,ar ARG,"MF,FW",Brighton,eng Premier League,22,1998,23.6,65.0,40,23.0,30.0,12.0,29.0,68.0,42.6,39.0,37.0,7.0,30.0,13,78.0,22.0,0.0
1327,1587,Deiver Machado,co COL,"DF,MF",Lens,fr Ligue 1,27,1993,5.8,16.0,14,11.0,1.0,4.0,12.0,14.0,85.7,2.0,9.0,1.0,8.0,3,19.0,12.0,1.0
1328,1588,Darwin Machís,ve VEN,"MF,FW",Granada,es La Liga,28,1993,15.3,23.0,13,11.0,8.0,4.0,9.0,23.0,39.1,14.0,10.0,0.0,10.0,15,38.0,17.0,0.0
1329,1589,Yvann Macon,fr FRA,DF,Saint-Étienne,fr Ligue 1,22,1998,17.0,41.0,22,24.0,14.0,3.0,16.0,42.0,38.1,26.0,18.0,4.0,14.0,18,59.0,27.0,0.0
1330,1590,James Maddison,eng ENG,"MF,FW",Leicester City,eng Premier League,24,1996,27.3,40.0,20,8.0,24.0,8.0,14.0,46.0,30.4,32.0,18.0,3.0,15.0,11,51.0,12.0,0.0
1331,1592,Pablo Maffeo,es ESP,DF,Mallorca,es La Liga,24,1997,32.7,84.0,47,48.0,28.0,8.0,38.0,69.0,55.1,31.0,30.0,13.0,17.0,46,130.0,74.0,0.0
1332,1593,Louis Mafouta,cf CTA,FW,Metz,fr Ligue 1,27,1994,5.8,0.0,0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,1.0,0.0,1.0,0,0.0,4.0,0.0
1333,1594,Giulio Maggiore,it ITA,MF,Spezia,it Serie A,23,1998,31.3,58.0,32,20.0,32.0,6.0,31.0,77.0,40.3,46.0,30.0,5.0,25.0,29,87.0,33.0,0.0
1334,1595,Matej Maglica,hr CRO,MF,Stuttgart,de Bundesliga,22,1998,0.1,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0
