,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles,Tackles_Won,Tackles_Def_3rd,Tackles_Mid_3rd,Tackles_Att_3rd,Dribblers_Tackled,Dribblers_Challenged,Dribblers_Tackle_W%,Dribblers_Tackle_Lost,Blocks,Shots_Blocked,Passes_Blocked,Interceptions,Tackles+Interceptions,Clearances,Errors_Shots,Matches
1231,Ben Johnson,eng ENG,"DF,FW",West Ham,eng Premier League,20,2000,5.8,11,5,5,3,3,7,9,77.8,2,5,1,4,11,22,9,0,Matches
1232,Sam Johnstone,eng ENG,GK,West Brom,eng Premier League,27,1993,37.0,0,0,0,0,0,0,0,,0,0,0,0,2,2,15,2,Matches
1233,Curtis Jones,eng ENG,MF,Liverpool,eng Premier League,19,2001,13.1,16,6,6,7,3,12,25,48.0,13,13,0,13,19,35,11,1,Matches
1234,Frenkie de Jong,nl NED,"MF,DF",Barcelona,es La Liga,23,1997,35.0,44,27,21,19,4,15,35,42.9,20,20,4,16,38,82,29,2,Matches
1235,Luuk de Jong,nl NED,FW,Sevilla,es La Liga,29,1990,14.1,9,5,3,2,4,1,7,14.3,6,11,3,8,5,14,15,0,Matches
1236,Jony,es ESP,"MF,FW",Osasuna,es La Liga,29,1991,9.7,7,3,1,2,4,5,20,25.0,15,5,0,5,14,21,3,0,Matches
1237,Joan Jordán,es ESP,MF,Sevilla,es La Liga,26,1994,26.7,52,28,17,29,6,17,76,22.4,59,22,3,19,27,79,25,0,Matches
1238,Jorginho,it ITA,MF,Chelsea,eng Premier League,28,1991,22.3,57,30,22,31,4,31,76,40.8,45,33,5,28,40,97,21,3,Matches
1239,Josan,es ESP,"MF,DF",Elche,es La Liga,30,1989,21.4,34,18,23,11,0,13,39,33.3,26,24,1,23,21,55,26,1,Matches
1240,Willian José,br BRA,FW,Wolves,eng Premier League,28,1991,12.3,2,1,1,1,0,1,4,25.0,3,6,1,5,1,3,12,0,Matches
1241,Willian José,br BRA,FW,Real Sociedad,es La Liga,28,1991,7.7,3,1,0,3,0,1,3,33.3,2,3,1,2,0,3,8,0,Matches
1242,Joselu,es ESP,FW,Alavés,es La Liga,30,1990,33.6,27,14,6,15,6,8,28,28.6,20,26,3,23,15,42,58,1,Matches
1243,Josema,es ESP,DF,Elche,es La Liga,24,1996,21.8,43,28,33,10,0,10,18,55.6,8,17,7,10,37,80,92,0,Matches
1244,Jota,pt POR,"MF,FW",Valladolid,es La Liga,21,1999,7.4,7,3,1,4,2,5,10,50.0,5,4,0,4,6,13,5,1,Matches
1245,Jota,es ESP,MF,Alavés,es La Liga,29,1991,15.5,19,14,6,7,6,3,29,10.3,26,12,0,12,9,28,9,0,Matches
1246,Diogo Jota,pt POR,FW,Liverpool,eng Premier League,23,1996,12.4,12,6,4,7,1,2,29,6.9,27,9,0,9,5,17,3,0,Matches
1247,Stevan Jovetić,me MNE,"FW,MF",Monaco,fr Ligue 1,30,1989,8.9,8,4,2,3,3,3,13,23.1,10,1,0,1,3,11,3,0,Matches
1248,Luka Jović,rs SRB,FW,Real Madrid,es La Liga,22,1997,1.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1249,Luka Jović,rs SRB,FW,Eint Frankfurt,de Bundesliga,22,1997,9.9,2,0,0,2,0,0,4,0.0,4,3,0,3,1,3,7,0,Matches
1250,Juanmi,es ESP,"FW,MF",Betis,es La Liga,27,1993,6.7,13,9,3,5,5,4,18,22.2,14,4,0,4,2,15,4,0,Matches
1251,Hamed Junior Traorè,ci CIV,"MF,FW",Sassuolo,it Serie A,20,2000,19.9,29,17,10,10,9,14,35,40.0,21,27,3,24,18,47,9,0,Matches
1252,Vinicius Júnior,br BRA,FW,Real Madrid,es La Liga,20,2000,21.9,32,22,14,10,8,11,43,25.6,32,28,0,28,7,39,4,0,Matches
1253,James Justin,eng ENG,DF,Leicester City,eng Premier League,22,1998,23.0,61,37,38,18,5,20,41,48.8,21,36,10,26,30,91,58,1,Matches
1254,Musa Juwara,gm GAM,"MF,DF",Bologna,it Serie A,18,2001,0.5,2,2,2,0,0,1,3,33.3,2,1,0,1,0,2,0,0,Matches
1255,Jens Jønsson,dk DEN,MF,Cádiz,es La Liga,27,1993,29.1,55,29,25,25,5,22,52,42.3,30,39,7,32,51,106,45,0,Matches
1256,Ozan Kabak,tr TUR,DF,Liverpool,eng Premier League,20,2000,8.9,19,10,11,4,4,6,9,66.7,3,2,2,0,12,31,28,1,Matches
1257,Ozan Kabak,tr TUR,DF,Schalke 04,de Bundesliga,20,2000,13.8,17,9,11,5,1,6,13,46.2,7,20,11,9,13,30,57,0,Matches
1258,Abdoul Kader Bamba,fr FRA,"FW,MF",Nantes,fr Ligue 1,26,1994,10.2,18,3,7,8,3,11,18,61.1,7,10,0,10,7,25,4,1,Matches
1259,Pavel Kadeřábek,cz CZE,"DF,FW",Hoffenheim,de Bundesliga,28,1992,17.6,15,12,7,6,2,6,15,40.0,9,12,3,9,18,33,31,0,Matches
1260,Tino Kadewere,zw ZIM,FW,Lyon,fr Ligue 1,24,1996,22.3,35,22,12,16,7,17,49,34.7,32,16,3,13,21,56,31,0,Matches
1261,Damian Kądzior,pl POL,"FW,MF",Eibar,es La Liga,28,1992,2.2,1,0,0,1,0,1,5,20.0,4,1,0,1,0,1,0,0,Matches
1262,Florian Kainz,at AUT,"MF,FW",Köln,de Bundesliga,27,1992,5.0,4,2,0,4,0,2,8,25.0,6,7,0,7,3,7,3,0,Matches
1263,Gaël Kakuta,cd COD,"MF,FW",Lens,fr Ligue 1,29,1991,26.6,38,23,10,18,10,8,44,18.2,36,24,3,21,17,55,4,0,Matches
1264,Sasa Kalajdzic,at AUT,FW,Stuttgart,de Bundesliga,23,1997,23.7,16,12,4,5,7,2,17,11.8,15,10,1,9,9,25,21,0,Matches
1265,Arnaud Kalimuendo,fr FRA,FW,Paris S-G,fr Ligue 1,18,2002,0.8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1266,Arnaud Kalimuendo,fr FRA,"FW,MF",Lens,fr Ligue 1,18,2002,13.5,8,2,2,2,4,1,7,14.3,6,11,0,11,2,10,2,0,Matches
1267,Nikola Kalinić,hr CRO,FW,Hellas Verona,it Serie A,32,1988,11.8,5,1,2,2,1,0,3,0.0,3,6,0,6,1,6,7,0,Matches
1268,Yayah Kallon,sl SLE,FW,Genoa,it Serie A,19,2001,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1269,Samuel Kalu,ng NGA,"FW,MF",Bordeaux,fr Ligue 1,22,1997,10.7,21,12,11,8,2,4,13,30.8,9,14,0,14,9,30,2,0,Matches
1270,Pierre Kalulu,fr FRA,DF,Milan,it Serie A,20,2000,8.1,18,14,11,6,1,10,14,71.4,4,9,3,6,19,37,20,0,Matches
1271,Daichi Kamada,jp JPN,MF,Eint Frankfurt,de Bundesliga,23,1996,26.2,48,28,21,16,11,16,49,32.7,33,18,1,17,14,62,22,0,Matches
1272,Aboubakar Kamara,mr MTN,"FW,MF",Fulham,eng Premier League,25,1995,3.5,2,2,1,1,0,0,5,0.0,5,6,0,6,1,3,0,0,Matches
1273,Aboubakar Kamara,mr MTN,"FW,MF",Dijon,fr Ligue 1,25,1995,6.2,3,1,0,2,1,1,7,14.3,6,1,0,1,0,3,2,0,Matches
1274,Bingourou Kamara,sn SEN,GK,Strasbourg,fr Ligue 1,23,1996,8.0,1,1,1,0,0,1,3,33.3,2,0,0,0,1,2,2,1,Matches
1275,Boubacar Kamara,fr FRA,MF,Marseille,fr Ligue 1,20,1999,32.2,88,51,31,49,8,40,74,54.1,34,36,13,23,34,122,51,0,Matches
1276,Hassane Kamara,ci CIV,"DF,FW",Nice,fr Ligue 1,26,1994,32.9,65,39,40,16,9,27,49,55.1,22,39,12,27,55,120,61,1,Matches
1277,Marcin Kamiński,pl POL,DF,Stuttgart,de Bundesliga,28,1992,2.4,1,1,0,0,1,0,0,,0,2,1,1,1,2,10,0,Matches
1278,Kevin Kampl,si SVN,MF,RB Leipzig,de Bundesliga,29,1990,21.5,38,26,9,24,5,18,35,51.4,17,20,2,18,29,67,14,0,Matches
1279,Harry Kane,eng ENG,FW,Tottenham,eng Premier League,27,1993,34.2,22,12,1,17,4,8,26,30.8,18,28,11,17,11,33,40,0,Matches
1280,Lee Kang-in,kr KOR,"FW,MF",Valencia,es La Liga,19,2001,14.0,15,11,8,4,3,3,31,9.7,28,12,0,12,2,17,0,0,Matches
1281,Wilfried Kanga,ci CIV,FW,Angers,fr Ligue 1,22,1998,1.5,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,2,0,Matches
1282,N'Golo Kanté,fr FRA,MF,Chelsea,eng Premier League,29,1991,23.8,79,42,39,35,5,27,56,48.2,29,42,4,38,59,138,34,0,Matches
1283,Jimmy Kaparos,de GER,MF,Schalke 04,de Bundesliga,18,2001,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
1284,Yann Karamoh,fr FRA,"FW,MF",Parma,it Serie A,22,1998,14.4,27,17,8,12,7,11,31,35.5,20,6,0,6,4,31,11,0,Matches
1285,Isaac Karamoko,fr FRA,DF,Sassuolo,it Serie A,18,2002,0.0,1,0,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0,Matches
1286,Atakan Karazor,de GER,"DF,MF",Stuttgart,de Bundesliga,23,1996,11.5,20,12,12,7,1,13,22,59.1,9,18,8,10,21,41,50,2,Matches
1287,Augustus Kargbo,sl SLE,FW,Crotone,it Serie A,20,1999,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1288,Loris Karius,de GER,GK,Union Berlin,de Bundesliga,27,1993,3.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
1289,Rick Karsdorp,nl NED,DF,Roma,it Serie A,25,1995,28.3,36,23,19,12,5,21,48,43.8,27,18,1,17,30,66,32,0,Matches
1290,Silas Katompa,cd COD,"DF,FW",Stuttgart,de Bundesliga,21,1998,21.3,48,29,19,19,10,21,44,47.7,23,29,1,28,22,70,11,2,Matches
1291,Noah Katterbach,de GER,"DF,MF",Köln,de Bundesliga,19,2001,12.3,18,11,11,6,1,13,21,61.9,8,7,3,4,23,41,22,0,Matches
1292,Eiji Kawashima,jp JPN,GK,Strasbourg,fr Ligue 1,37,1983,24.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,4,2,Matches
1293,Moise Kean,it ITA,"FW,MF",Everton,eng Premier League,20,2000,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1294,Moise Kean,it ITA,FW,Paris S-G,fr Ligue 1,20,2000,18.9,11,8,2,6,3,3,12,25.0,9,7,1,6,8,19,10,0,Matches
1295,Michael Keane,eng ENG,DF,Everton,eng Premier League,27,1993,33.2,28,15,20,8,0,14,31,45.2,17,46,33,13,51,79,161,0,Matches
1296,Neeskens Kebano,cd COD,"FW,MF",Fulham,eng Premier League,28,1992,1.3,0,0,0,0,0,0,1,0.0,1,3,0,3,0,0,0,0,Matches
1297,Thilo Kehrer,de GER,DF,Paris S-G,fr Ligue 1,23,1996,18.0,31,26,17,11,3,10,26,38.5,16,16,4,12,15,46,37,1,Matches
1298,Habib Keita,ml MLI,MF,Lyon,fr Ligue 1,18,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1299,Naby Keïta,gn GUI,MF,Liverpool,eng Premier League,25,1995,5.8,11,5,1,8,2,7,17,41.2,10,10,0,10,9,20,6,0,Matches
1300,Yannik Keitel,de GER,MF,Freiburg,de Bundesliga,20,2000,5.5,12,8,7,4,1,7,9,77.8,2,9,3,6,10,22,8,0,Matches
1301,Caoimhín Kelleher,ie IRL,GK,Liverpool,eng Premier League,21,1998,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
1302,Stephane Keller,cm CMR,DF,Alavés,es La Liga,18,2001,0.2,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,Matches
1303,Martin Kelly,eng ENG,DF,Crystal Palace,eng Premier League,30,1990,0.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,Matches
1304,Marc-Oliver Kempf,de GER,DF,Stuttgart,de Bundesliga,25,1995,30.3,49,26,28,18,3,29,49,59.2,20,40,25,15,68,117,103,1,Matches
1305,Kenedy,br BRA,"FW,MF",Granada,es La Liga,24,1996,16.3,22,12,10,7,5,5,25,20.0,20,21,4,17,26,48,15,1,Matches
1306,Jonjoe Kenny,eng ENG,DF,Everton,eng Premier League,23,1997,0.9,2,1,1,0,1,2,2,100.0,0,0,0,0,1,3,3,0,Matches
1307,Franck Kessié,ci CIV,MF,Milan,it Serie A,23,1996,35.8,53,30,28,19,6,20,38,52.6,18,47,15,32,46,99,51,0,Matches
1308,Reda Khadra,de GER,MF,Brighton,eng Premier League,19,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1309,Omar Khailoti,it ITA,DF,Bologna,it Serie A,18,2001,0.3,0,0,0,0,0,0,0,,0,2,0,2,1,1,0,0,Matches
1310,Saîf-Eddine Khaoui,tn TUN,"FW,DF",Marseille,fr Ligue 1,25,1995,6.7,19,11,7,6,6,7,16,43.8,9,8,0,8,12,31,1,0,Matches
1311,Wahbi Khazri,tn TUN,FW,Saint-Étienne,fr Ligue 1,29,1991,13.1,24,15,12,7,5,12,24,50.0,12,10,1,9,4,28,11,0,Matches
1312,Rani Khedira,de GER,MF,Augsburg,de Bundesliga,26,1994,20.2,29,10,13,15,1,10,20,50.0,10,14,5,9,31,60,47,0,Matches
1313,Sami Khedira,de GER,MF,Hertha BSC,de Bundesliga,33,1987,4.4,11,6,3,7,1,6,12,50.0,6,4,0,4,9,20,7,0,Matches
1314,Kiké,es ESP,FW,Eibar,es La Liga,30,1989,34.3,24,18,5,7,12,6,22,27.3,16,24,1,23,7,31,29,0,Matches
1315,Luca Kilian,de GER,DF,Mainz 05,de Bundesliga,20,1999,4.2,14,7,10,4,0,9,17,52.9,8,3,1,2,13,27,12,0,Matches
1316,Max Kilman,eng ENG,DF,Wolves,eng Premier League,23,1997,14.6,21,14,13,4,4,8,14,57.1,6,17,8,9,19,40,46,0,Matches
1317,Joshua Kimmich,de GER,MF,Bayern Munich,de Bundesliga,25,1995,24.4,40,28,16,19,5,10,53,18.9,43,25,5,20,36,76,19,0,Matches
1318,Presnel Kimpembe,fr FRA,DF,Paris S-G,fr Ligue 1,24,1995,25.6,46,28,23,19,4,24,34,70.6,10,19,11,8,30,76,61,4,Matches
1319,Joshua King,no NOR,"MF,FW",Everton,eng Premier League,28,1992,1.6,4,1,2,1,1,0,0,,0,3,0,3,1,5,1,0,Matches
1320,Simon Kjær,dk DEN,DF,Milan,it Serie A,31,1989,26.6,45,26,23,20,2,18,30,60.0,12,42,26,16,42,87,125,0,Matches
1321,Davy Klaassen,nl NED,MF,Werder Bremen,de Bundesliga,27,1993,2.5,3,1,0,1,2,0,5,0.0,5,5,1,4,3,6,4,0,Matches
1322,Felix Klaus,de GER,"DF,MF",Wolfsburg,de Bundesliga,27,1992,1.5,7,4,3,4,0,4,5,80.0,1,4,0,4,2,9,4,0,Matches
1323,Klauss,br BRA,"MF,FW",Hoffenheim,de Bundesliga,23,1997,0.6,1,0,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0,Matches
1324,Ragnar Klavan,ee EST,DF,Cagliari,it Serie A,34,1985,8.6,15,9,9,5,1,7,11,63.6,4,9,4,5,8,23,34,0,Matches
1325,Philipp Klement,de GER,"MF,FW",Stuttgart,de Bundesliga,27,1992,4.7,7,3,6,0,1,3,7,42.9,4,9,2,7,6,13,7,0,Matches
1326,Mateusz Klich,pl POL,MF,Leeds United,eng Premier League,30,1990,26.6,38,20,14,20,4,14,61,23.0,47,13,4,9,11,49,16,0,Matches
1327,Mateo Klimowicz,de GER,"MF,FW",Stuttgart,de Bundesliga,20,2000,13.3,20,15,6,10,4,5,18,27.8,13,5,1,4,2,22,2,0,Matches
1328,Fabian Klos,de GER,FW,Arminia,de Bundesliga,32,1987,30.1,24,13,9,11,4,7,26,26.9,19,20,6,14,4,28,29,0,Matches
1329,Lukas Klostermann,de GER,DF,RB Leipzig,de Bundesliga,24,1996,16.1,23,19,8,12,3,11,18,61.1,7,16,6,10,18,41,44,1,Matches
1330,Justin Kluivert,nl NED,MF,Roma,it Serie A,21,1999,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1331,Justin Kluivert,nl NED,"FW,MF",RB Leipzig,de Bundesliga,21,1999,9.0,2,1,1,1,0,0,2,0.0,2,4,0,4,5,7,3,0,Matches
1332,Lukas Klünter,de GER,DF,Hertha BSC,de Bundesliga,24,1996,11.0,10,5,6,4,0,5,10,50.0,5,3,1,2,11,21,29,1,Matches
1333,Ansgar Knauff,de GER,"MF,FW",Dortmund,de Bundesliga,18,2002,0.8,0,0,0,0,0,0,1,0.0,1,3,1,2,0,0,0,0,Matches
1334,Robin Knoche,de GER,DF,Union Berlin,de Bundesliga,28,1992,33.8,44,29,30,12,2,23,39,59.0,16,43,27,16,49,93,118,2,Matches
1335,Gregor Kobel,ch SUI,GK,Stuttgart,de Bundesliga,22,1997,33.0,2,2,2,0,0,2,2,100.0,0,0,0,0,2,4,8,1,Matches
1336,Robin Koch,de GER,"DF,MF",Leeds United,eng Premier League,24,1996,12.6,27,16,17,10,0,10,19,52.6,9,18,12,6,27,54,34,2,Matches
1337,Giorgi Kochorashvili,ge GEO,MF,Levante,es La Liga,21,1999,0.3,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,Matches
1338,Kenan Kodro,ba BIH,"FW,MF",Valladolid,es La Liga,26,1993,5.1,0,0,0,0,0,0,2,0.0,2,2,1,1,2,2,6,0,Matches
1339,Kenan Kodro,ba BIH,"FW,MF",Athletic Club,es La Liga,26,1993,0.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
1340,Dominik Kohr,de GER,MF,Mainz 05,de Bundesliga,26,1994,14.1,47,31,14,26,7,20,39,51.3,19,18,5,13,27,74,15,0,Matches
1341,Dominik Kohr,de GER,"MF,DF",Eint Frankfurt,de Bundesliga,26,1994,2.9,11,7,0,7,4,4,9,44.4,5,5,1,4,9,20,9,0,Matches
1342,Koba Koindredi,fr FRA,MF,Valencia,es La Liga,18,2001,0.2,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0,Matches
1343,Koke,es ESP,MF,Atlético Madrid,es La Liga,28,1992,33.6,64,42,22,31,11,28,98,28.6,70,35,6,29,36,100,40,0,Matches
1344,Aleksandr Kokorin,ru RUS,"FW,MF",Fiorentina,it Serie A,29,1991,1.0,1,0,0,1,0,0,1,0.0,1,1,0,1,0,1,0,0,Matches
1345,Aleksandar Kolarov,rs SRB,DF,Inter,it Serie A,34,1985,4.3,4,4,0,4,0,1,2,50.0,1,2,0,2,7,11,8,0,Matches
1346,Sead Kolašinac,ba BIH,DF,Arsenal,eng Premier League,27,1993,1.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Matches
1347,Sead Kolašinac,ba BIH,"DF,MF",Schalke 04,de Bundesliga,27,1993,15.8,20,17,10,7,3,8,18,44.4,10,17,5,12,20,40,17,0,Matches
1348,Randal Kolo Muani,fr FRA,FW,Nantes,fr Ligue 1,21,1998,33.7,22,14,1,13,8,7,27,25.9,20,15,2,13,8,30,26,0,Matches
1349,Timothée Kolodziejczak,fr FRA,DF,Saint-Étienne,fr Ligue 1,28,1991,22.6,28,15,23,5,0,19,27,70.4,8,24,15,9,36,64,80,1,Matches
1350,Ghislain Konan,ci CIV,DF,Reims,fr Ligue 1,24,1995,29.0,57,32,35,17,5,32,56,57.1,24,25,11,14,30,87,67,0,Matches
1351,Ibrahima Konaté,fr FRA,DF,RB Leipzig,de Bundesliga,21,1999,7.7,6,4,2,3,1,2,8,25.0,6,6,3,3,8,14,24,0,Matches
1352,Moussa Konaté,sn SEN,FW,Dijon,fr Ligue 1,27,1993,13.3,5,3,1,2,2,2,11,18.2,9,4,1,3,5,10,8,0,Matches
1353,Geoffrey Kondogbia,cf CTA,MF,Valencia,es La Liga,27,1993,4.9,16,9,9,4,3,7,19,36.8,12,6,1,5,8,24,8,0,Matches
1354,Geoffrey Kondogbia,cf CTA,MF,Atlético Madrid,es La Liga,27,1993,6.8,30,20,12,16,2,11,20,55.0,9,11,5,6,11,41,8,1,Matches
1355,Lamine Koné,ci CIV,DF,Strasbourg,fr Ligue 1,31,1989,11.6,9,6,5,4,0,5,8,62.5,3,4,3,1,15,24,36,0,Matches
1356,Moussa Koné,sn SEN,FW,Nîmes,fr Ligue 1,23,1996,19.5,13,6,1,8,4,2,9,22.2,7,7,1,6,2,15,7,0,Matches
1357,Youssouf Koné,ml MLI,"DF,MF",Elche,es La Liga,25,1995,0.8,2,0,1,0,1,0,1,0.0,1,0,0,0,0,2,0,0,Matches
1358,Terence Kongolo,nl NED,DF,Fulham,eng Premier League,26,1994,1.0,3,2,1,2,0,1,1,100.0,0,0,0,0,2,5,3,0,Matches
1359,Ezri Konsa,eng ENG,DF,Aston Villa,eng Premier League,22,1997,35.5,25,13,18,6,1,9,13,69.2,4,53,47,6,29,54,162,1,Matches
1360,Laurent Koscielny,fr FRA,DF,Bordeaux,fr Ligue 1,34,1985,24.6,29,17,18,11,0,16,24,66.7,8,44,34,10,54,83,115,1,Matches
1361,Filip Kostić,rs SRB,DF,Eint Frankfurt,de Bundesliga,27,1992,28.2,54,31,22,23,9,22,54,40.7,32,43,6,37,26,80,28,2,Matches
1362,Márk Kosznovszky,hu HUN,MF,Parma,it Serie A,18,2002,1.0,2,2,1,1,0,1,4,25.0,3,2,0,2,1,3,1,0,Matches
1363,Christian Kouamé,ci CIV,FW,Fiorentina,it Serie A,22,1997,11.1,9,4,2,4,3,4,12,33.3,8,9,1,8,5,14,4,0,Matches
1364,Kalidou Koulibaly,sn SEN,DF,Napoli,it Serie A,29,1991,24.5,36,24,25,7,4,19,32,59.4,13,46,26,20,29,65,64,2,Matches
1365,Jules Koundé,fr FRA,DF,Sevilla,es La Liga,21,1998,33.1,27,15,14,11,2,10,24,41.7,14,24,16,8,40,67,104,0,Matches
1366,Boubakar Kouyaté,ml MLI,DF,Metz,fr Ligue 1,23,1997,21.8,60,35,45,15,0,32,58,55.2,26,44,27,17,60,120,132,1,Matches
1367,Cheikhou Kouyaté,sn SEN,DF,Crystal Palace,eng Premier League,30,1989,34.7,58,37,44,12,2,25,43,58.1,18,42,26,16,32,90,125,2,Matches
1368,Mateo Kovačić,hr CRO,MF,Chelsea,eng Premier League,26,1994,20.2,46,28,19,24,3,17,32,53.1,15,18,1,17,15,61,11,2,Matches
1369,Viktor Kovalenko,ua UKR,FW,Atalanta,it Serie A,24,1996,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
1370,Emil Krafth,se SWE,DF,Newcastle Utd,eng Premier League,25,1994,14.3,19,8,9,9,1,12,25,48.0,13,15,9,6,15,34,52,2,Matches
1371,Andrej Kramarić,hr CRO,"FW,MF",Hoffenheim,de Bundesliga,29,1991,26.4,7,4,4,0,3,3,8,37.5,5,8,1,7,7,14,5,1,Matches
1372,Christoph Kramer,de GER,MF,Gladbach,de Bundesliga,29,1991,22.6,55,37,22,28,5,28,58,48.3,30,32,11,21,34,89,39,0,Matches
1373,Jean-Philippe Krasso,ci CIV,FW,Saint-Étienne,fr Ligue 1,23,1997,2.5,5,3,1,4,0,2,4,50.0,2,5,0,5,1,6,3,0,Matches
1374,Toni Kroos,de GER,MF,Real Madrid,es La Liga,30,1990,23.5,42,22,15,15,12,11,44,25.0,33,26,6,20,15,57,10,3,Matches
1375,Filip Krovinović,hr CRO,MF,West Brom,eng Premier League,24,1995,6.1,13,10,6,5,2,6,18,33.3,12,2,0,2,4,17,2,0,Matches
1376,Rade Krunić,ba BIH,"MF,FW",Milan,it Serie A,26,1993,8.0,15,12,6,6,3,7,17,41.2,10,12,2,10,10,25,9,0,Matches
1377,Max Kruse,de GER,"FW,MF",Union Berlin,de Bundesliga,32,1988,18.1,7,3,1,5,1,2,9,22.2,7,11,0,11,3,10,3,0,Matches
1378,Lukas Kübler,de GER,"DF,MF",Freiburg,de Bundesliga,27,1992,9.8,15,8,9,5,1,9,14,64.3,5,9,3,6,21,36,31,0,Matches
1379,Takefusa Kubo,jp JPN,"MF,FW",Villarreal,es La Liga,19,2001,3.3,1,1,0,0,1,1,5,20.0,4,2,0,2,1,2,2,0,Matches
1380,Takefusa Kubo,jp JPN,"MF,FW",Getafe,es La Liga,19,2001,8.9,7,4,2,3,2,1,14,7.1,13,14,0,14,14,21,4,0,Matches
1381,Juraj Kucka,sk SVK,"MF,FW",Parma,it Serie A,33,1987,25.9,67,36,21,37,9,26,74,35.1,48,25,3,22,28,95,25,0,Matches
1382,Kuki,es ESP,MF,Valladolid,es La Liga,22,1998,0.3,1,1,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0,Matches
1383,Dejan Kulusevski,se SWE,"MF,FW",Juventus,it Serie A,20,2000,21.4,33,19,12,10,11,14,43,32.6,29,22,0,22,9,42,2,1,Matches
1384,Marash Kumbulla,al ALB,DF,Roma,it Serie A,20,2000,15.1,16,11,8,7,1,5,17,29.4,12,12,5,7,24,40,38,1,Matches
1385,Pierre Kunde,cm CMR,MF,Mainz 05,de Bundesliga,25,1995,5.7,8,4,1,5,2,2,9,22.2,7,6,0,6,10,18,9,0,Matches
1386,Fabian Kunze,de GER,MF,Arminia,de Bundesliga,22,1998,14.1,38,26,19,15,4,19,42,45.2,23,19,3,16,18,56,22,1,Matches
1387,Jasmin Kurtić,si SVN,MF,Parma,it Serie A,31,1989,30.4,46,28,22,21,3,21,70,30.0,49,22,2,20,33,79,57,1,Matches
1388,Layvin Kurzawa,fr FRA,DF,Paris S-G,fr Ligue 1,27,1992,14.2,26,19,10,10,6,9,28,32.1,19,20,5,15,28,54,26,1,Matches
1389,Dereck Kutesa,ch SUI,"MF,FW",Reims,fr Ligue 1,22,1997,7.6,15,7,7,3,5,5,14,35.7,9,7,1,6,7,22,3,0,Matches
1390,Ahmed Kutucu,tr TUR,"FW,MF",Schalke 04,de Bundesliga,20,2000,1.2,1,0,0,0,1,1,2,50.0,1,1,0,1,0,1,0,0,Matches
1391,Enock Kwateng,fr FRA,DF,Bordeaux,fr Ligue 1,23,1997,11.5,21,12,15,4,2,14,27,51.9,13,15,3,12,26,47,27,0,Matches
1392,Giorgos Kyriakopoulos,gr GRE,DF,Sassuolo,it Serie A,24,1996,16.2,35,18,17,12,6,8,28,28.6,20,16,5,11,15,50,42,0,Matches
1393,Antonino La Gumina,it ITA,FW,Sampdoria,it Serie A,24,1996,3.8,3,2,0,1,2,0,3,0.0,3,5,1,4,3,6,5,0,Matches
1394,Gaëtan Laborde,fr FRA,"FW,MF",Montpellier,fr Ligue 1,26,1994,36.2,43,22,21,17,5,16,60,26.7,44,29,3,26,16,59,25,1,Matches
1395,Alexandre Lacazette,fr FRA,FW,Arsenal,eng Premier League,29,1991,21.4,18,10,4,11,3,4,22,18.2,18,20,1,19,12,30,13,0,Matches
1396,Tom Lacoux,fr FRA,MF,Bordeaux,fr Ligue 1,18,2002,5.8,22,14,10,11,1,9,21,42.9,12,12,3,9,12,34,7,0,Matches
1397,Maxence Lacroix,fr FRA,DF,Wolfsburg,de Bundesliga,20,2000,28.8,49,29,37,12,0,24,45,53.3,21,51,21,30,65,114,140,1,Matches
1398,Alban Lafont,fr FRA,GK,Nantes,fr Ligue 1,21,1999,38.0,1,0,1,0,0,1,1,100.0,0,1,0,1,0,1,14,0,Matches
