,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles,Tackles_Won,Tackles_Def_3rd,Tackles_Mid_3rd,Tackles_Att_3rd,Dribblers_Tackled,Dribblers_Challenged,Dribblers_Tackle_W%,Dribblers_Tackle_Lost,Blocks,Shots_Blocked,Passes_Blocked,Interceptions,Tackles+Interceptions,Clearances,Errors_Shots
1475,1768,Quentin Merlin,fr FRA,DF,Nantes,fr Ligue 1,20,2002,19.9,31.0,19,19.0,8.0,4.0,18.0,38.0,47.4,20.0,27.0,4.0,23.0,24,55.0,30.0,0.0
1476,1769,Yıldırım Mert Çetin,tr TUR,DF,Lecce,it Serie A,25,1997,0.2,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,1.0,0.0
1477,1770,Roque Mesa,es ESP,MF,Valladolid,es La Liga,33,1989,18.0,27.0,15,16.0,10.0,1.0,12.0,38.0,31.6,26.0,16.0,4.0,12.0,13,40.0,18.0,0.0
1478,1772,Lionel Messi,ar ARG,"FW,MF",Paris S-G,fr Ligue 1,35,1987,31.5,26.0,18,1.0,13.0,12.0,11.0,27.0,40.7,16.0,11.0,0.0,11.0,2,28.0,0.0,0.0
1479,1773,Junior Messias,br BRA,"FW,DF",Milan,it Serie A,31,1991,16.6,24.0,18,9.0,9.0,6.0,5.0,19.0,26.3,14.0,20.0,4.0,16.0,7,31.0,28.0,0.0
1480,1774,Amine Messoussa,fr FRA,FW,Lille,fr Ligue 1,17,2004,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1481,1775,Thomas Meunier,be BEL,DF,Dortmund,de Bundesliga,30,1991,6.5,16.0,7,8.0,5.0,3.0,10.0,17.0,58.8,7.0,7.0,2.0,5.0,9,25.0,16.0,0.0
1482,1777,Sven Michel,de GER,"FW,MF",Union Berlin,de Bundesliga,32,1990,5.5,9.0,5,1.0,5.0,3.0,4.0,8.0,50.0,4.0,5.0,1.0,4.0,0,9.0,4.0,0.0
1483,1778,Alex Mighten,eng ENG,FW,Nott'ham Forest,eng Premier League,20,2002,0.1,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1484,1779,Tommaso Milanese,it ITA,MF,Cremonese,it Serie A,20,2002,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0
1485,1780,Nikola Milenković,rs SRB,DF,Fiorentina,it Serie A,24,1997,23.7,40.0,25,20.0,17.0,3.0,18.0,27.0,66.7,9.0,27.0,14.0,13.0,22,62.0,72.0,0.0
1486,1781,Lewis Miley,eng ENG,MF,Newcastle Utd,eng Premier League,16,2006,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0
1487,1784,Sergej Milinković-Savić,rs SRB,MF,Lazio,it Serie A,27,1995,33.6,58.0,35,22.0,23.0,13.0,24.0,67.0,35.8,43.0,50.0,12.0,38.0,28,86.0,49.0,0.0
1488,1786,Éder Militão,br BRA,DF,Real Madrid,es La Liga,24,1998,30.0,46.0,32,25.0,18.0,3.0,26.0,33.0,78.8,7.0,67.0,39.0,28.0,42,88.0,104.0,2.0
1489,1787,Luka Milivojević,rs SRB,MF,Crystal Palace,eng Premier League,31,1991,5.7,13.0,7,7.0,4.0,2.0,7.0,10.0,70.0,3.0,13.0,4.0,9.0,12,25.0,10.0,1.0
1490,1788,Luis Milla,es ESP,MF,Getafe,es La Liga,27,1994,20.6,48.0,30,21.0,18.0,9.0,19.0,44.0,43.2,25.0,13.0,1.0,12.0,32,80.0,25.0,1.0
1491,1789,Pere Milla,es ESP,"FW,MF",Elche,es La Liga,29,1992,20.5,31.0,20,18.0,8.0,5.0,14.0,41.0,34.1,27.0,18.0,3.0,15.0,9,40.0,19.0,1.0
1492,1790,Enzo Millot,fr FRA,MF,Stuttgart,de Bundesliga,20,2002,9.9,23.0,16,9.0,10.0,4.0,12.0,19.0,63.2,7.0,20.0,3.0,17.0,12,35.0,7.0,0.0
1493,1791,James Milner,eng ENG,"MF,DF",Liverpool,eng Premier League,36,1986,10.1,26.0,16,11.0,11.0,4.0,15.0,34.0,44.1,19.0,14.0,2.0,12.0,12,38.0,15.0,0.0
1494,1792,Marko Milovanović,rs SRB,FW,Almería,es La Liga,18,2003,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1495,1793,Kim Min-jae,kr KOR,DF,Napoli,it Serie A,25,1996,33.9,55.0,30,32.0,22.0,1.0,25.0,29.0,86.2,4.0,36.0,26.0,10.0,41,96.0,123.0,1.0
1496,1794,Yerry Mina,co COL,DF,Everton,eng Premier League,27,1994,6.6,15.0,8,9.0,6.0,0.0,9.0,11.0,81.8,2.0,7.0,4.0,3.0,6,21.0,28.0,0.0
1497,1795,Takumi Minamino,jp JPN,"MF,FW",Monaco,fr Ligue 1,27,1995,8.0,15.0,8,5.0,7.0,3.0,7.0,35.0,20.0,28.0,14.0,0.0,14.0,6,21.0,4.0,0.0
1498,1796,Tyrone Mings,eng ENG,DF,Aston Villa,eng Premier League,29,1993,35.0,15.0,7,10.0,5.0,0.0,9.0,20.0,45.0,11.0,40.0,21.0,19.0,54,69.0,163.0,2.0
1499,1797,Óscar Mingueza,es ESP,DF,Celta Vigo,es La Liga,23,1999,14.3,37.0,21,27.0,9.0,1.0,25.0,32.0,78.1,7.0,10.0,4.0,6.0,12,49.0,25.0,0.0
1500,1798,Rafa Mir,es ESP,FW,Sevilla,es La Liga,25,1997,14.4,8.0,2,2.0,4.0,2.0,2.0,5.0,40.0,3.0,5.0,1.0,4.0,4,12.0,11.0,0.0
1501,1799,Aleksei Miranchuk,ru RUS,MF,Torino,it Serie A,26,1995,23.2,11.0,5,3.0,4.0,4.0,3.0,11.0,27.3,8.0,11.0,0.0,11.0,2,13.0,5.0,0.0
1502,1800,Juan Miranda,es ESP,DF,Betis,es La Liga,22,2000,16.4,23.0,16,16.0,6.0,1.0,14.0,29.0,48.3,15.0,20.0,7.0,13.0,20,43.0,63.0,0.0
1503,1802,Fabio Miretti,it ITA,"MF,FW",Juventus,it Serie A,18,2003,13.7,24.0,11,15.0,6.0,3.0,12.0,29.0,41.4,17.0,20.0,1.0,19.0,4,28.0,11.0,0.0
1504,1803,Filippo Missori,it ITA,DF,Roma,it Serie A,18,2004,2.0,4.0,3,3.0,0.0,1.0,3.0,6.0,50.0,3.0,0.0,0.0,0.0,3,7.0,5.0,0.0
1505,1804,Tyrick Mitchell,eng ENG,DF,Crystal Palace,eng Premier League,22,1999,32.1,71.0,49,43.0,23.0,5.0,30.0,53.0,56.6,23.0,48.0,11.0,37.0,42,113.0,78.0,0.0
1506,1805,Kaoru Mitoma,jp JPN,"FW,MF",Brighton,eng Premier League,25,1997,25.8,44.0,27,15.0,16.0,13.0,20.0,41.0,48.8,21.0,25.0,0.0,25.0,17,61.0,10.0,0.0
1507,1806,Aleksandar Mitrović,rs SRB,FW,Fulham,eng Premier League,27,1994,22.3,14.0,7,8.0,4.0,2.0,5.0,12.0,41.7,7.0,22.0,5.0,17.0,3,17.0,20.0,1.0
1508,1807,Stefan Mitrović,rs SRB,DF,Getafe,es La Liga,32,1990,18.7,14.0,6,12.0,2.0,0.0,7.0,11.0,63.6,4.0,12.0,10.0,2.0,17,31.0,90.0,2.0
1509,1808,Maximilian Mittelstädt,de GER,"DF,MF",Hertha BSC,de Bundesliga,25,1997,9.4,39.0,20,31.0,6.0,2.0,17.0,39.0,43.6,22.0,13.0,2.0,11.0,26,65.0,27.0,0.0
1510,1809,Henrikh Mkhitaryan,am ARM,MF,Inter,it Serie A,33,1989,22.1,41.0,26,13.0,22.0,6.0,14.0,41.0,34.1,27.0,27.0,4.0,23.0,21,62.0,18.0,0.0
1511,1810,Anthony Modeste,fr FRA,FW,Dortmund,de Bundesliga,34,1988,9.0,4.0,4,2.0,0.0,2.0,2.0,5.0,40.0,3.0,7.0,0.0,7.0,2,6.0,22.0,0.0
1512,1811,Luka Modrić,hr CRO,MF,Real Madrid,es La Liga,36,1985,19.4,19.0,9,6.0,6.0,7.0,10.0,25.0,40.0,15.0,15.0,5.0,10.0,10,29.0,7.0,0.0
1513,1814,Mostafa Mohamed,eg EGY,FW,Nantes,fr Ligue 1,24,1997,21.5,18.0,13,5.0,7.0,6.0,9.0,20.0,45.0,11.0,23.0,1.0,22.0,10,28.0,33.0,0.0
1514,1815,Tobias Mohr,de GER,"DF,MF",Schalke 04,de Bundesliga,26,1995,9.3,8.0,5,3.0,5.0,0.0,2.0,7.0,28.6,5.0,14.0,5.0,9.0,8,16.0,19.0,0.0
1515,1818,Clinton Mola,eng ENG,DF,Stuttgart,de Bundesliga,21,2001,0.2,3.0,1,2.0,1.0,0.0,1.0,1.0,100.0,0.0,1.0,1.0,0.0,1,4.0,2.0,0.0
1516,1819,Nahuel Molina,ar ARG,DF,Atlético Madrid,es La Liga,24,1998,31.9,69.0,43,38.0,18.0,13.0,39.0,91.0,42.9,52.0,38.0,7.0,31.0,18,87.0,63.0,1.0
1517,1820,Salvatore Molina,it ITA,DF,Monza,it Serie A,30,1992,2.5,6.0,5,2.0,4.0,0.0,4.0,5.0,80.0,1.0,4.0,2.0,2.0,1,7.0,2.0,0.0
1518,1823,Jon Moncayola,es ESP,"MF,DF",Osasuna,es La Liga,24,1998,27.2,55.0,39,24.0,22.0,9.0,30.0,76.0,39.5,46.0,37.0,5.0,32.0,17,72.0,32.0,2.0
1519,1824,Monchu,es ESP,MF,Valladolid,es La Liga,22,1999,22.6,50.0,29,20.0,21.0,9.0,19.0,46.0,41.3,27.0,28.0,11.0,17.0,18,68.0,22.0,1.0
1520,1825,César Montes,mx MEX,DF,Espanyol,es La Liga,25,1997,17.7,17.0,9,10.0,7.0,0.0,10.0,18.0,55.6,8.0,19.0,12.0,7.0,14,31.0,101.0,0.0
1521,1826,Daniele Montevago,it ITA,FW,Sampdoria,it Serie A,19,2003,2.6,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0,1.0,1.0,0.0
1522,1827,Gonzalo Montiel,ar ARG,DF,Sevilla,es La Liga,25,1997,16.9,26.0,15,12.0,14.0,0.0,15.0,29.0,51.7,14.0,25.0,7.0,18.0,19,45.0,38.0,0.0
1523,1829,Martín Montoya,es ESP,DF,Betis,es La Liga,31,1991,5.0,13.0,8,9.0,4.0,0.0,10.0,12.0,83.3,2.0,6.0,1.0,5.0,9,22.0,14.0,1.0
1524,1830,Kieffer Moore,wls WAL,FW,Bournemouth,eng Premier League,29,1992,14.2,14.0,11,2.0,9.0,3.0,5.0,16.0,31.3,11.0,12.0,5.0,7.0,1,15.0,26.0,0.0
1525,1831,Andrew Moran,ie IRL,FW,Brighton,eng Premier League,18,2003,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0
1526,1832,Álvaro Morata,es ESP,FW,Atlético Madrid,es La Liga,29,1992,21.1,16.0,11,4.0,8.0,4.0,3.0,8.0,37.5,5.0,11.0,3.0,8.0,0,16.0,23.0,0.0
1527,1833,Jon Morcillo,es ESP,"FW,MF",Athletic Club,es La Liga,23,1998,0.8,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,2.0,0.0,0.0
1528,1834,Alberto Moreno,es ESP,DF,Villarreal,es La Liga,30,1992,14.4,23.0,12,10.0,10.0,3.0,11.0,24.0,45.8,13.0,12.0,1.0,11.0,23,46.0,26.0,0.0
1529,1837,Diego Moreno,es ESP,DF,Osasuna,es La Liga,21,2001,7.1,4.0,4,2.0,2.0,0.0,3.0,8.0,37.5,5.0,7.0,4.0,3.0,5,9.0,21.0,0.0
1530,1838,Gerard Moreno,es ESP,FW,Villarreal,es La Liga,30,1992,13.7,11.0,6,0.0,6.0,5.0,3.0,6.0,50.0,3.0,6.0,2.0,4.0,5,16.0,10.0,0.0
1531,1839,Marlos Moreno,co COL,"MF,DF",Troyes,fr Ligue 1,25,1996,0.1,2.0,2,2.0,0.0,0.0,2.0,3.0,66.7,1.0,1.0,1.0,0.0,0,2.0,0.0,0.0
1532,1840,Tete Morente,es ESP,"MF,DF",Elche,es La Liga,25,1996,23.0,33.0,21,18.0,13.0,2.0,15.0,36.0,41.7,21.0,23.0,3.0,20.0,25,58.0,28.0,0.0
1533,1841,Ilaix Moriba,gn GUI,MF,Valencia,es La Liga,19,2003,11.2,35.0,16,14.0,17.0,4.0,14.0,24.0,58.3,10.0,11.0,1.0,10.0,4,39.0,12.0,0.0
1534,1844,Nikola Moro,hr CRO,MF,Bologna,it Serie A,24,1998,13.6,32.0,21,11.0,15.0,6.0,14.0,36.0,38.9,22.0,15.0,2.0,13.0,8,40.0,18.0,0.0
1535,1845,Loren Morón,es ESP,FW,Betis,es La Liga,28,1993,0.2,2.0,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,1.0,0.0
1536,1846,Cristhian Mosquera,co COL,DF,Valencia,es La Liga,18,2004,1.6,4.0,2,3.0,1.0,0.0,4.0,5.0,80.0,1.0,1.0,0.0,1.0,1,5.0,5.0,0.0
1537,1847,Dany Mota,pt POR,"FW,MF",Monza,it Serie A,24,1998,21.2,8.0,7,1.0,3.0,4.0,2.0,10.0,20.0,8.0,5.0,1.0,4.0,6,14.0,25.0,0.0
1538,1848,Lebo Mothiba,za RSA,"FW,MF",Strasbourg,fr Ligue 1,26,1996,4.8,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,1.0,5.0,0,1.0,4.0,0.0
1539,1849,Youssoufa Moukoko,de GER,FW,Dortmund,de Bundesliga,17,2004,12.7,13.0,7,3.0,6.0,4.0,3.0,6.0,50.0,3.0,9.0,0.0,9.0,2,15.0,1.0,0.0
1540,1850,Steve Mounié,bj BEN,FW,Brest,fr Ligue 1,27,1994,18.4,13.0,5,1.0,7.0,5.0,5.0,14.0,35.7,9.0,18.0,7.0,11.0,3,16.0,20.0,0.0
1541,1851,Mason Mount,eng ENG,"MF,FW",Chelsea,eng Premier League,23,1999,18.3,33.0,19,6.0,16.0,11.0,14.0,27.0,51.9,13.0,24.0,6.0,18.0,8,41.0,9.0,0.0
1542,1852,Lucas Moura,br BRA,"MF,DF",Tottenham,eng Premier League,29,1992,1.7,8.0,5,1.0,3.0,4.0,1.0,4.0,25.0,3.0,0.0,0.0,0.0,2,10.0,1.0,1.0
1543,1853,Bevic Moussiti-Oko,cg CGO,FW,Ajaccio,fr Ligue 1,27,1995,7.8,3.0,1,1.0,1.0,1.0,1.0,2.0,50.0,1.0,5.0,3.0,2.0,2,5.0,8.0,0.0
1544,1854,João Moutinho,pt POR,MF,Wolves,eng Premier League,35,1986,19.8,51.0,30,24.0,21.0,6.0,19.0,46.0,41.3,27.0,22.0,6.0,16.0,18,69.0,20.0,0.0
1545,1855,João Moutinho,pt POR,"DF,FW",Spezia,it Serie A,24,1998,0.6,7.0,1,5.0,1.0,1.0,3.0,4.0,75.0,1.0,1.0,1.0,0.0,0,7.0,0.0,0.0
1546,1856,Samuel Moutoussamy,cd COD,MF,Nantes,fr Ligue 1,25,1996,26.7,64.0,34,27.0,28.0,9.0,26.0,76.0,34.2,50.0,23.0,2.0,21.0,24,88.0,15.0,0.0
1547,1857,Divin Mubama,eng ENG,FW,West Ham,eng Premier League,17,2004,0.4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0
1548,1858,Mykhailo Mudryk,ua UKR,"FW,MF",Chelsea,eng Premier League,21,2001,7.3,11.0,9,2.0,4.0,5.0,4.0,13.0,30.8,9.0,7.0,1.0,6.0,0,11.0,3.0,0.0
1549,1859,François Mughe,cm CMR,MF,Marseille,fr Ligue 1,18,2004,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1550,1860,Nordi Mukiele,fr FRA,DF,Paris S-G,fr Ligue 1,24,1997,12.6,31.0,23,16.0,6.0,9.0,19.0,29.0,65.5,10.0,22.0,9.0,13.0,14,45.0,16.0,0.0
1551,1861,Mert Müldür,tr TUR,"FW,DF",Sassuolo,it Serie A,23,1999,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1552,1863,Thomas Müller,de GER,"FW,MF",Bayern Munich,de Bundesliga,32,1989,18.5,21.0,12,5.0,9.0,7.0,6.0,16.0,37.5,10.0,19.0,3.0,16.0,4,25.0,16.0,0.0
1553,1864,Abdul Mumin,gh GHA,DF,Rayo Vallecano,es La Liga,24,1998,10.2,11.0,9,5.0,6.0,0.0,3.0,7.0,42.9,4.0,13.0,5.0,8.0,9,20.0,36.0,2.0
1554,1865,Marshall Munetsi,zw ZIM,MF,Reims,fr Ligue 1,26,1996,30.0,58.0,27,13.0,31.0,14.0,20.0,48.0,41.7,28.0,37.0,11.0,26.0,26,84.0,41.0,1.0
1555,1866,Iker Muniain,es ESP,"MF,FW",Athletic Club,es La Liga,29,1992,18.8,21.0,16,7.0,11.0,3.0,6.0,17.0,35.3,11.0,10.0,1.0,9.0,4,25.0,2.0,0.0
1556,1867,Aihen Muñoz,es ESP,DF,Real Sociedad,es La Liga,24,1997,19.5,38.0,23,17.0,17.0,4.0,22.0,47.0,46.8,25.0,26.0,5.0,21.0,9,47.0,38.0,0.0
1557,1868,Álvaro Muñoz,uy URU,FW,Real Madrid,es La Liga,18,2004,0.9,2.0,1,1.0,0.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,2.0,1.0,0.0
1558,1869,Iker Muñoz,es ESP,MF,Osasuna,es La Liga,19,2002,2.8,1.0,0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,2.0,1.0,1.0,3,4.0,8.0,0.0
1559,1870,Pablo Muñoz,es ESP,MF,Rayo Vallecano,es La Liga,18,2003,0.1,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1560,1871,Luis Muriel,co COL,"FW,MF",Atalanta,it Serie A,31,1991,11.9,9.0,6,2.0,3.0,4.0,5.0,16.0,31.3,11.0,9.0,0.0,9.0,2,11.0,2.0,0.0
1561,1872,Jeison Murillo,co COL,DF,Sampdoria,it Serie A,30,1992,11.7,22.0,11,16.0,6.0,0.0,17.0,26.0,65.4,9.0,22.0,14.0,8.0,8,30.0,39.0,0.0
1562,1873,Vedat Muriqi,xk KVX,FW,Mallorca,es La Liga,28,1994,32.6,12.0,7,4.0,7.0,1.0,3.0,13.0,23.1,10.0,19.0,7.0,12.0,12,24.0,73.0,0.0
1563,1874,Jacob Murphy,eng ENG,FW,Newcastle Utd,eng Premier League,27,1995,13.9,15.0,7,3.0,8.0,4.0,8.0,20.0,40.0,12.0,17.0,0.0,17.0,7,22.0,3.0,0.0
1564,1875,Nicola Murru,it ITA,DF,Sampdoria,it Serie A,27,1994,8.7,24.0,14,15.0,8.0,1.0,7.0,13.0,53.8,6.0,17.0,7.0,10.0,10,34.0,21.0,0.0
1565,1876,Yunus Musah,us USA,MF,Valencia,es La Liga,19,2002,23.4,48.0,35,17.0,23.0,8.0,20.0,30.0,66.7,10.0,20.0,1.0,19.0,11,59.0,16.0,2.0
1566,1877,Jamal Musiala,de GER,"MF,FW",Bayern Munich,de Bundesliga,19,2003,24.4,34.0,23,9.0,16.0,9.0,13.0,35.0,37.1,22.0,30.0,3.0,27.0,19,53.0,3.0,0.0
1567,1879,Marlon Mustapha,at AUT,"FW,MF",Mainz 05,de Bundesliga,21,2001,0.8,2.0,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0,2.0,0.0,0.0
1568,1881,Enock Mwepu,zm ZAM,"FW,MF",Brighton,eng Premier League,24,1998,2.4,10.0,5,1.0,6.0,3.0,3.0,4.0,75.0,1.0,3.0,1.0,2.0,1,11.0,1.0,0.0
1569,1882,Francisco Mwepu,zm ZAM,FW,Cádiz,es La Liga,22,2000,0.2,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0
1570,1883,Vitaliy Mykolenko,ua UKR,DF,Everton,eng Premier League,23,1999,29.5,58.0,34,36.0,19.0,3.0,28.0,51.0,54.9,23.0,50.0,16.0,34.0,46,104.0,99.0,0.0
1571,1884,Joakim Mæhle,dk DEN,"DF,MF",Atalanta,it Serie A,25,1997,24.5,32.0,18,12.0,7.0,13.0,22.0,39.0,56.4,17.0,29.0,6.0,23.0,24,56.0,26.0,0.0
1572,1885,Obite N'Dicka,ci CIV,DF,Eint Frankfurt,de Bundesliga,22,1999,29.9,25.0,18,10.0,11.0,4.0,18.0,32.0,56.3,14.0,47.0,19.0,28.0,31,56.0,150.0,0.0
1573,1888,Stanley N'Soki,fr FRA,DF,Hoffenheim,de Bundesliga,23,1999,14.3,22.0,13,14.0,7.0,1.0,12.0,22.0,54.5,10.0,22.0,5.0,17.0,24,46.0,34.0,0.0
1574,1889,Herculano Nabian,pt POR,MF,Empoli,it Serie A,18,2004,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1575,1890,Nacho,es ESP,DF,Real Madrid,es La Liga,32,1990,18.2,24.0,16,17.0,5.0,2.0,12.0,29.0,41.4,17.0,11.0,6.0,5.0,18,42.0,37.0,0.0
1576,1891,Nikolas Nartey,dk DEN,"DF,MF",Stuttgart,de Bundesliga,22,2000,5.3,11.0,6,7.0,3.0,1.0,5.0,9.0,55.6,4.0,9.0,0.0,9.0,4,15.0,12.0,0.0
1577,1892,Juanjo Narváez,co COL,"MF,FW",Valladolid,es La Liga,27,1995,1.6,1.0,1,1.0,0.0,0.0,1.0,1.0,100.0,0.0,2.0,0.0,2.0,0,1.0,0.0,0.0
1578,1893,Matija Nastasić,rs SRB,DF,Mallorca,es La Liga,29,1993,10.1,10.0,8,7.0,1.0,2.0,3.0,6.0,50.0,3.0,11.0,4.0,7.0,18,28.0,43.0,1.0
1579,1894,Roberto Navarro,es ESP,"MF,FW",Real Sociedad,es La Liga,20,2002,3.9,5.0,4,4.0,0.0,1.0,1.0,2.0,50.0,1.0,7.0,0.0,7.0,2,7.0,2.0,0.0
1580,1895,Jesús Navas,es ESP,"DF,FW",Sevilla,es La Liga,36,1985,22.0,19.0,12,8.0,3.0,8.0,11.0,22.0,50.0,11.0,18.0,7.0,11.0,22,41.0,52.0,1.0
1581,1897,Michel Ndary Adopo,fr FRA,"MF,DF",Torino,it Serie A,22,2000,2.9,7.0,2,4.0,2.0,1.0,1.0,3.0,33.3,2.0,2.0,2.0,0.0,1,8.0,4.0,0.0
1582,1898,Youssouf Ndayishimiye,bi BDI,"MF,DF",Nice,fr Ligue 1,23,1998,6.3,13.0,9,8.0,5.0,0.0,6.0,11.0,54.5,5.0,8.0,5.0,3.0,12,25.0,22.0,1.0
1583,1899,Papa Ndiaga Yade,sn SEN,"DF,MF",Troyes,fr Ligue 1,22,2000,6.3,10.0,6,6.0,2.0,2.0,7.0,22.0,31.8,15.0,10.0,2.0,8.0,8,18.0,10.0,0.0
1584,1900,Wilfred Ndidi,ng NGA,MF,Leicester City,eng Premier League,25,1996,18.7,61.0,42,34.0,24.0,3.0,17.0,43.0,39.5,26.0,32.0,14.0,18.0,38,99.0,48.0,3.0
1585,1901,Tanguy Ndombele,fr FRA,MF,Napoli,it Serie A,25,1996,9.0,14.0,8,4.0,8.0,2.0,4.0,7.0,57.1,3.0,10.0,1.0,9.0,7,21.0,7.0,1.0
1586,1902,Álvaro Negredo,es ESP,FW,Cádiz,es La Liga,36,1985,8.4,5.0,4,1.0,2.0,2.0,2.0,2.0,100.0,0.0,4.0,1.0,3.0,0,5.0,8.0,0.0
1587,1903,Reiss Nelson,eng ENG,FW,Arsenal,eng Premier League,22,1999,2.4,4.0,1,2.0,1.0,1.0,2.0,4.0,50.0,2.0,3.0,0.0,3.0,0,4.0,4.0,0.0
1588,1904,Ilija Nestorovski,mk MKD,"FW,MF",Udinese,it Serie A,32,1990,7.1,7.0,3,2.0,1.0,4.0,5.0,11.0,45.5,6.0,6.0,1.0,5.0,2,9.0,10.0,0.0
1589,1906,Pedro Neto,pt POR,"FW,MF",Wolves,eng Premier League,22,2000,10.7,11.0,6,4.0,2.0,5.0,7.0,17.0,41.2,10.0,5.0,1.0,4.0,4,15.0,4.0,0.0
1590,1907,Luca Netz,de GER,DF,M'Gladbach,de Bundesliga,19,2003,7.8,25.0,13,19.0,3.0,3.0,19.0,32.0,59.4,13.0,5.0,1.0,4.0,6,31.0,27.0,0.0
1591,1909,Florian Neuhaus,de GER,MF,M'Gladbach,de Bundesliga,25,1997,15.6,19.0,9,9.0,5.0,5.0,8.0,27.0,29.6,19.0,20.0,3.0,17.0,12,31.0,5.0,0.0
1592,1910,Rúben Neves,pt POR,MF,Wolves,eng Premier League,25,1997,33.5,79.0,43,31.0,33.0,15.0,32.0,74.0,43.2,42.0,59.0,22.0,37.0,50,129.0,85.0,1.0
1593,1911,Neymar,br BRA,"MF,FW",Paris S-G,fr Ligue 1,30,1992,17.2,22.0,14,6.0,9.0,7.0,9.0,19.0,47.4,10.0,7.0,1.0,6.0,4,26.0,1.0,1.0
1594,1912,Jessic Ngankam,de GER,"FW,MF",Hertha BSC,de Bundesliga,22,2000,9.2,14.0,9,7.0,4.0,3.0,6.0,14.0,42.9,8.0,6.0,1.0,5.0,1,15.0,4.0,0.0
1595,1913,Cyril Ngonge,be BEL,"MF,FW",Hellas Verona,it Serie A,22,2000,8.3,7.0,3,2.0,2.0,3.0,3.0,11.0,27.3,8.0,7.0,0.0,7.0,6,13.0,4.0,0.0
1596,1914,Moussa Niakhate,sn SEN,DF,Nott'ham Forest,eng Premier League,26,1996,12.9,18.0,9,15.0,3.0,0.0,11.0,22.0,50.0,11.0,18.0,8.0,10.0,19,37.0,60.0,0.0
1597,1915,Ibrahima Niane,sn SEN,FW,Angers,fr Ligue 1,23,1999,12.6,6.0,2,1.0,4.0,1.0,1.0,6.0,16.7,5.0,8.0,2.0,6.0,1,7.0,9.0,0.0
1598,1916,M'Baye Niang,sn SEN,FW,Auxerre,fr Ligue 1,27,1994,16.5,13.0,7,1.0,8.0,4.0,3.0,13.0,23.1,10.0,22.0,1.0,21.0,1,14.0,20.0,0.0
1599,1917,Tanguy Nianzou,fr FRA,DF,Sevilla,es La Liga,20,2002,15.2,20.0,15,10.0,9.0,1.0,8.0,11.0,72.7,3.0,8.0,5.0,3.0,16,36.0,44.0,3.0
1600,1918,Rasmus Nicolaisen,dk DEN,DF,Toulouse,fr Ligue 1,25,1997,33.3,48.0,21,34.0,14.0,0.0,29.0,46.0,63.0,17.0,58.0,45.0,13.0,50,98.0,152.0,0.0
1601,1919,Hans Nicolussi Caviglia,it ITA,MF,Salernitana,it Serie A,22,2000,6.5,15.0,6,5.0,8.0,2.0,9.0,15.0,60.0,6.0,9.0,0.0,9.0,7,22.0,7.0,1.0
1602,1922,Saúl Ñíguez,es ESP,"MF,DF",Atlético Madrid,es La Liga,27,1994,12.2,42.0,27,18.0,18.0,6.0,22.0,37.0,59.5,15.0,27.0,5.0,22.0,15,57.0,29.0,0.0
1603,1923,Dimitris Nikolaou,gr GRE,DF,Spezia,it Serie A,23,1998,32.9,45.0,32,31.0,10.0,4.0,25.0,37.0,67.6,12.0,41.0,26.0,15.0,27,72.0,82.0,0.0
