,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Shot_Creating_Action,Shot_Creating_Action_per90,Pass_Live_Shot,Pass_Dead_Shot,Take_Ons_Shot,Shot-Shot,Fouls_drawn_Shot,Defensive_Shot,Goal_Creating_Action,Goal_Creating_Action_90,Pass_Live_Goal,Pass_Dead_Goal,Take_Ons_Goal,Shot_Goal,Fouls_Drawn_Goal,Defensive_Goal,Matches
1300,Yann Karamoh,fr FRA,"FW,MF",Montpellier,fr Ligue 1,25,1998,3.2,9,2.85,6,0,1,1,1,0,1,0.32,0,0,0,1,0,0,Matches
1301,Atakan Karazor,de GER,MF,Stuttgart,de Bundesliga,26,1996,29.1,57,1.96,49,0,0,2,1,5,5,0.17,5,0,0,0,0,0,Matches
1302,Ayman Kari,fr FRA,MF,Lorient,fr Ligue 1,18,2004,9.9,33,3.32,29,0,1,1,2,0,3,0.30,3,0,0,0,0,0,Matches
1303,Emir Karic,at AUT,DF,Darmstadt 98,de Bundesliga,26,1997,19.8,47,2.37,41,1,3,0,0,2,2,0.10,2,0,0,0,0,0,Matches
1304,Loris Karius,de GER,GK,Newcastle Utd,eng Premier League,30,1993,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1305,Jesper Karlsson,se SWE,FW,Bologna,it Serie A,25,1998,3.8,11,2.88,7,3,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1306,Jon Karrikaburu,es ESP,"MF,FW",Alavés,es La Liga,20,2002,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1307,Rick Karsdorp,nl NED,DF,Roma,it Serie A,28,1995,13.2,22,1.64,20,1,0,0,1,0,3,0.22,2,0,0,0,1,0,Matches
1308,Grigoris Kastanos,cy CYP,"MF,DF",Salernitana,it Serie A,25,1998,16.4,57,3.46,34,15,1,2,5,0,6,0.36,2,2,0,1,1,0,Matches
1309,Silas Katompa,cd COD,"FW,MF",Stuttgart,de Bundesliga,24,1998,10.0,42,4.20,25,0,11,2,4,0,7,0.70,2,0,3,1,1,0,Matches
1310,Panos Katseris,gr GRE,DF,Lorient,fr Ligue 1,22,2001,11.6,20,1.73,15,0,1,2,1,1,3,0.26,2,0,0,1,0,0,Matches
1311,Mikkel Kaufmann,dk DEN,FW,Union Berlin,de Bundesliga,22,2001,5.4,12,2.22,9,0,2,1,0,0,1,0.18,0,0,1,0,0,0,Matches
1312,Michael Kayode,it ITA,DF,Fiorentina,it Serie A,19,2004,22.9,33,1.44,26,6,0,0,0,1,2,0.09,2,0,0,0,0,0,Matches
1313,Moise Kean,it ITA,FW,Juventus,it Serie A,23,2000,7.3,14,1.93,7,0,5,1,0,1,1,0.14,0,0,0,1,0,0,Matches
1314,Michael Keane,eng ENG,DF,Everton,eng Premier League,30,1993,4.9,4,0.82,3,0,0,1,0,0,1,0.21,0,0,0,1,0,0,Matches
1315,Ibrahima Kebe,ml MLI,MF,Girona,es La Liga,22,2000,0.1,1,10.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1316,Kévin Keben Biakolo,cm CMR,DF,Toulouse,fr Ligue 1,19,2004,5.8,4,0.69,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1317,Yassine Kechta,ma MAR,MF,Le Havre,fr Ligue 1,21,2002,20.5,47,2.29,39,2,0,2,4,0,2,0.10,1,0,0,1,0,0,Matches
1318,Thilo Kehrer,de GER,"DF,MF",West Ham,eng Premier League,26,1996,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1319,Thilo Kehrer,de GER,DF,Monaco,fr Ligue 1,26,1996,14.7,19,1.29,13,1,0,5,0,0,4,0.27,3,0,0,1,0,0,Matches
1320,Habib Keita,ml MLI,MF,Clermont Foot,fr Ligue 1,21,2002,14.2,28,1.97,24,0,1,2,1,0,1,0.07,1,0,0,0,0,0,Matches
1321,Naby Keïta,gn GUI,"MF,DF",Werder Bremen,de Bundesliga,28,1995,1.2,2,1.64,2,0,0,0,0,0,1,0.82,1,0,0,0,0,0,Matches
1322,Yannik Keitel,de GER,"DF,MF",Freiburg,de Bundesliga,23,2000,10.2,11,1.08,10,0,0,1,0,0,2,0.20,1,0,0,1,0,0,Matches
1323,Caoimhín Kelleher,ie IRL,GK,Liverpool,eng Premier League,24,1998,10.0,2,0.20,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1324,Thomas Keller,de GER,"MF,FW",Heidenheim,de Bundesliga,23,1999,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1325,Lloyd Kelly,eng ENG,DF,Bournemouth,eng Premier League,24,1998,17.3,29,1.67,24,2,1,0,1,1,3,0.17,3,0,0,0,0,0,Matches
1326,Omari Kellyman,eng ENG,FW,Aston Villa,eng Premier League,17,2005,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1327,Aljoscha Kemlein,de GER,MF,Union Berlin,de Bundesliga,18,2004,0.3,1,3.10,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1328,Tobias Kempe,de GER,MF,Darmstadt 98,de Bundesliga,34,1989,15.0,57,3.80,28,22,1,3,2,1,8,0.53,4,2,0,0,2,0,Matches
1329,Milos Kerkez,hu HUN,DF,Bournemouth,eng Premier League,19,2003,21.9,32,1.46,25,0,0,4,2,1,4,0.18,2,0,0,0,1,1,Matches
1330,Kaine Kesler-Hayden,eng ENG,"MF,DF",Aston Villa,eng Premier League,20,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1331,Reda Khadra,de GER,"FW,MF",Reims,fr Ligue 1,22,2001,15.2,46,3.03,33,1,6,5,1,0,7,0.46,4,0,3,0,0,0,Matches
1332,Wahbi Khazri,tn TUN,FW,Montpellier,fr Ligue 1,32,1991,12.6,26,2.07,15,1,4,2,4,0,2,0.16,1,0,0,1,0,0,Matches
1333,Rani Khedira,de GER,MF,Union Berlin,de Bundesliga,29,1994,14.9,8,0.54,6,0,0,1,0,1,0,0.00,0,0,0,0,0,0,Matches
1334,Kiké,es ESP,"FW,MF",Alavés,es La Liga,33,1989,15.8,40,2.53,26,0,5,4,5,0,6,0.38,3,0,2,0,1,0,Matches
1335,Luca Kilian,de GER,DF,Köln,de Bundesliga,23,1999,7.1,3,0.43,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1336,Max Kilman,eng ENG,DF,Wolves,eng Premier League,26,1997,38.0,39,1.03,34,0,2,2,0,1,0,0.00,0,0,0,0,0,0,Matches
1337,Joshua Kimmich,de GER,"MF,DF",Bayern Munich,de Bundesliga,28,1995,24.2,128,5.29,79,43,2,2,1,1,11,0.45,6,3,1,1,0,0,Matches
1338,Jakub Kiwior,pl POL,DF,Arsenal,eng Premier League,23,2000,10.5,13,1.24,10,2,0,0,1,0,4,0.38,3,1,0,0,0,0,Matches
1339,Simon Kjær,dk DEN,DF,Milan,it Serie A,34,1989,13.0,9,0.69,7,0,0,1,1,0,1,0.08,1,0,0,0,0,0,Matches
1340,Davy Klaassen,nl NED,MF,Inter,it Serie A,30,1993,2.3,5,2.18,5,0,0,0,0,0,2,0.87,2,0,0,0,0,0,Matches
1341,Christoph Klarer,at AUT,DF,Darmstadt 98,de Bundesliga,23,2000,26.2,22,0.84,19,1,0,2,0,0,2,0.08,2,0,0,0,0,0,Matches
1342,Tim Kleindienst,de GER,FW,Heidenheim,de Bundesliga,27,1995,31.9,71,2.23,54,0,4,9,1,3,11,0.35,8,0,1,1,1,0,Matches
1343,Lukas Klostermann,de GER,DF,RB Leipzig,de Bundesliga,27,1996,16.0,14,0.88,13,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1344,Justin Kluivert,nl NED,"MF,FW",Bournemouth,eng Premier League,24,1999,21.3,59,2.77,37,0,9,6,4,3,5,0.23,3,0,1,0,0,1,Matches
1345,Ansgar Knauff,de GER,"MF,DF",Eint Frankfurt,de Bundesliga,21,2002,23.4,61,2.60,51,0,6,2,0,2,6,0.26,5,0,0,0,0,1,Matches
1346,Robin Knoche,de GER,DF,Union Berlin,de Bundesliga,31,1992,21.3,13,0.61,9,1,0,3,0,0,0,0.00,0,0,0,0,0,0,Matches
1347,Gregor Kobel,ch SUI,GK,Dortmund,de Bundesliga,25,1997,26.3,4,0.15,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1348,Robin Koch,de GER,DF,Eint Frankfurt,de Bundesliga,27,1996,30.4,18,0.59,15,0,0,3,0,0,3,0.10,3,0,0,0,0,0,Matches
1349,Philipp Köhn,ch SUI,GK,Monaco,fr Ligue 1,25,1998,22.0,3,0.14,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
1350,Dominik Kohr,de GER,"DF,MF",Mainz 05,de Bundesliga,29,1994,24.3,28,1.15,22,0,2,4,0,0,0,0.00,0,0,0,0,0,0,Matches
1351,Koke,es ESP,MF,Atlético Madrid,es La Liga,31,1992,27.7,57,2.06,52,3,0,1,0,1,11,0.40,11,0,0,0,0,0,Matches
1352,Sead Kolašinac,ba BIH,DF,Atalanta,it Serie A,30,1993,24.2,24,0.99,18,0,3,2,1,0,1,0.04,1,0,0,0,0,0,Matches
1353,Luca Koleosho,it ITA,"MF,FW",Burnley,eng Premier League,18,2004,10.8,28,2.59,12,0,11,2,3,0,6,0.56,2,0,3,0,1,0,Matches
1354,Randal Kolo Muani,fr FRA,"FW,MF",Paris S-G,fr Ligue 1,24,1998,14.1,50,3.55,39,0,3,3,5,0,8,0.57,7,0,1,0,0,0,Matches
1355,Randal Kolo Muani,fr FRA,FW,Eint Frankfurt,de Bundesliga,24,1998,1.7,1,0.59,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1356,Mert Kömür,de GER,"MF,DF",Augsburg,de Bundesliga,18,2005,1.3,5,3.81,2,1,0,0,2,0,0,0.00,0,0,0,0,0,0,Matches
1357,Cheick Konaté,ml MLI,DF,Clermont Foot,fr Ligue 1,19,2004,11.9,29,2.44,25,0,3,1,0,0,2,0.17,2,0,0,0,0,0,Matches
1358,Ibrahima Konaté,fr FRA,DF,Liverpool,eng Premier League,24,1999,17.5,24,1.37,24,0,0,0,0,0,1,0.06,1,0,0,0,0,0,Matches
1359,Geoffrey Kondogbia,cf CTA,MF,Marseille,fr Ligue 1,30,1993,16.3,27,1.66,21,0,0,1,4,1,3,0.18,3,0,0,0,0,0,Matches
1360,Abdoul Koné,fr FRA,DF,Reims,fr Ligue 1,18,2005,2.1,2,0.93,1,0,0,0,1,0,2,0.93,1,0,0,0,1,0,Matches
1361,Amadou Koné,ml MLI,MF,Reims,fr Ligue 1,18,2005,5.3,6,1.14,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1362,Ibrahima Koné,ml MLI,FW,Almería,es La Liga,24,1999,3.1,5,1.61,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1363,Ibrahima Koné,ml MLI,FW,Lorient,fr Ligue 1,24,1999,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1364,Manu Koné,fr FRA,MF,Gladbach,de Bundesliga,22,2001,17.3,59,3.40,42,0,7,6,4,0,3,0.17,0,0,0,2,1,0,Matches
1365,Ezri Konsa,eng ENG,DF,Aston Villa,eng Premier League,25,1997,34.1,34,1.00,25,1,2,2,3,1,6,0.18,3,1,0,0,1,1,Matches
1366,Teun Koopmeiners,nl NED,MF,Atalanta,it Serie A,25,1998,29.2,122,4.18,90,23,6,2,1,0,12,0.41,11,1,0,0,0,0,Matches
1367,Odilon Kossonou,ci CIV,DF,Leverkusen,de Bundesliga,22,2001,20.1,33,1.64,31,0,2,0,0,0,3,0.15,3,0,0,0,0,0,Matches
1368,Filip Kostić,rs SRB,DF,Juventus,it Serie A,30,1992,20.2,71,3.52,42,22,0,7,0,0,5,0.25,2,2,0,1,0,0,Matches
1369,Christian Kouamé,ci CIV,FW,Fiorentina,it Serie A,25,1997,12.1,36,2.98,29,0,0,2,5,0,2,0.17,2,0,0,0,0,0,Matches
1370,Rominigue Kouamé,ml MLI,MF,Cádiz,es La Liga,26,1996,9.1,14,1.54,12,0,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
1371,Koffi Kouao,ci CIV,DF,Metz,fr Ligue 1,25,1998,9.6,13,1.36,8,2,0,1,1,1,2,0.21,1,0,0,1,0,0,Matches
1372,Tomáš Koubek,cz CZE,GK,Augsburg,de Bundesliga,30,1992,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1373,Therence Koudou,fr FRA,DF,Reims,fr Ligue 1,18,2004,3.5,14,4.01,11,1,1,0,1,0,1,0.29,1,0,0,0,0,0,Matches
1374,Jules Koundé,fr FRA,DF,Barcelona,es La Liga,24,1998,32.2,62,1.92,55,2,0,4,1,0,9,0.28,9,0,0,0,0,0,Matches
1375,Boubakar Kouyaté,ml MLI,DF,Montpellier,fr Ligue 1,26,1997,21.4,11,0.51,6,0,0,4,1,0,2,0.09,1,0,0,1,0,0,Matches
1376,Cheikhou Kouyaté,sn SEN,MF,Nott'ham Forest,eng Premier League,33,1989,2.4,8,3.40,5,0,0,2,0,1,1,0.42,1,0,0,0,0,0,Matches
1377,Mateo Kovačić,hr CRO,MF,Manchester City,eng Premier League,29,1994,17.2,54,3.14,47,0,2,4,1,0,6,0.35,5,0,0,1,0,0,Matches
1378,Viktor Kovalenko,ua UKR,MF,Empoli,it Serie A,27,1996,6.8,16,2.35,10,3,0,0,3,0,1,0.15,1,0,0,0,0,0,Matches
1379,Matej Kovar,cz CZE,GK,Leverkusen,de Bundesliga,23,2000,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1380,Dawid Kownacki,pl POL,FW,Werder Bremen,de Bundesliga,26,1997,4.2,17,4.01,8,0,1,5,3,0,2,0.47,1,0,0,0,1,0,Matches
1381,Emil Krafth,se SWE,DF,Newcastle Utd,eng Premier League,28,1994,10.1,18,1.77,13,3,1,0,1,0,1,0.10,1,0,0,0,0,0,Matches
1382,Alex Král,cz CZE,MF,Union Berlin,de Bundesliga,25,1998,15.2,23,1.51,15,2,2,1,1,2,0,0.00,0,0,0,0,0,0,Matches
1383,Andrej Kramarić,hr CRO,"MF,FW",Hoffenheim,de Bundesliga,32,1991,24.4,135,5.53,81,39,7,3,4,1,16,0.65,12,1,2,0,1,0,Matches
1384,Christoph Kramer,de GER,MF,Gladbach,de Bundesliga,32,1991,2.8,5,1.80,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1385,Frans Krätzig,de GER,DF,Bayern Munich,de Bundesliga,20,2003,0.6,2,3.16,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1386,Tom Krauß,de GER,MF,Mainz 05,de Bundesliga,22,2001,15.0,22,1.47,18,0,0,1,3,0,3,0.20,2,0,0,0,1,0,Matches
1387,Rasmus Kristensen,dk DEN,DF,Roma,it Serie A,26,1997,19.4,28,1.44,21,3,3,0,1,0,3,0.15,2,0,0,0,1,0,Matches
1388,Thomas Kristensen,dk DEN,DF,Udinese,it Serie A,21,2002,23.3,15,0.64,9,1,0,4,0,1,3,0.13,2,0,0,1,0,0,Matches
1389,Toni Kroos,de GER,MF,Real Madrid,es La Liga,33,1990,23.6,100,4.24,61,34,0,4,1,0,11,0.47,6,5,0,0,0,0,Matches
1390,Nikola Krstović,me MNE,FW,Lecce,it Serie A,23,2000,26.4,78,2.96,61,0,4,5,7,1,4,0.15,3,0,0,1,0,0,Matches
1391,Rade Krunić,ba BIH,MF,Milan,it Serie A,29,1993,7.6,10,1.31,9,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1392,Lukas Kübler,de GER,DF,Freiburg,de Bundesliga,30,1992,20.5,14,0.68,10,2,0,0,2,0,2,0.10,2,0,0,0,0,0,Matches
1393,Takefusa Kubo,jp JPN,"FW,MF",Real Sociedad,es La Liga,22,2001,23.9,110,4.61,66,23,10,5,6,0,7,0.29,4,2,1,0,0,0,Matches
1394,Mahmut Kücüksahin,,MF,Augsburg,de Bundesliga,19,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1395,Mohammed Kudus,gh GHA,"FW,MF",West Ham,eng Premier League,22,2000,27.6,100,3.62,53,1,25,8,12,1,16,0.58,8,0,3,3,2,0,Matches
1396,Christian Kühlwetter,de GER,MF,Heidenheim,de Bundesliga,27,1996,0.1,1,11.25,1,0,0,0,0,0,1,11.25,1,0,0,0,0,0,Matches
1397,Dejan Kulusevski,se SWE,"FW,MF",Tottenham,eng Premier League,23,2000,30.7,127,4.14,104,1,9,11,0,2,8,0.26,6,0,1,0,0,1,Matches
1398,Sael Kumbedi,fr FRA,DF,Lyon,fr Ligue 1,18,2005,10.3,16,1.56,15,0,1,0,0,0,2,0.19,2,0,0,0,0,0,Matches
1399,Marash Kumbulla,al ALB,DF,Sassuolo,it Serie A,23,2000,4.0,1,0.25,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1400,Justin Kumi,it ITA,FW,Sassuolo,it Serie A,19,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1401,Layvin Kurzawa,fr FRA,DF,Paris S-G,fr Ligue 1,30,1992,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1402,Berkan Kutlu,tr TUR,MF,Genoa,it Serie A,25,1998,2.2,8,3.64,4,3,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1403,Daler Kuzyaev,ru RUS,MF,Le Havre,fr Ligue 1,30,1993,23.2,72,3.10,57,6,0,3,6,0,4,0.17,4,0,0,0,0,0,Matches
1404,Khvicha Kvaratskhelia,ge GEO,FW,Napoli,it Serie A,22,2001,30.4,155,5.10,80,15,26,16,14,4,16,0.53,6,0,3,3,3,1,Matches
1405,Giorgi Kvernadze,ge GEO,"FW,DF",Frosinone,it Serie A,20,2003,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1406,Moritz-Broni Kwarteng,gh GHA,FW,Bochum,de Bundesliga,25,1998,3.1,17,5.44,8,0,5,3,1,0,1,0.32,1,0,0,0,0,0,Matches
1407,Grejohn Kyei,fr FRA,FW,Clermont Foot,fr Ligue 1,27,1995,11.4,21,1.84,18,0,1,1,1,0,2,0.18,2,0,0,0,0,0,Matches
1408,Giorgos Kyriakopoulos,gr GRE,DF,Monza,it Serie A,27,1996,19.0,49,2.58,36,9,1,2,1,0,3,0.16,1,2,0,0,0,0,Matches
1409,Luca de la Torre,us USA,MF,Celta Vigo,es La Liga,25,1998,21.7,43,1.98,37,0,2,2,2,0,5,0.23,5,0,0,0,0,0,Matches
1410,Gaëtan Laborde,fr FRA,"FW,MF",Nice,fr Ligue 1,29,1994,21.2,52,2.46,39,2,5,4,0,2,3,0.14,2,0,0,1,0,0,Matches
1411,Alexandre Lacazette,fr FRA,FW,Lyon,fr Ligue 1,32,1991,25.5,56,2.20,39,0,5,6,6,0,9,0.35,4,0,2,1,2,0,Matches
1412,Maxence Lacroix,fr FRA,DF,Wolfsburg,de Bundesliga,23,2000,26.2,24,0.91,21,0,0,1,2,0,2,0.08,2,0,0,0,0,0,Matches
1413,Alban Lafont,fr FRA,GK,Nantes,fr Ligue 1,24,1999,27.7,6,0.22,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1414,Yoel Lago,es ESP,DF,Celta Vigo,es La Liga,19,2004,1.0,2,2.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1415,Aïssa Laïdouni,tn TUN,MF,Union Berlin,de Bundesliga,26,1996,11.9,29,2.44,25,1,1,0,2,0,4,0.34,4,0,0,0,0,0,Matches
1416,Konrad Laimer,at AUT,"DF,MF",Bayern Munich,de Bundesliga,26,1997,19.7,67,3.40,57,3,3,2,1,1,8,0.41,6,0,1,1,0,0,Matches
1417,Stefan Lainer,at AUT,"DF,MF",Gladbach,de Bundesliga,30,1992,8.3,19,2.28,18,0,0,0,1,0,1,0.12,1,0,0,0,0,0,Matches
1418,Kenny Lala,mg MAD,DF,Brest,fr Ligue 1,31,1991,33.0,98,2.97,74,18,2,3,1,0,9,0.27,7,2,0,0,0,0,Matches
1419,Adam Lallana,eng ENG,"MF,FW",Brighton,eng Premier League,35,1988,9.4,28,2.96,27,0,0,0,1,0,1,0.11,1,0,0,0,0,0,Matches
1420,Mathis Lambourde,fr FRA,FW,Rennes,fr Ligue 1,17,2006,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1421,Érik Lamela,ar ARG,"FW,MF",Sevilla,es La Liga,31,1992,5.1,20,3.89,17,0,1,0,1,1,2,0.39,2,0,0,0,0,0,Matches
1422,Mohamed Lamine Bayo,gn GUI,FW,Le Havre,fr Ligue 1,25,1998,15.4,39,2.53,26,0,5,6,1,1,6,0.39,3,0,2,1,0,0,Matches
1423,Didier Lamkel Zé,cm CMR,"FW,MF",Metz,fr Ligue 1,26,1996,6.1,15,2.45,13,1,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1424,Tariq Lamptey,gh GHA,"DF,FW",Brighton,eng Premier League,22,2000,10.2,17,1.68,15,0,1,1,0,0,3,0.30,3,0,0,0,0,0,Matches
1425,Bruno Langa,mz MOZ,DF,Almería,es La Liga,25,1997,9.1,17,1.87,11,2,1,1,1,1,1,0.11,0,0,0,0,0,1,Matches
1426,Gianluca Lapadula,pe PER,FW,Cagliari,it Serie A,33,1990,13.4,34,2.54,23,0,2,5,4,0,4,0.30,0,0,2,1,1,0,Matches
1427,Aymeric Laporte,es ESP,DF,Manchester City,eng Premier League,29,1994,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1428,Julien Laporte,fr FRA,DF,Lorient,fr Ligue 1,29,1993,20.2,8,0.40,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1429,Cyle Larin,ca CAN,FW,Mallorca,es La Liga,28,1995,20.3,26,1.29,16,0,2,5,3,0,4,0.20,1,0,0,1,2,0,Matches
1430,Yasser Larouci,dz ALG,DF,Sheffield Utd,eng Premier League,22,2001,5.9,8,1.36,5,1,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1431,Hugo Larsson,se SWE,MF,Eint Frankfurt,de Bundesliga,19,2004,21.0,25,1.19,23,0,0,2,0,0,5,0.24,4,0,0,1,0,0,Matches
1432,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,eng Premier League,29,1993,12.0,8,0.67,7,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
1433,Juanmi Latasa,es ESP,FW,Getafe,es La Liga,22,2001,17.3,33,1.91,23,0,0,6,4,0,1,0.06,0,0,0,0,1,0,Matches
1434,Toni Lato,es ESP,DF,Mallorca,es La Liga,25,1997,17.2,30,1.75,22,2,1,1,3,1,1,0.06,1,0,0,0,0,0,Matches
1435,Armand Lauriente,fr FRA,FW,Sassuolo,it Serie A,24,1998,32.3,110,3.40,67,16,12,7,8,0,8,0.25,4,1,0,2,1,0,Matches
1436,Roméo Lavia,be BEL,MF,Chelsea,eng Premier League,19,2004,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1437,Lázaro,br BRA,"FW,MF",Almería,es La Liga,21,2002,3.2,12,3.80,7,2,0,2,1,0,1,0.32,0,0,0,1,0,0,Matches
1438,Valentino Lazaro,at AUT,"DF,MF",Torino,it Serie A,27,1996,22.2,58,2.62,36,18,2,1,1,0,5,0.23,4,1,0,0,0,0,Matches
1439,Darko Lazović,rs SRB,"FW,MF",Hellas Verona,it Serie A,32,1990,21.4,60,2.80,38,13,1,6,1,1,3,0.14,3,0,0,0,0,0,Matches
1440,Manuel Lazzari,it ITA,DF,Lazio,it Serie A,29,1993,18.6,32,1.72,27,0,0,2,3,0,5,0.27,5,0,0,0,0,0,Matches
1441,Théo Le Bris,fr FRA,"DF,MF",Lorient,fr Ligue 1,20,2002,16.8,28,1.66,20,1,1,4,2,0,4,0.24,1,0,0,2,1,0,Matches
1442,Julien Le Cardinal,fr FRA,DF,Brest,fr Ligue 1,25,1997,5.3,9,1.71,4,1,1,1,1,1,2,0.38,1,0,0,0,1,0,Matches
1443,Julien Le Cardinal,fr FRA,DF,Lens,fr Ligue 1,25,1997,0.6,1,1.55,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1444,Jérémy Le Douaron,fr FRA,FW,Brest,fr Ligue 1,25,1998,18.0,32,1.78,21,0,4,3,4,0,4,0.22,2,0,0,1,1,0,Matches
1445,Enzo Le Fée,fr FRA,MF,Rennes,fr Ligue 1,23,2000,17.0,57,3.36,47,4,2,2,1,1,1,0.06,1,0,0,0,0,0,Matches
1446,Vincent Le Goff,fr FRA,"DF,MF",Lorient,fr Ligue 1,33,1989,6.0,13,2.17,11,2,0,0,0,0,1,0.17,1,0,0,0,0,0,Matches
1447,Robin Le Normand,es ESP,DF,Real Sociedad,es La Liga,26,1996,27.4,17,0.62,15,0,0,1,1,0,1,0.04,1,0,0,0,0,0,Matches
1448,Nicola Leali,it ITA,GK,Genoa,it Serie A,30,1993,2.0,1,0.51,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1449,Rafael Leão,pt POR,FW,Milan,it Serie A,24,1999,27.9,135,4.83,92,5,23,5,10,0,26,0.93,17,0,8,0,1,0,Matches
1450,Adrien Lebeau,fr FRA,"MF,FW",Brest,fr Ligue 1,24,1999,0.6,4,6.67,3,1,0,0,0,0,1,1.67,1,0,0,0,0,0,Matches
1451,Jean-Louis Leca,fr FRA,GK,Lens,fr Ligue 1,37,1985,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1452,Benjamin Lecomte,fr FRA,GK,Montpellier,fr Ligue 1,32,1991,30.0,8,0.27,6,2,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
1453,Jeremías Ledesma,ar ARG,GK,Cádiz,es La Liga,30,1993,33.9,7,0.21,3,4,0,0,0,0,2,0.06,1,1,0,0,0,0,Matches
1454,Pierre Lees-Melou,fr FRA,MF,Brest,fr Ligue 1,30,1993,28.0,84,3.00,60,0,5,9,3,7,5,0.18,3,0,1,0,0,1,Matches
1455,Diogo Leite,pt POR,DF,Union Berlin,de Bundesliga,24,1999,30.0,24,0.80,19,0,0,1,3,1,3,0.10,3,0,0,0,0,0,Matches
1456,Maxim Leitsch,de GER,DF,Mainz 05,de Bundesliga,25,1998,4.2,1,0.24,1,0,0,0,0,0,1,0.24,1,0,0,0,0,0,Matches
1457,Florian Lejeune,fr FRA,DF,Rayo Vallecano,es La Liga,32,1991,37.0,44,1.19,31,3,0,8,2,0,3,0.08,2,0,0,1,0,0,Matches
1458,Stefan Lekovic,rs SRB,DF,Villarreal,es La Liga,19,2004,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1459,Iñigo Lekue,es ESP,DF,Athletic Club,es La Liga,30,1993,22.2,35,1.57,29,4,1,1,0,0,7,0.31,7,0,0,0,0,0,Matches
1460,Thomas Lemar,fr FRA,MF,Atlético Madrid,es La Liga,27,1995,1.8,3,1.66,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1461,Mario Lemina,ga GAB,MF,Wolves,eng Premier League,29,1993,33.0,47,1.42,42,0,0,4,1,0,5,0.15,4,0,0,0,1,0,Matches
1462,Álvaro Lemos,es ESP,DF,Las Palmas,es La Liga,30,1993,2.8,1,0.36,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
