,Unnamed: 0.1,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals_Against,Goals_Against_per90,Shots_on_Target_Against,Saves,Save%,W,D,L,CS,CS%,PK_attempts,PK_Allowed,PKs_Saved,PK_missed,Save%(Penalty Kicks),Gk_free_kick_goals_against,Gk_corner_kick_goals_against,Gk_own_goals_against,Gk_psxg,Gk_psxg_per_shot_on_target_against,Gk_psxg_diff,Gk_psxg_net_per90,Gk_passes_completed_launched,Gk_passes_attempted_launched,Gk_passes_pct_launched,Gk_passes,Gk_passes_throws,Gk_pct_passes_launched,Gk_passes_length_avg,Gk_goal_kicks,Gk_pct_goal_kicks_launched,Gk_goal_kick_length_avg,Gk_crosses_faced,Gk_crosses_stopped,Gk_crosses_stopped_pct,Gk_def_actions_outside_pen_area,Gk_def_actions_outside_pen_area_per90,Gk_avg_distance_def_actions,Gk_goal_kicks_launched,Gk_passes_launched,Passes_Total_Cmp,Passes_Total_Att,Passes_Total_Cmp%,Passes_TotDist,Passes_PrgDist,Passes_Short_Cmp,Passes_Short_Att,Passes_Short_Cmp%,Passes_Medium_Cmp,Passes_Medium_Att,Passes_Medium_Cmp%,Passes_Long_Cmp,Passes_Long_Att,Passes_Long_Cmp%,Assists,xAG,xA,A-xAG,Key_Passes,Passes_1/3,Passes_Penalty_Area,Crosses_Penalty_Area,Progressive_Passes,Goal_Creating_Action,Shot_Creating_Action,Shot_Creating_Action_per90,Goal_Creating_Action_90,Touches_Def_Pen,Touches_Def_3rd,Touches_Mid_3rd,Tocuhes_Live_Balls,Carries,Passes_Received,Touches_Def_Pen_per_90,Touches_Def_3rd_per_90,Touches_Mid_3rd_per_90,Tocuhes_Live_Balls_per_90,Carries_per_90,Passes_Received_per_90
128,128.0,132.0,Jonas Omlin,ch SUI,GK,Montpellier,fr Ligue 1,26.0,1994.0,31.0,31.0,2673.0,29.7,51.0,1.72,155.0,106.0,74.2,10.0,10.0,11.0,2.0,6.5,11.0,11.0,0.0,0.0,0.0,0.0,4.0,2.0,49.2,0.25,0.2,0.01,199.0,454.0,43.8,737.0,175.0,39.9,35.5,246.0,65.0,48.8,442.0,24.0,5.4,16.0,0.54,13.4,159.0,294.0,707,985,71.8,22691,17861,76,76,100.0,331,337,98.2,299,567,52.7,,0.0,0.0,0.0,0,10,0,0,0,0,1,0.33,0.0,904,1052,9,1061,579,362,30.44,35.42,0.3,35.72,19.49,12.19
129,129.0,133.0,Stefan Ortega,de GER,GK,Arminia,de Bundesliga,27.0,1992.0,34.0,34.0,3060.0,34.0,52.0,1.53,170.0,118.0,72.4,9.0,8.0,17.0,11.0,32.4,6.0,5.0,1.0,0.0,16.7,0.0,5.0,1.0,54.1,0.29,3.1,0.09,436.0,938.0,46.5,1698.0,121.0,45.9,38.6,250.0,63.2,49.1,525.0,17.0,3.2,44.0,1.29,16.8,158.0,779.0,1405,1957,71.8,46203,34403,167,168,99.4,647,659,98.2,590,1119,52.7,,0.6,0.8,0.4,5,112,10,0,2,2,6,0.22,0.07,1421,2006,37,2043,1390,1182,41.79,59.0,1.09,60.09,40.88,34.76
130,130.0,134.0,David Ospina,co COL,GK,Napoli,it Serie A,31.0,1988.0,16.0,16.0,1440.0,16.0,12.0,0.75,42.0,30.0,78.6,11.0,0.0,5.0,8.0,50.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,0.26,1.9,0.12,57.0,119.0,47.9,488.0,51.0,22.7,28.6,57.0,14.0,22.9,192.0,15.0,7.8,11.0,0.69,12.6,7.0,110.0,453,545,83.1,11051,7738,127,128,99.2,188,192,97.9,137,223,61.4,,0.1,0.0,0.9,2,6,0,0,0,0,2,0.05,0.0,478,564,3,567,360,326,29.88,35.25,0.19,35.44,22.5,20.38
131,131.0,135.0,Alexandre Oukidja,dz ALG,GK,Metz,fr Ligue 1,32.0,1988.0,34.0,34.0,3058.0,34.0,38.0,1.12,127.0,89.0,77.2,12.0,10.0,12.0,8.0,23.5,10.0,9.0,1.0,0.0,10.0,0.0,4.0,1.0,38.4,0.23,1.4,0.04,207.0,526.0,39.4,752.0,184.0,43.6,38.4,286.0,69.2,51.2,536.0,39.0,7.3,47.0,1.38,16.1,197.0,327.0,679,1042,65.2,22897,18004,73,75,97.3,274,280,97.9,329,677,48.6,,0.0,0.1,0.0,1,18,1,0,3,0,2,0.05,0.0,954,1105,14,1119,537,337,28.06,32.5,0.41,32.91,15.79,9.91
132,132.0,136.0,Fernando Pacheco,es ESP,GK,Alavés,es La Liga,28.0,1992.0,38.0,37.0,3349.0,37.2,57.0,1.53,141.0,84.0,61.7,9.0,11.0,17.0,9.0,24.3,3.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,51.1,0.35,-5.9,-0.16,305.0,601.0,50.7,777.0,112.0,53.7,40.3,299.0,61.5,44.6,535.0,18.0,3.4,37.0,0.99,14.5,183.0,417.0,748,1083,69.1,25926,21077,118,119,99.2,259,267,97.0,368,686,53.6,,0.0,0.1,0.0,0,24,0,0,0,0,0,0.0,0.0,982,1159,2,1161,504,392,26.4,31.16,0.05,31.21,13.55,10.54
136,136.0,140.0,Rui Patrício,pt POR,GK,Wolves,eng Premier League,32.0,1988.0,37.0,37.0,3329.0,37.0,51.0,1.38,148.0,99.0,70.3,12.0,9.0,16.0,10.0,27.0,8.0,7.0,1.0,0.0,12.5,1.0,8.0,3.0,45.3,0.26,-2.7,-0.07,160.0,383.0,41.8,540.0,146.0,43.9,35.5,268.0,54.5,36.8,558.0,21.0,3.8,12.0,0.32,10.6,146.0,237.0,559,810,69.0,16021,11909,126,127,99.2,191,195,97.9,229,472,48.5,,0.0,0.0,0.0,0,1,0,0,0,0,6,0.19,0.0,808,870,0,870,380,212,21.84,23.51,0.0,23.51,10.27,5.73
137,137.0,141.0,Jiří Pavlenka,cz CZE,GK,Werder Bremen,de Bundesliga,28.0,1992.0,34.0,34.0,3060.0,34.0,57.0,1.68,157.0,101.0,66.2,7.0,10.0,17.0,6.0,17.6,6.0,4.0,2.0,0.0,33.3,0.0,7.0,3.0,48.7,0.28,-5.3,-0.16,211.0,461.0,45.8,865.0,168.0,37.8,33.9,279.0,48.0,40.9,567.0,17.0,3.0,30.0,0.88,14.4,133.0,326.0,854,1149,74.3,25060,18196,181,181,100.0,352,362,97.2,318,596,53.4,,0.0,0.0,0.0,0,11,0,0,0,0,0,0.0,0.0,1053,1232,10,1243,601,482,30.97,36.24,0.29,36.56,17.68,14.18
143,143.0,147.0,Mattia Perin,it ITA,GK,Genoa,it Serie A,27.0,1992.0,32.0,32.0,2879.0,32.0,44.0,1.38,158.0,116.0,76.6,9.0,11.0,12.0,8.0,25.0,7.0,7.0,0.0,0.0,0.0,0.0,5.0,2.0,47.5,0.27,5.5,0.17,187.0,554.0,33.8,882.0,140.0,47.4,37.1,275.0,49.5,38.4,540.0,19.0,3.5,18.0,0.56,12.6,136.0,418.0,752,1161,64.8,21463,15399,159,160,99.4,288,293,98.3,295,693,42.6,,0.0,0.0,0.0,1,20,0,0,1,0,0,0.0,0.0,1061,1214,10,1223,675,490,33.16,37.94,0.31,38.22,21.09,15.31
145,145.0,149.0,Jordan Pickford,eng ENG,GK,Everton,eng Premier League,26.0,1994.0,31.0,31.0,2742.0,30.5,39.0,1.28,128.0,90.0,71.1,15.0,5.0,11.0,10.0,32.3,3.0,2.0,0.0,1.0,0.0,1.0,5.0,1.0,37.9,0.28,-0.1,0.0,230.0,590.0,39.0,951.0,151.0,47.4,37.8,198.0,70.2,52.4,468.0,20.0,4.3,31.0,1.02,13.3,138.0,450.0,766,1154,66.4,23261,18485,201,203,99.0,248,250,99.2,307,686,44.8,,0.0,0.1,0.0,1,28,1,0,0,0,0,0.0,0.0,1011,1220,22,1240,670,618,33.15,40.0,0.72,40.66,21.97,20.26
147,147.0,151.0,Nick Pope,eng ENG,GK,Burnley,eng Premier League,28.0,1992.0,32.0,32.0,2880.0,32.0,37.0,1.16,149.0,113.0,77.2,10.0,9.0,13.0,11.0,34.4,3.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,40.2,0.25,4.2,0.13,254.0,699.0,36.3,724.0,136.0,67.1,46.3,251.0,84.9,58.9,523.0,32.0,6.1,73.0,2.28,18.1,213.0,485.0,505,989,51.1,20828,18354,35,35,100.0,143,150,95.3,327,789,41.4,,0.1,0.1,-0.1,2,37,1,0,1,0,1,0.17,0.0,836,1051,29,1078,484,295,26.12,32.84,0.91,33.69,15.12,9.22
148,148.0,152.0,Ivan Provedel,it ITA,GK,Spezia,it Serie A,26.0,1994.0,29.0,29.0,2610.0,29.0,55.0,1.9,131.0,75.0,62.6,6.0,10.0,13.0,4.0,13.8,7.0,6.0,1.0,0.0,14.3,1.0,4.0,0.0,48.0,0.32,-7.0,-0.24,185.0,489.0,37.8,1244.0,132.0,33.4,34.2,157.0,46.5,42.0,298.0,9.0,3.0,46.0,1.59,17.2,73.0,415.0,1042,1404,74.2,29950,19305,138,140,98.6,469,482,97.3,430,774,55.6,,0.0,0.0,0.0,0,17,0,0,0,0,1,0.07,0.0,1185,1482,9,1491,944,906,40.86,51.1,0.31,51.41,32.55,31.24
149,149.0,153.0,Anthony Racioppi,ch SUI,GK,Dijon,fr Ligue 1,21.0,1998.0,21.0,21.0,1890.0,21.0,33.0,1.57,93.0,59.0,67.7,2.0,6.0,13.0,3.0,14.3,4.0,3.0,1.0,0.0,25.0,0.0,4.0,0.0,33.3,0.33,0.3,0.02,97.0,297.0,32.7,472.0,103.0,37.5,33.9,177.0,67.8,48.1,330.0,7.0,2.1,13.0,0.62,11.5,120.0,177.0,431,650,66.3,12101,9728,84,85,98.8,211,213,99.1,134,349,38.4,,0.2,0.0,-0.2,1,10,0,0,0,2,13,0.37,0.06,646,705,0,705,319,259,30.76,33.57,0.0,33.57,15.19,12.33
152,152.0,156.0,Predrag Rajković,rs SRB,GK,Reims,fr Ligue 1,24.0,1995.0,37.0,37.0,3285.0,36.5,49.0,1.34,162.0,112.0,72.2,9.0,15.0,13.0,10.0,27.0,7.0,4.0,2.0,1.0,33.3,0.0,7.0,1.0,49.9,0.28,1.9,0.05,192.0,640.0,30.0,1106.0,159.0,40.0,36.7,340.0,58.2,46.6,574.0,11.0,1.9,34.0,0.93,14.5,197.0,442.0,966,1451,66.6,27846,18754,137,137,100.0,491,497,98.8,335,809,41.4,,0.0,0.1,0.0,1,28,3,0,0,0,8,0.22,0.0,1185,1533,20,1552,830,685,32.47,42.0,0.55,42.52,22.74,18.77
153,153.0,157.0,Aaron Ramsdale,eng ENG,GK,Sheffield Utd,eng Premier League,22.0,1998.0,38.0,38.0,3420.0,38.0,63.0,1.66,206.0,145.0,70.9,7.0,2.0,29.0,5.0,13.2,4.0,3.0,0.0,1.0,0.0,0.0,8.0,3.0,54.3,0.26,-5.7,-0.15,263.0,817.0,32.2,866.0,128.0,64.5,45.5,281.0,91.8,64.5,578.0,33.0,5.7,34.0,0.89,12.8,257.0,558.0,569,1153,49.3,22218,19232,71,73,97.3,176,179,98.3,318,889,35.8,,0.1,0.1,-0.1,2,44,1,0,0,0,2,0.15,0.0,1085,1261,12,1274,650,421,28.55,33.18,0.32,33.53,17.11,11.08
156,156.0,160.0,Pepe Reina,es ESP,GK,Lazio,it Serie A,37.0,1982.0,29.0,29.0,2610.0,29.0,41.0,1.41,113.0,74.0,70.8,18.0,3.0,8.0,9.0,31.0,8.0,8.0,0.0,0.0,0.0,0.0,6.0,2.0,37.4,0.26,-1.6,-0.05,131.0,295.0,44.4,983.0,125.0,26.8,30.8,145.0,22.1,25.5,372.0,9.0,2.4,17.0,0.59,13.8,32.0,263.0,924,1131,81.7,23926,18127,176,176,100.0,445,456,97.6,296,489,60.5,,0.0,0.1,0.0,1,11,1,0,2,0,0,0.0,0.0,974,1174,9,1182,740,673,33.59,40.48,0.31,40.76,25.52,23.21
157,157.0,161.0,Álex Remiro,es ESP,GK,Real Sociedad,es La Liga,25.0,1995.0,38.0,38.0,3420.0,38.0,38.0,1.0,105.0,67.0,66.7,17.0,11.0,10.0,14.0,36.8,5.0,3.0,1.0,1.0,25.0,0.0,4.0,1.0,35.0,0.3,-2.0,-0.05,204.0,520.0,39.2,998.0,132.0,38.2,35.1,217.0,64.1,49.7,415.0,9.0,2.2,47.0,1.24,17.3,139.0,381.0,872,1219,71.5,25396,18461,141,142,99.3,414,420,98.6,315,651,48.4,,0.0,0.1,0.0,0,14,0,0,1,0,0,0.0,0.0,1119,1262,11,1273,679,589,29.45,33.21,0.29,33.5,17.87,15.5
158,158.0,162.0,Baptiste Reynet,fr FRA,GK,Nîmes,fr Ligue 1,29.0,1990.0,38.0,38.0,3420.0,38.0,71.0,1.87,196.0,122.0,66.8,9.0,8.0,21.0,8.0,21.1,10.0,6.0,3.0,1.0,33.3,1.0,7.0,0.0,64.1,0.29,-6.9,-0.18,254.0,731.0,34.7,1287.0,148.0,41.2,36.1,304.0,66.1,47.1,600.0,17.0,2.8,41.0,1.08,16.1,200.0,530.0,1080,1592,67.8,31660,22933,147,147,100.0,558,566,98.6,374,877,42.6,,0.5,0.1,-0.5,3,28,0,0,0,0,8,0.21,0.0,1348,1686,14,1702,926,797,35.47,44.37,0.37,44.79,24.37,20.97
160,160.0,164.0,Roberto,es ESP,GK,Valladolid,es La Liga,34.0,1986.0,13.0,13.0,1170.0,13.0,17.0,1.31,46.0,29.0,67.4,1.0,7.0,5.0,1.0,7.7,3.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,15.0,0.3,-2.0,-0.15,86.0,288.0,29.9,299.0,39.0,64.5,46.8,114.0,83.3,58.9,201.0,1.0,0.5,10.0,0.77,13.9,94.0,192.0,203,415,48.9,7881,6585,18,18,100.0,73,74,98.6,112,321,34.9,,0.0,0.0,0.0,0,8,0,0,0,0,2,0.06,0.0,363,445,1,445,178,143,27.92,34.23,0.08,34.23,13.69,11.0
161,161.0,165.0,Joel Robles,es ESP,GK,Betis,es La Liga,30.0,1990.0,18.0,18.0,1620.0,18.0,25.0,1.39,61.0,37.0,65.6,9.0,2.0,7.0,6.0,33.3,5.0,4.0,1.0,0.0,20.0,1.0,4.0,2.0,22.8,0.3,-0.2,-0.01,95.0,278.0,34.2,440.0,81.0,48.4,37.8,116.0,56.0,42.7,218.0,9.0,4.1,32.0,1.78,19.0,64.0,212.0,358,560,63.9,10555,8085,79,80,98.8,146,150,97.3,130,323,40.2,,0.0,0.0,0.0,1,9,0,0,1,0,0,0.0,0.0,488,592,5,597,277,251,27.11,32.89,0.28,33.17,15.39,13.94
166,166.0,172.0,Frederik Rønnow,dk DEN,GK,Schalke 04,de Bundesliga,27.0,1992.0,11.0,10.0,945.0,10.5,24.0,2.29,67.0,45.0,70.1,0.0,4.0,6.0,1.0,10.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,2.0,21.6,0.27,-0.4,-0.04,44.0,117.0,37.6,280.0,67.0,26.1,29.9,95.0,46.3,38.7,132.0,8.0,6.1,13.0,1.24,14.2,43.0,73.0,287,380,75.5,7393,4984,64,64,100.0,145,147,98.6,75,161,46.6,,0.0,0.0,0.0,0,1,0,0,0,2,24,0.8,0.07,382,424,1,425,208,172,36.38,40.38,0.1,40.48,19.81,16.38
167,167.0,173.0,Romain Salin,fr FRA,GK,Rennes,fr Ligue 1,36.0,1984.0,15.0,15.0,1350.0,15.0,14.0,0.93,54.0,40.0,74.1,9.0,4.0,2.0,5.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,12.9,0.25,-1.1,-0.08,76.0,198.0,38.4,425.0,71.0,29.2,30.6,122.0,60.7,47.9,169.0,3.0,1.8,39.0,2.6,20.8,74.0,124.0,405,547,74.0,11081,8528,69,69,100.0,210,212,99.1,124,264,47.0,,0.0,0.0,0.0,0,6,0,0,1,0,0,0.0,0.0,426,563,7,569,317,243,28.4,37.53,0.47,37.93,21.13,16.2
168,168.0,174.0,Robert Sánchez,es ESP,GK,Brighton,eng Premier League,22.0,1997.0,27.0,27.0,2430.0,27.0,27.0,1.0,91.0,65.0,72.5,7.0,10.0,10.0,10.0,37.0,3.0,2.0,0.0,1.0,0.0,0.0,5.0,1.0,23.3,0.24,-2.7,-0.1,151.0,411.0,36.7,925.0,118.0,34.7,33.6,177.0,50.8,41.1,340.0,22.0,6.5,29.0,1.07,14.5,89.0,320.0,812,1106,73.4,21987,13945,154,156,98.7,413,420,98.3,243,523,46.5,,0.0,0.0,0.0,1,21,0,0,1,0,5,0.31,0.0,893,1148,12,1162,711,680,33.07,42.52,0.44,43.04,26.33,25.19
169,169.0,175.0,Kasper Schmeichel,dk DEN,GK,Leicester City,eng Premier League,33.0,1986.0,38.0,38.0,3420.0,38.0,50.0,1.32,136.0,88.0,66.2,20.0,6.0,12.0,11.0,28.9,4.0,4.0,0.0,0.0,0.0,0.0,9.0,2.0,42.2,0.29,-5.8,-0.15,159.0,425.0,37.4,1038.0,181.0,32.1,33.2,210.0,43.8,37.9,484.0,20.0,4.1,19.0,0.5,13.6,91.0,333.0,927,1251,74.1,25302,16109,139,141,98.6,468,477,98.1,318,628,50.6,,0.0,0.0,0.0,0,9,0,0,0,0,0,0.0,0.0,1104,1307,7,1314,684,627,29.05,34.39,0.18,34.58,18.0,16.5
170,170.0,176.0,Alexander Schwolow,de GER,GK,Hertha BSC,de Bundesliga,28.0,1992.0,26.0,26.0,2340.0,26.0,39.0,1.5,108.0,69.0,69.4,6.0,10.0,10.0,8.0,30.8,6.0,6.0,0.0,0.0,0.0,1.0,2.0,0.0,38.9,0.31,-0.1,0.0,126.0,288.0,43.8,696.0,128.0,25.3,31.2,220.0,50.9,42.9,373.0,10.0,2.7,19.0,0.73,14.5,111.0,176.0,729,923,79.0,20632,13974,89,89,100.0,389,393,99.0,249,432,57.6,,0.0,0.0,0.0,0,3,0,0,1,0,0,0.0,0.0,828,973,3,976,525,468,31.85,37.42,0.12,37.54,20.19,18.0
173,173.0,179.0,Luigi Sepe,it ITA,GK,Parma,it Serie A,29.0,1991.0,36.0,36.0,3240.0,36.0,76.0,2.11,181.0,108.0,59.1,3.0,11.0,22.0,5.0,13.9,2.0,2.0,0.0,0.0,0.0,0.0,8.0,3.0,56.8,0.31,-16.2,-0.45,298.0,554.0,53.8,1165.0,182.0,38.1,34.4,274.0,40.1,36.5,619.0,16.0,2.6,24.0,0.67,13.9,109.0,443.0,1147,1445,79.4,34233,26869,214,218,98.2,468,474,98.7,457,739,61.8,,0.0,0.1,0.0,0,33,0,0,1,0,0,0.0,0.0,1291,1497,12,1508,845,718,35.86,41.58,0.33,41.89,23.47,19.94
174,174.0,180.0,Rui Silva,pt POR,GK,Granada,es La Liga,26.0,1994.0,32.0,32.0,2880.0,32.0,55.0,1.72,137.0,79.0,63.5,12.0,6.0,14.0,8.0,25.0,10.0,5.0,4.0,1.0,44.4,2.0,3.0,1.0,48.6,0.29,-5.4,-0.17,264.0,713.0,37.0,806.0,66.0,61.7,43.9,265.0,81.5,55.7,461.0,10.0,2.2,51.0,1.59,18.8,215.0,497.0,596,1079,55.2,22063,18534,78,79,98.7,201,206,97.6,313,781,40.1,,0.0,0.1,0.0,1,41,0,0,0,1,4,0.11,0.03,935,1135,6,1141,520,399,29.22,35.47,0.19,35.66,16.25,12.47
175,175.0,181.0,Marco Silvestri,it ITA,GK,Hellas Verona,it Serie A,29.0,1991.0,34.0,34.0,3060.0,34.0,42.0,1.24,131.0,91.0,72.5,11.0,9.0,14.0,7.0,20.6,7.0,6.0,0.0,1.0,0.0,1.0,6.0,2.0,36.6,0.24,-3.4,-0.1,191.0,679.0,28.1,694.0,77.0,63.5,43.1,266.0,89.5,58.0,444.0,9.0,2.0,20.0,0.61,12.4,238.0,440.0,440,963,45.7,16170,14614,60,60,100.0,141,144,97.9,239,753,31.7,,0.0,0.1,0.0,0,19,0,0,0,0,0,0.0,0.0,899,1043,2,1045,482,382,26.44,30.68,0.06,30.74,14.18,11.24
176,176.0,182.0,Unai Simón,es ESP,GK,Athletic Club,es La Liga,23.0,1997.0,37.0,37.0,3330.0,37.0,40.0,1.08,108.0,68.0,67.6,11.0,13.0,13.0,9.0,24.3,6.0,5.0,1.0,0.0,16.7,1.0,6.0,1.0,36.0,0.28,-3.0,-0.08,205.0,489.0,41.9,799.0,204.0,37.0,35.2,263.0,73.4,52.8,539.0,24.0,4.5,34.0,0.92,15.1,193.0,295.0,743,1062,70.0,23605,18692,114,115,99.1,326,333,97.9,303,614,49.3,,0.0,0.0,0.0,1,21,1,0,2,0,5,0.14,0.0,942,1104,8,1111,553,419,25.46,29.84,0.22,30.03,14.95,11.32
178,178.0,184.0,Salvatore Sirigu,it ITA,GK,Torino,it Serie A,33.0,1987.0,32.0,32.0,2880.0,32.0,62.0,1.94,134.0,72.0,59.7,5.0,13.0,14.0,7.0,21.9,9.0,8.0,0.0,1.0,0.0,1.0,6.0,0.0,50.4,0.32,-11.6,-0.36,168.0,418.0,40.2,734.0,108.0,38.3,33.6,271.0,50.6,37.9,486.0,11.0,2.3,21.0,0.66,14.6,137.0,281.0,711,1006,70.7,19538,14210,174,175,99.4,273,283,96.5,256,537,47.7,,0.0,0.0,0.0,0,17,0,0,0,3,7,0.19,0.08,884,1066,8,1073,515,420,27.62,33.31,0.25,33.53,16.09,13.12
180,180.0,186.0,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,29.0,1991.0,28.0,28.0,2520.0,28.0,46.0,1.64,147.0,100.0,72.1,10.0,5.0,13.0,4.0,14.3,7.0,5.0,2.0,0.0,28.6,1.0,8.0,1.0,47.4,0.29,2.4,0.09,92.0,257.0,35.8,724.0,168.0,27.8,30.2,231.0,24.2,23.4,443.0,23.0,5.2,21.0,0.75,12.6,55.0,201.0,747,959,77.9,16949,11831,198,200,99.0,329,337,97.6,172,367,46.9,,0.0,0.0,0.0,0,3,0,0,0,0,2,0.08,0.0,954,1045,2,1047,570,434,34.07,37.32,0.07,37.39,20.36,15.5
181,181.0,187.0,Yann Sommer,ch SUI,GK,M'Gladbach,de Bundesliga,31.0,1988.0,31.0,31.0,2712.0,30.1,50.0,1.66,132.0,82.0,66.7,12.0,9.0,10.0,6.0,19.4,6.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,40.2,0.26,-9.8,-0.33,120.0,298.0,40.3,1026.0,123.0,23.7,28.7,212.0,25.9,28.6,397.0,7.0,1.8,30.0,1.0,16.5,54.0,243.0,1017,1243,81.8,24546,15043,238,240,99.2,515,523,98.5,259,469,55.2,,0.0,0.0,0.0,0,3,0,0,2,0,4,0.11,0.0,984,1297,11,1307,790,751,32.69,43.09,0.37,43.42,26.25,24.95
182,182.0,188.0,David Soria,es ESP,GK,Getafe,es La Liga,27.0,1993.0,28.0,28.0,2520.0,28.0,31.0,1.11,81.0,52.0,69.1,6.0,8.0,14.0,10.0,35.7,7.0,6.0,1.0,0.0,14.3,0.0,3.0,3.0,28.7,0.27,0.7,0.03,291.0,730.0,39.9,660.0,15.0,85.3,51.7,195.0,85.6,55.6,317.0,12.0,3.8,46.0,1.64,18.5,166.0,562.0,399,860,46.4,18729,17094,17,17,100.0,71,75,94.7,311,762,40.8,,0.0,0.1,0.0,0,57,2,0,0,0,0,0.0,0.0,642,896,17,913,419,249,22.93,32.0,0.61,32.61,14.96,8.89
183,183.0,189.0,Marco Sportiello,it ITA,GK,Atalanta,it Serie A,28.0,1992.0,15.0,13.0,1261.0,14.0,21.0,1.5,47.0,25.0,57.4,9.0,1.0,3.0,2.0,15.4,2.0,1.0,1.0,0.0,50.0,0.0,2.0,0.0,17.3,0.33,-3.7,-0.26,40.0,91.0,44.0,318.0,74.0,17.9,28.3,57.0,59.6,43.6,143.0,8.0,5.6,27.0,1.93,16.3,33.0,56.0,315,376,83.8,8191,5344,64,64,100.0,160,160,100.0,89,149,59.7,,0.0,0.0,0.0,0,2,0,0,0,0,7,0.45,0.0,319,402,1,403,248,190,22.79,28.71,0.07,28.79,17.71,13.57
186,186.0,192.0,Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,30.0,1990.0,30.0,30.0,2677.0,29.7,32.0,1.08,98.0,66.0,71.4,16.0,8.0,6.0,5.0,16.7,6.0,4.0,2.0,0.0,33.3,0.0,4.0,2.0,29.8,0.25,-0.2,-0.01,76.0,149.0,51.0,836.0,132.0,15.6,26.5,179.0,10.6,22.0,399.0,12.0,3.0,37.0,1.24,16.2,18.0,130.0,919,1016,90.5,21589,13534,214,214,100.0,482,489,98.6,221,307,72.0,,0.0,0.0,1.0,1,5,0,0,1,0,7,0.21,0.0,881,1067,9,1076,618,595,29.66,35.93,0.3,36.23,20.81,20.03
188,188.0,194.0,Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,28.0,1992.0,31.0,31.0,2790.0,31.0,32.0,1.03,106.0,76.0,72.6,21.0,5.0,5.0,11.0,35.5,3.0,3.0,0.0,0.0,0.0,1.0,4.0,2.0,28.6,0.24,-1.4,-0.04,78.0,171.0,45.6,881.0,156.0,14.6,26.5,161.0,26.1,31.6,283.0,17.0,6.0,32.0,1.03,15.8,42.0,128.0,925,1043,88.7,22407,15660,182,183,99.5,514,522,98.5,228,336,67.9,,0.0,0.0,0.0,1,2,0,0,1,0,4,0.11,0.0,957,1084,8,1093,618,633,30.87,34.97,0.26,35.26,19.94,20.42
190,190.0,196.0,Kevin Trapp,de GER,GK,Eint Frankfurt,de Bundesliga,30.0,1990.0,33.0,33.0,2970.0,33.0,52.0,1.58,150.0,99.0,68.0,15.0,12.0,6.0,4.0,12.1,6.0,4.0,1.0,1.0,20.0,1.0,5.0,2.0,44.6,0.27,-5.4,-0.16,222.0,574.0,38.7,1088.0,163.0,41.2,34.4,265.0,47.5,41.6,459.0,14.0,3.1,51.0,1.55,15.7,125.0,448.0,953,1359,70.1,26873,20832,185,186,99.5,459,466,98.5,305,697,43.8,,0.0,0.1,0.0,0,20,0,0,0,0,1,0.03,0.0,1147,1431,7,1438,776,728,34.76,43.36,0.21,43.58,23.52,22.06
195,195.0,201.0,Iván Villar,es ESP,GK,Celta Vigo,es La Liga,23.0,1997.0,21.0,19.0,1781.0,19.8,30.0,1.52,77.0,47.0,68.8,7.0,5.0,7.0,5.0,26.3,7.0,6.0,1.0,0.0,14.3,1.0,2.0,1.0,27.1,0.28,-1.9,-0.1,100.0,338.0,29.6,505.0,77.0,45.0,37.1,172.0,64.5,49.4,319.0,7.0,2.2,31.0,1.57,15.5,110.0,227.0,411,681,60.4,12070,9067,81,81,100.0,187,191,97.9,143,403,35.5,,0.0,0.0,0.0,0,2,0,0,0,0,0,0.0,0.0,658,739,1,740,357,284,33.23,37.32,0.05,37.37,18.03,14.34
197,197.0,203.0,Rubén Yáñez,es ESP,GK,Getafe,es La Liga,26.0,1993.0,10.0,10.0,900.0,10.0,12.0,1.2,30.0,18.0,63.3,3.0,3.0,4.0,4.0,40.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.33,-1.0,-0.1,79.0,183.0,43.2,203.0,33.0,63.1,43.4,68.0,80.9,54.8,127.0,5.0,3.9,4.0,0.4,12.3,55.0,128.0,164,273,60.1,6493,5481,10,10,100.0,50,50,100.0,104,211,49.3,,0.0,0.0,0.0,0,13,0,0,0,1,3,0.13,0.04,228,279,2,281,138,102,22.8,27.9,0.2,28.1,13.8,10.2
