,Unnamed: 0.1,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals_Against,Goals_Against_per90,Shots_on_Target_Against,Saves,Save%,W,D,L,CS,CS%,PK_attempts,PK_Allowed,PKs_Saved,PK_missed,Save%(Penalty Kicks),Gk_free_kick_goals_against,Gk_corner_kick_goals_against,Gk_own_goals_against,Gk_psxg,Gk_psxg_per_shot_on_target_against,Gk_psxg_diff,Gk_psxg_net_per90,Gk_passes_completed_launched,Gk_passes_attempted_launched,Gk_passes_pct_launched,Gk_passes,Gk_passes_throws,Gk_pct_passes_launched,Gk_passes_length_avg,Gk_goal_kicks,Gk_pct_goal_kicks_launched,Gk_goal_kick_length_avg,Gk_crosses_faced,Gk_crosses_stopped,Gk_crosses_stopped_pct,Gk_def_actions_outside_pen_area,Gk_def_actions_outside_pen_area_per90,Gk_avg_distance_def_actions,Gk_goal_kicks_launched,Gk_passes_launched,Passes_Total_Cmp,Passes_Total_Att,Passes_Total_Cmp%,Passes_TotDist,Passes_PrgDist,Passes_Short_Cmp,Passes_Short_Att,Passes_Short_Cmp%,Passes_Medium_Cmp,Passes_Medium_Att,Passes_Medium_Cmp%,Passes_Long_Cmp,Passes_Long_Att,Passes_Long_Cmp%,Assists,xAG,xA,A-xAG,Key_Passes,Passes_1/3,Passes_Penalty_Area,Crosses_Penalty_Area,Progressive_Passes,Goal_Creating_Action,Shot_Creating_Action,Shot_Creating_Action_per90,Goal_Creating_Action_90,Touches_Def_Pen,Touches_Def_3rd,Touches_Mid_3rd,Tocuhes_Live_Balls,Carries,Passes_Received,Touches_Def_Pen_per_90,Touches_Def_3rd_per_90,Touches_Mid_3rd_per_90,Tocuhes_Live_Balls_per_90,Carries_per_90,Passes_Received_per_90
131,131,131,André Onana,cm CMR,GK,Manchester Utd,eng Premier League,27,1996,38,38,3420,38.0,58,1.53,203,146,74.9,18,6,14,9,23.7,7,7,0,0,0.0,1.0,11.0,1.0,59.2,0.27,2.2,0.06,149.0,513.0,29.0,1351.0,140.0,31.0,31.2,162.0,58.0,44.6,601.0,40.0,6.7,37.0,0.97,13.1,93,418,1105.0,1521.0,72.6,27105.0,18633.0,279.0,280.0,99.6,547.0,559.0,97.9,267.0,661.0,40.4,0,0.1,0.1,-0.1,3.0,35.0,3.0,0.0,5.0,1.0,6.0,0.16,0.03,1224.0,1592.0,37.0,1629.0,1126.0,955.0,32.21,41.89,0.97,42.87,29.63,25.13
133,133,133,Alexandre Oukidja,dz ALG,GK,Metz,fr Ligue 1,35,1988,34,34,2987,33.2,57,1.72,185,128,72.4,8,5,21,6,17.6,6,6,0,0,0.0,1.0,7.0,0.0,52.3,0.26,-4.7,-0.14,209.0,666.0,31.4,708.0,125.0,57.3,42.4,292.0,89.0,59.0,569.0,46.0,8.1,22.0,0.66,10.3,259,405,513.0,1002.0,51.2,18669.0,15112.0,49.0,50.0,98.0,199.0,206.0,96.6,264.0,741.0,35.6,0,0.0,0.1,0.0,0.0,24.0,0.0,0.0,3.0,0.0,4.0,0.12,0.0,908.0,1105.0,7.0,1112.0,613.0,306.0,27.35,33.28,0.21,33.49,18.46,9.22
135,135,135,Rui Patrício,pt POR,GK,Roma,it Serie A,35,1988,23,23,2070,23.0,27,1.17,74,49,66.2,11,5,7,6,26.1,3,2,0,1,0.0,0.0,2.0,2.0,23.4,0.29,-1.6,-0.07,90.0,211.0,42.7,492.0,86.0,31.5,31.0,137.0,40.9,34.9,309.0,16.0,5.2,8.0,0.35,11.7,56,154,493.0,630.0,78.3,12956.0,9189.0,121.0,121.0,100.0,230.0,233.0,98.7,140.0,273.0,51.3,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612.0,656.0,1.0,657.0,349.0,302.0,26.61,28.52,0.04,28.57,15.17,13.13
137,137,137,Iñaki Peña ,es ESP,GK,Barcelona,es La Liga,24,1999,10,10,900,10.0,17,1.7,39,22,56.4,6,2,2,2,20.0,0,0,0,0,0.0,0.0,0.0,0.0,13.9,0.36,-3.1,-0.31,21.0,49.0,42.9,249.0,46.0,13.3,23.7,48.0,33.3,35.5,116.0,2.0,1.7,5.0,0.5,10.6,15,33,259.0,297.0,87.2,5660.0,3681.0,76.0,76.0,100.0,145.0,146.0,99.3,37.0,74.0,50.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,313.0,1.0,314.0,187.0,165.0,27.9,31.3,0.1,31.4,18.7,16.5
144,144,144,Đorđe Petrović,rs SRB,GK,Chelsea,eng Premier League,23,1999,23,22,1987,22.1,38,1.72,108,73,65.7,13,5,4,5,22.7,2,1,0,1,0.0,0.0,5.0,3.0,28.3,0.26,-6.7,-0.3,67.0,214.0,31.3,655.0,97.0,22.1,27.8,149.0,46.3,37.8,312.0,20.0,6.4,20.0,0.91,12.7,68,144,635.0,806.0,78.8,14560.0,8862.0,188.0,188.0,100.0,321.0,324.0,99.1,123.0,289.0,42.6,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.05,0.0,755.0,852.0,3.0,855.0,482.0,475.0,34.16,38.55,0.14,38.69,21.81,21.49
145,145,145,Jordan Pickford,eng ENG,GK,Everton,eng Premier League,29,1994,38,38,3420,38.0,51,1.34,165,117,73.9,13,9,16,13,34.2,8,8,0,0,0.0,0.0,9.0,3.0,52.4,0.28,4.4,0.12,360.0,901.0,40.0,1297.0,141.0,56.7,41.6,273.0,60.8,48.3,570.0,30.0,5.3,54.0,1.42,15.9,165,735,986.0,1576.0,62.6,33034.0,26388.0,144.0,145.0,99.3,378.0,390.0,96.9,461.0,1031.0,44.7,0,0.1,0.4,-0.1,4.0,97.0,8.0,0.0,6.0,0.0,24.0,0.63,0.0,1106.0,1544.0,141.0,1680.0,904.0,773.0,29.11,40.63,3.71,44.21,23.79,20.34
147,147,147,Nick Pope,eng ENG,GK,Newcastle Utd,eng Premier League,31,1992,15,15,1345,14.9,16,1.07,58,42,72.4,9,2,4,5,33.3,0,0,0,0,0.0,1.0,2.0,0.0,16.8,0.3,0.8,0.05,41.0,118.0,34.7,304.0,88.0,21.1,28.6,95.0,56.8,43.8,143.0,9.0,6.3,28.0,1.87,19.0,53,64,307.0,399.0,76.9,7910.0,4836.0,59.0,60.0,98.3,168.0,172.0,97.7,79.0,165.0,47.9,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.07,0.0,366.0,428.0,5.0,434.0,217.0,172.0,24.56,28.72,0.34,29.13,14.56,11.54
148,148,148,Ivan Provedel,it ITA,GK,Lazio,it Serie A,29,1994,30,30,2699,30.0,33,1.1,119,86,73.9,12,6,12,9,30.0,3,2,0,1,0.0,0.0,1.0,0.0,31.3,0.24,-1.7,-0.06,101.0,252.0,40.1,841.0,103.0,22.6,30.8,176.0,35.2,37.0,377.0,15.0,4.0,18.0,0.6,13.0,61,190,835.0,1022.0,81.7,22233.0,15095.0,166.0,166.0,100.0,350.0,353.0,99.2,316.0,494.0,64.0,0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,3.0,0.0,3.0,0.1,0.0,925.0,1075.0,17.0,1092.0,614.0,603.0,30.83,35.83,0.57,36.4,20.47,20.1
151,151,151,Predrag Rajković,rs SRB,GK,Mallorca,es La Liga,27,1995,36,36,3240,36.0,43,1.19,138,95,71.7,7,15,14,9,25.0,5,4,1,0,20.0,1.0,4.0,1.0,41.8,0.27,-0.2,-0.01,322.0,795.0,40.5,946.0,117.0,60.9,44.7,300.0,73.0,54.3,502.0,33.0,6.6,28.0,0.78,13.7,219,576,735.0,1249.0,58.8,28267.0,23581.0,74.0,74.0,100.0,251.0,258.0,97.3,407.0,911.0,44.7,0,0.2,0.1,-0.2,4.0,50.0,1.0,0.0,0.0,1.0,9.0,0.25,0.03,1084.0,1304.0,22.0,1325.0,670.0,563.0,30.11,36.22,0.61,36.81,18.61,15.64
154,154,154,David Raya,es ESP,GK,Arsenal,eng Premier League,27,1995,32,32,2880,32.0,24,0.75,69,45,68.1,23,4,5,16,50.0,3,2,1,0,33.3,1.0,5.0,1.0,20.4,0.26,-2.6,-0.08,138.0,372.0,37.1,969.0,159.0,32.2,30.7,96.0,62.5,47.5,329.0,40.0,12.2,50.0,1.56,17.9,60,312,800.0,1068.0,74.9,19691.0,14108.0,228.0,231.0,98.7,387.0,391.0,99.0,183.0,439.0,41.7,0,0.0,0.1,0.0,0.0,30.0,0.0,0.0,2.0,0.0,4.0,0.12,0.0,764.0,1060.0,39.0,1099.0,728.0,637.0,23.88,33.12,1.22,34.34,22.75,19.91
156,156,156,Álex Remiro,es ESP,GK,Real Sociedad,es La Liga,28,1995,37,37,3275,36.4,36,0.99,130,94,76.2,16,12,9,15,40.5,6,5,1,0,16.7,0.0,5.0,1.0,37.9,0.26,2.9,0.08,182.0,440.0,41.4,1090.0,111.0,30.6,32.0,163.0,65.6,50.9,383.0,18.0,4.7,54.0,1.48,16.9,106,333,965.0,1258.0,76.7,26777.0,19177.0,165.0,165.0,100.0,489.0,495.0,98.8,310.0,592.0,52.4,0,0.0,0.1,0.0,1.0,19.0,0.0,0.0,1.0,0.0,6.0,0.16,0.0,1103.0,1338.0,15.0,1353.0,783.0,726.0,30.3,36.76,0.41,37.17,21.51,19.95
157,157,157,Guillaume Restes,fr FRA,GK,Toulouse,fr Ligue 1,18,2005,34,34,3060,34.0,46,1.35,139,93,69.8,11,10,13,6,17.6,4,4,0,0,0.0,2.0,6.0,0.0,45.3,0.3,-0.7,-0.02,92.0,285.0,32.3,702.0,93.0,27.4,29.3,193.0,48.2,38.9,490.0,7.0,1.4,16.0,0.47,10.7,93,192,666.0,897.0,74.2,16109.0,10808.0,173.0,174.0,99.4,333.0,342.0,97.4,156.0,373.0,41.8,0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.06,0.0,813.0,982.0,8.0,990.0,594.0,442.0,23.91,28.88,0.24,29.12,17.47,13.0
158,158,158,Manuel Riemann,de GER,GK,Bochum,de Bundesliga,34,1988,33,33,2970,33.0,70,2.12,185,116,67.0,7,12,14,4,12.1,11,9,2,0,18.2,0.0,9.0,3.0,59.6,0.27,-7.4,-0.22,430.0,1041.0,41.3,1498.0,89.0,61.0,42.5,208.0,61.1,46.9,510.0,35.0,6.9,104.0,3.15,19.8,127,913,1031.0,1715.0,60.1,36529.0,30871.0,129.0,133.0,97.0,332.0,343.0,96.8,566.0,1226.0,46.2,0,0.2,0.4,-0.2,4.0,92.0,7.0,2.0,19.0,3.0,29.0,0.88,0.09,1045.0,1649.0,172.0,1820.0,1108.0,919.0,31.67,49.97,5.21,55.15,33.58,27.85
161,161,161,Frederik Rønnow,dk DEN,GK,Union Berlin,de Bundesliga,30,1992,33,33,2970,33.0,56,1.7,162,105,68.5,9,6,18,7,21.2,7,5,2,0,28.6,2.0,7.0,1.0,51.7,0.28,-3.3,-0.1,198.0,525.0,37.7,1096.0,174.0,35.2,33.6,218.0,63.8,47.4,539.0,54.0,10.0,37.0,1.12,12.9,139,385,951.0,1316.0,72.3,26908.0,19806.0,173.0,173.0,100.0,475.0,483.0,98.3,296.0,651.0,45.5,0,0.1,0.1,-0.1,1.0,36.0,1.0,0.0,1.0,0.0,4.0,0.12,0.0,1071.0,1384.0,16.0,1401.0,806.0,705.0,32.45,41.94,0.48,42.45,24.42,21.36
162,162,162,José Sá,pt POR,GK,Wolves,eng Premier League,30,1993,35,35,3037,33.7,58,1.72,188,131,73.4,12,7,16,4,11.4,8,8,0,0,0.0,1.0,7.0,1.0,65.9,0.31,8.9,0.26,87.0,424.0,20.5,841.0,190.0,33.3,33.0,253.0,56.9,42.6,522.0,45.0,8.6,28.0,0.83,12.6,143,280,720.0,1097.0,65.6,17257.0,11201.0,186.0,190.0,97.9,360.0,369.0,97.6,162.0,522.0,31.0,1,0.0,0.0,1.0,1.0,8.0,0.0,0.0,1.0,1.0,3.0,0.09,0.03,1049.0,1189.0,8.0,1198.0,677.0,481.0,31.13,35.28,0.24,35.55,20.09,14.27
163,163,163,Brice Samba,fr FRA,GK,Lens,fr Ligue 1,29,1994,33,33,2970,33.0,35,1.06,136,101,78.7,14,8,11,14,42.4,8,6,1,1,14.3,0.0,6.0,1.0,42.3,0.27,8.3,0.25,163.0,369.0,44.2,948.0,143.0,31.8,31.5,170.0,40.0,33.5,388.0,32.0,8.2,39.0,1.18,14.8,68,301,880.0,1122.0,78.4,23308.0,15854.0,172.0,172.0,100.0,404.0,411.0,98.3,289.0,519.0,55.7,0,0.2,0.2,-0.2,2.0,18.0,2.0,0.0,4.0,1.0,8.0,0.24,0.03,917.0,1173.0,22.0,1194.0,861.0,600.0,27.79,35.55,0.67,36.18,26.09,18.18
164,164,164,Robert Sánchez,es ESP,GK,Chelsea,eng Premier League,25,1997,16,16,1433,15.9,25,1.57,78,52,70.5,5,4,7,3,18.8,3,2,1,0,33.3,0.0,3.0,0.0,24.2,0.28,-0.8,-0.05,61.0,147.0,41.5,516.0,87.0,21.3,28.1,91.0,40.7,33.7,202.0,19.0,9.4,27.0,1.7,15.8,37,109,500.0,609.0,82.1,11860.0,7720.0,135.0,136.0,99.3,250.0,257.0,97.3,112.0,211.0,53.1,0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,2.0,0.13,0.0,561.0,644.0,5.0,649.0,392.0,360.0,35.28,40.5,0.31,40.82,24.65,22.64
165,165,165,Marcel Schuhen,de GER,GK,Darmstadt 98,de Bundesliga,30,1993,31,31,2790,31.0,76,2.45,198,123,62.1,3,7,21,3,9.7,2,1,1,0,50.0,2.0,7.0,2.0,68.0,0.34,-6.0,-0.19,245.0,618.0,39.6,1204.0,182.0,36.3,34.8,289.0,62.6,48.5,453.0,24.0,5.3,51.0,1.65,16.5,180,437,1064.0,1496.0,71.1,31713.0,23490.0,163.0,164.0,99.4,505.0,514.0,98.2,395.0,814.0,48.5,0,0.0,0.2,0.0,0.0,42.0,3.0,0.0,5.0,0.0,11.0,0.35,0.0,1186.0,1530.0,40.0,1570.0,890.0,756.0,38.26,49.35,1.29,50.65,28.71,24.39
166,166,166,Marvin Schwäbe,de GER,GK,Köln,de Bundesliga,28,1995,34,34,3060,34.0,60,1.76,168,108,66.1,5,12,17,4,11.8,3,3,0,0,0.0,0.0,10.0,0.0,62.0,0.36,2.0,0.06,135.0,372.0,36.3,1148.0,101.0,28.4,31.4,149.0,30.9,34.3,504.0,14.0,2.8,21.0,0.62,13.4,46,326,1014.0,1305.0,77.7,26489.0,17868.0,171.0,172.0,99.4,553.0,565.0,97.9,289.0,557.0,51.9,0,0.1,0.2,-0.1,2.0,23.0,1.0,0.0,3.0,0.0,8.0,0.24,0.0,1004.0,1359.0,35.0,1393.0,833.0,821.0,29.53,39.97,1.03,40.97,24.5,24.15
168,168,168,Simone Scuffet,it ITA,GK,Cagliari,it Serie A,27,1996,31,31,2789,31.0,55,1.77,129,76,59.7,8,10,13,3,9.7,3,3,0,0,0.0,3.0,9.0,2.0,45.1,0.33,-7.9,-0.25,161.0,452.0,35.6,684.0,106.0,43.3,37.1,243.0,64.2,46.9,482.0,22.0,4.6,20.0,0.65,12.1,156,296,614.0,928.0,66.2,18771.0,14157.0,91.0,92.0,98.9,275.0,278.0,98.9,246.0,555.0,44.3,0,0.0,0.1,0.0,0.0,14.0,1.0,0.0,1.0,0.0,2.0,0.06,0.0,830.0,991.0,4.0,995.0,426.0,349.0,26.77,31.97,0.13,32.1,13.74,11.26
170,170,172,Rui Silva,pt POR,GK,Betis,es La Liga,29,1994,28,28,2475,27.5,36,1.31,120,85,75.8,10,9,9,9,32.1,8,7,1,0,12.5,2.0,3.0,2.0,37.5,0.26,3.5,0.13,129.0,380.0,33.9,772.0,119.0,36.0,33.5,183.0,55.7,43.0,375.0,31.0,8.3,34.0,1.24,14.9,101,277,669.0,958.0,69.8,18063.0,12611.0,124.0,124.0,100.0,324.0,327.0,99.1,218.0,501.0,43.5,0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,2.0,0.07,0.0,841.0,1012.0,5.0,1017.0,558.0,435.0,30.58,36.8,0.18,36.98,20.29,15.82
171,171,173,Marco Silvestri,it ITA,GK,Udinese,it Serie A,32,1991,17,17,1530,17.0,28,1.65,68,40,67.6,1,11,5,4,23.5,6,6,0,0,0.0,0.0,2.0,0.0,25.7,0.29,-2.3,-0.14,57.0,168.0,33.9,345.0,68.0,33.6,32.3,105.0,49.5,42.1,282.0,5.0,1.8,7.0,0.41,13.1,51,115,324.0,451.0,71.8,8621.0,6421.0,69.0,71.0,97.2,173.0,178.0,97.2,82.0,201.0,40.8,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.12,0.0,442.0,488.0,0.0,488.0,250.0,183.0,26.0,28.71,0.0,28.71,14.71,10.76
172,172,174,Unai Simón,es ESP,GK,Athletic Club,es La Liga,26,1997,36,36,3182,35.4,33,0.93,122,90,73.8,18,11,7,16,44.4,5,1,3,1,75.0,0.0,2.0,4.0,38.0,0.28,9.0,0.26,220.0,679.0,32.4,982.0,144.0,48.5,38.7,240.0,84.6,60.9,450.0,31.0,6.9,46.0,1.3,16.3,203,476,728.0,1227.0,59.3,23132.0,18785.0,109.0,111.0,98.2,338.0,344.0,98.3,281.0,765.0,36.7,0,0.0,0.1,0.0,1.0,25.0,0.0,0.0,0.0,2.0,8.0,0.23,0.06,968.0,1293.0,8.0,1301.0,697.0,549.0,27.34,36.53,0.23,36.75,19.69,15.51
173,173,175,Antonio Sivera,es ESP,GK,Alavés,es La Liga,26,1996,34,34,3060,34.0,38,1.12,123,87,75.6,11,8,15,10,29.4,8,8,0,0,0.0,0.0,3.0,2.0,38.4,0.25,2.4,0.07,279.0,701.0,39.8,807.0,116.0,62.3,44.6,295.0,67.1,47.8,501.0,25.0,5.0,29.0,0.85,13.1,197,502,651.0,1105.0,58.9,23568.0,18918.0,107.0,107.0,100.0,205.0,208.0,98.6,336.0,784.0,42.9,0,0.1,0.1,-0.1,4.0,41.0,2.0,0.0,0.0,1.0,15.0,0.44,0.03,922.0,1157.0,28.0,1185.0,520.0,383.0,27.12,34.03,0.82,34.85,15.29,11.26
174,174,176,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,32,1991,32,32,2880,32.0,29,0.91,106,77,75.5,14,13,5,13,40.6,6,3,1,2,25.0,1.0,3.0,1.0,26.6,0.23,-1.4,-0.05,103.0,297.0,34.7,829.0,136.0,26.3,29.6,188.0,42.0,38.7,432.0,12.0,2.8,15.0,0.47,12.2,78,218,796.0,1018.0,78.2,19534.0,13495.0,202.0,204.0,99.0,386.0,391.0,98.7,205.0,419.0,48.9,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,2.0,0.06,0.0,994.0,1080.0,7.0,1087.0,619.0,552.0,31.06,33.75,0.22,33.97,19.34,17.25
176,176,178,Yann Sommer,ch SUI,GK,Inter,it Serie A,34,1988,34,34,3060,34.0,19,0.56,98,78,82.7,27,6,1,19,55.9,4,2,1,1,33.3,0.0,3.0,0.0,25.5,0.23,6.5,0.19,104.0,226.0,46.0,1033.0,120.0,17.4,26.1,201.0,22.9,27.9,395.0,18.0,4.6,14.0,0.41,12.1,46,179,1078.0,1236.0,87.2,24756.0,15782.0,289.0,289.0,100.0,548.0,556.0,98.6,235.0,382.0,61.5,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,6.0,0.18,0.06,1074.0,1289.0,4.0,1293.0,806.0,814.0,31.59,37.91,0.12,38.03,23.71,23.94
177,177,179,David Soria,es ESP,GK,Getafe,es La Liga,30,1993,38,38,3413,37.9,52,1.37,171,118,72.5,10,13,15,10,26.3,7,5,1,1,16.7,0.0,6.0,0.0,53.9,0.29,1.9,0.05,339.0,908.0,37.3,979.0,123.0,66.2,45.8,310.0,83.9,57.3,458.0,17.0,3.7,62.0,1.63,17.3,260,648,687.0,1295.0,53.1,27570.0,24122.0,41.0,42.0,97.6,233.0,242.0,96.3,412.0,1004.0,41.0,0,0.0,0.1,0.0,0.0,44.0,1.0,0.0,0.0,0.0,10.0,0.26,0.0,1099.0,1386.0,7.0,1393.0,636.0,418.0,29.0,36.57,0.18,36.75,16.78,11.03
180,180,182,Jason Steele,eng ENG,GK,Brighton,eng Premier League,32,1990,17,17,1530,17.0,34,2.0,74,42,58.1,5,4,8,2,11.8,3,3,0,0,0.0,1.0,5.0,2.0,25.7,0.32,-6.3,-0.37,47.0,132.0,35.6,617.0,69.0,20.1,26.6,54.0,14.8,18.8,173.0,7.0,4.0,41.0,2.41,20.6,7,124,570.0,673.0,84.7,12217.0,8275.0,185.0,186.0,99.5,265.0,270.0,98.1,111.0,206.0,53.9,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,706.0,5.0,711.0,490.0,475.0,37.06,41.53,0.29,41.82,28.82,27.94
182,182,184,Mile Svilar,rs SRB,GK,Roma,it Serie A,23,1999,15,15,1350,15.0,19,1.27,77,58,76.6,7,4,4,5,33.3,2,1,1,0,50.0,0.0,3.0,1.0,20.2,0.24,2.2,0.14,44.0,116.0,37.9,516.0,77.0,15.9,25.3,89.0,38.2,36.2,208.0,16.0,7.7,7.0,0.47,12.0,33,82,526.0,605.0,86.9,11527.0,7333.0,143.0,143.0,100.0,297.0,300.0,99.0,85.0,161.0,52.8,0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.2,0.0,549.0,643.0,1.0,644.0,414.0,359.0,36.6,42.87,0.07,42.93,27.6,23.93
183,183,185,Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,33,1990,35,35,3150,35.0,30,0.86,108,79,74.1,17,13,5,15,42.9,3,2,1,0,33.3,0.0,4.0,2.0,28.3,0.24,0.3,0.01,147.0,340.0,43.2,828.0,134.0,32.0,32.8,174.0,43.1,40.2,555.0,26.0,4.7,20.0,0.57,11.6,74,264,780.0,1006.0,77.5,22098.0,15358.0,121.0,122.0,99.2,389.0,394.0,98.7,270.0,486.0,55.6,0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,2.0,0.06,0.0,855.0,1062.0,8.0,1070.0,660.0,546.0,24.43,30.34,0.23,30.57,18.86,15.6
185,185,187,Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,31,1992,28,28,2520,28.0,27,0.96,102,75,75.5,20,5,3,15,53.6,2,2,0,0,0.0,0.0,1.0,0.0,27.7,0.25,0.7,0.03,92.0,167.0,55.1,871.0,115.0,14.4,26.3,163.0,25.8,30.9,334.0,13.0,3.9,31.0,1.11,15.6,42,125,927.0,1036.0,89.5,22797.0,16159.0,182.0,183.0,99.5,490.0,501.0,97.8,251.0,344.0,73.0,0,0.1,0.1,-0.1,1.0,9.0,1.0,0.0,1.0,2.0,8.0,0.29,0.07,816.0,1068.0,13.0,1080.0,695.0,609.0,29.14,38.14,0.46,38.57,24.82,21.75
186,186,188,Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,33,1990,33,33,2970,33.0,35,1.06,126,90,77.0,15,8,10,8,24.2,7,6,1,0,14.3,3.0,5.0,0.0,40.2,0.27,5.2,0.16,164.0,382.0,42.9,1051.0,120.0,29.0,32.1,176.0,43.8,38.2,307.0,7.0,2.3,23.0,0.7,14.6,77,304,979.0,1231.0,79.5,26917.0,18308.0,146.0,146.0,100.0,499.0,506.0,98.6,330.0,571.0,57.8,0,0.2,0.1,-0.2,2.0,13.0,2.0,0.0,0.0,0.0,4.0,0.12,0.0,1099.0,1311.0,3.0,1314.0,726.0,743.0,33.3,39.73,0.09,39.82,22.0,22.52
187,187,189,James Trafford,eng ENG,GK,Burnley,eng Premier League,20,2002,28,28,2520,28.0,62,2.21,166,106,65.7,3,5,20,2,7.1,5,5,0,0,0.0,0.0,10.0,2.0,54.1,0.3,-5.9,-0.21,138.0,606.0,22.8,1332.0,162.0,33.9,31.3,198.0,78.3,54.2,419.0,30.0,7.2,43.0,1.54,15.0,155,451,1009.0,1541.0,65.5,23601.0,16311.0,318.0,323.0,98.5,451.0,464.0,97.2,235.0,735.0,32.0,0,0.0,0.1,0.0,0.0,24.0,1.0,0.0,6.0,1.0,7.0,0.25,0.04,1036.0,1559.0,72.0,1631.0,1009.0,932.0,37.0,55.68,2.57,58.25,36.04,33.29
188,188,190,Kevin Trapp,de GER,GK,Eint Frankfurt,de Bundesliga,33,1990,32,32,2880,32.0,48,1.5,137,87,71.5,10,13,9,7,21.9,11,9,2,0,18.2,0.0,4.0,0.0,48.3,0.28,0.3,0.01,102.0,361.0,28.3,949.0,137.0,28.9,29.8,212.0,41.0,36.2,452.0,16.0,3.5,30.0,0.94,15.2,86,274,867.0,1166.0,74.4,20302.0,13375.0,230.0,230.0,100.0,443.0,449.0,98.7,193.0,479.0,40.3,0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,1.0,0.03,0.0,1013.0,1218.0,12.0,1228.0,704.0,657.0,31.66,38.06,0.38,38.38,22.0,20.53
190,190,192,Stefano Turati,it ITA,GK,Frosinone,it Serie A,21,2001,31,31,2745,30.5,58,1.9,152,94,65.1,6,9,16,4,12.9,7,5,1,1,16.7,0.0,10.0,1.0,47.5,0.28,-9.5,-0.31,72.0,316.0,22.8,919.0,147.0,27.3,29.2,144.0,45.1,38.8,412.0,18.0,4.4,19.0,0.62,13.7,64,250,775.0,1065.0,72.8,17065.0,12766.0,240.0,240.0,100.0,391.0,400.0,97.8,140.0,419.0,33.4,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.03,0.0,1021.0,1131.0,6.0,1137.0,708.0,623.0,33.48,37.08,0.2,37.28,23.21,20.43
191,191,193,Matt Turner,us USA,GK,Nott'ham Forest,eng Premier League,29,1994,17,17,1530,17.0,28,1.65,80,52,67.5,4,5,8,2,11.8,2,2,0,0,0.0,1.0,4.0,0.0,22.1,0.26,-5.9,-0.35,126.0,280.0,45.0,436.0,99.0,42.7,35.7,136.0,69.1,47.0,296.0,30.0,10.1,18.0,1.06,13.3,93,186,398.0,578.0,68.9,12363.0,9869.0,87.0,87.0,100.0,147.0,151.0,97.4,162.0,330.0,49.1,0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,0.24,0.0,489.0,611.0,6.0,616.0,319.0,230.0,28.76,35.94,0.35,36.24,18.76,13.53
192,192,194,Sven Ulreich,de GER,GK,Bayern Munich,de Bundesliga,34,1988,11,11,990,11.0,12,1.09,31,19,64.5,7,2,2,4,36.4,1,1,0,0,0.0,1.0,2.0,0.0,11.8,0.35,-0.2,-0.01,26.0,79.0,32.9,348.0,57.0,20.4,26.2,47.0,17.0,26.4,108.0,5.0,4.6,16.0,1.45,19.9,7,70,333.0,395.0,84.3,7176.0,4963.0,89.0,90.0,98.9,192.0,194.0,99.0,51.0,110.0,46.4,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.09,0.0,313.0,403.0,5.0,408.0,263.0,255.0,28.45,36.64,0.45,37.09,23.91,23.18
